row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
252,e69eb1ce8c0d8ebcd234a090ed1476ff3bbbd20d396db551e02083b415c4926c,"A 19-year-old man is seen in the emergency department 20 minutes after a high-speed head-on collision with a tree, in which his car caught fire. He was not wearing a seat belt and was ejected from the vehicle. In the emergency department, he is alert, but he does not remember what happened. He admits to drinking a few beers earlier. Blood pressure is 75/40 mmHg and heart rate 140. His airway is patent. Breath sounds are equal bilaterally. Arterial blood gases reveal a Pa O 2 of 140, Sa O 2 of 98%, Pa CO 2 of 34, and p H of 7.33. He has burns to 15% TBSA, involving his anterior trunk and legs. His abdomen is covered with burns but appears distended; tenderness is hard to determine because of painful burn wounds. What is the most likely cause of his hypotension?",Smoke inhalation injury,Burn shock,Intra-abdominal hemorrhage,Ethanol intoxication,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""In a high-speed blunt trauma with ejection and a distended abdomen, severe early hypotension is most consistent with hemorrhagic shock from intra-abdominal injury. Burn size (15% TBSA) is insufficient to cause immediate profound shock, and inhalation injury or ethanol intoxication would not explain this degree of hypotension with adequate oxygenation.""
}",C,,0.86,"In a high-speed blunt trauma with ejection and a distended abdomen, severe early hypotension is most consistent with hemorrhagic shock from intra-abdominal injury. Burn size (15% TBSA) is insufficient to cause immediate profound shock, and inhalation injury or ethanol intoxication would not explain this degree of hypotension with adequate oxygenation."
253,cf92a38642d25b1006847c2c0201a69eb52a2129051dc4105bd9cb847b595306,"A 17-year-old boy presents to the GP. Most recently he has suffered a respiratory tract infection and he is very distressed that on going to the bathroom he is urinating
frank blood. The only history of note is microscopic hematuria diagnosed in childhood.
Renal biopsy with histological staining is consistent with a diagnosis of Alport’s syndrome.
Which of the following other features is likely to be present?",Cataracts,Otosclerosis,Red-green color blindness,Multiple lipomas,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Alport syndrome (type IV collagen defect) commonly presents with renal disease plus sensorineural hearing loss and ocular abnormalities, including anterior lenticonus and cataracts. Otosclerosis causes conductive hearing loss, red-green color blindness is unrelated, and multiple lipomas are not a feature.""
}",A,,0.86,"Alport syndrome (type IV collagen defect) commonly presents with renal disease plus sensorineural hearing loss and ocular abnormalities, including anterior lenticonus and cataracts. Otosclerosis causes conductive hearing loss, red-green color blindness is unrelated, and multiple lipomas are not a feature."
254,858781fc9cd7ddb0b67c6c339b0a66537d8b97433f2609f0f302562ea1de11cb,"Physical examination in pneumomediastinum reveals subcutaneous emphysema in suprasternal notch & Hamman’s sign, which is a crunching or clicking noise synchronous with heartbeat & best heard in what patient position?




 
",Tripod,Upright,Prone,Supine,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.78,
  ""rationale"": ""Hamman’s sign (mediastinal crunch) is classically best heard in the left lateral decubitus position, which is not among the provided options.""
}",null,NO_VALID_OPTION,0.78,"Hamman’s sign (mediastinal crunch) is classically best heard in the left lateral decubitus position, which is not among the provided options."
255,d3202c12dff76c91c1083b5cbd05a456a27e4fe7eaa19556d5630fac46071611,"A 22-year-old female presents with palpitations, anxiety, and heat intolerance. 
A small smooth goitre is palpated. She has fine tremors and sweaty palms. Her blood pressure is 126/72 mmHg, and pulse is 98 bpm and regular. Thyroid-stimulating hormone (TSH) level is < 0.01 m IU/L , and both her T 4 and T 3 are elevated. Thyroid scanning reveals a uniformly increased uptake of technetium. What diagnosis best fits with this clinical picture?",Toxic adenoma,Hashimoto’s thryroiditis,Toxic multinodular goiter,Subacute thyroiditis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""The presentation and diffuse, uniformly increased uptake are classic for Graves disease, which is not listed. Toxic adenoma and multinodular goiter show focal/multiple uptake, while thyroiditis typically shows low uptake.""
}",null,NO_VALID_OPTION,0.95,"The presentation and diffuse, uniformly increased uptake are classic for Graves disease, which is not listed. Toxic adenoma and multinodular goiter show focal/multiple uptake, while thyroiditis typically shows low uptake."
256,b6b00ef71cbe1d5a6bd654fbb92e14e75c2912cb54b8300f72efc6a543c85e2d,"A 39-year-old, para 0 woman attends for an elective caesarean section for breech presentation Her BMI is 25. She undergoes an uncomplicated procedure and is mobile on the ward the same day. What is the most appropriate step in venous thromboembolism prophylaxis","Early mobilisation, prevention of dehydration","Early mobilisation, prevention of dehydration, therapeutic low molecular weight heparin for at least 10 days","Early mobilisation, prevention of dehydration, prophylactic dose low molecular weight heparin for at least 3 days",Prevention of dehydration and thromboembolic stockings,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""Elective caesarean plus age >35 warrants prophylactic low molecular weight heparin for 10 days, along with early mobilisation and hydration. No option provides prophylactic LMWH for 10 days (B is therapeutic, C is too short, A/D are insufficient).""
}",null,NO_VALID_OPTION,0.8,"Elective caesarean plus age >35 warrants prophylactic low molecular weight heparin for 10 days, along with early mobilisation and hydration. No option provides prophylactic LMWH for 10 days (B is therapeutic, C is too short, A/D are insufficient)."
257,f2377221031804679996177eac3743f12d48f1fb6743ce9620d07ff4df66b556,Almost two-thirds of filtered Na+ is reabsorbed in the proximal convoluted tubule. 25-30% occurs via apical Na+- K+- 2 Cl–co-transporter. 5% occurs in Distal convoluted tubule mediated by thiazide-sensitive Na+- Cl– co-transporter. Na+ reabsorption also occurs in cortical and medullary collecting ducts. Reabsorption of filtered sodium mediated by ‘Na+-K+-2 Cl cotransporter’ occurs in?,Proximal convoluted tubule,Thick ascending limb of the loop of Henle,Distal convoluted tubule,Cortical collecting ducts,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""The Na+-K+-2Cl− cotransporter (NKCC2) is located on the apical membrane of the thick ascending limb of the loop of Henle. The proximal tubule uses other transporters (e.g., NHE3), the distal convoluted tubule uses the thiazide-sensitive Na+-Cl− cotransporter (NCC), and the collecting duct uses ENaC.""
}",B,,0.95,"The Na+-K+-2Cl− cotransporter (NKCC2) is located on the apical membrane of the thick ascending limb of the loop of Henle. The proximal tubule uses other transporters (e.g., NHE3), the distal convoluted tubule uses the thiazide-sensitive Na+-Cl− cotransporter (NCC), and the collecting duct uses ENaC."
258,64575b8502e26907e748ed6a0ebf45c04b258da60d08a25384f9d62cc098205d,"You need detailed information information about his most current episode and your consulting room can accommodate only one other person aside the patient. Which of the people who accompanied him will you prefer to join you?

 
 
 
 
",His mother,His boss at the office,The Police officer,His father,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.75,
  ""rationale"": ""For detailed information about the most recent episode, the police officer who accompanied and likely witnessed the incident can provide the most objective, firsthand account. Family members can offer collateral background, but may not have direct details of the current event.""
}",C,,0.75,"For detailed information about the most recent episode, the police officer who accompanied and likely witnessed the incident can provide the most objective, firsthand account. Family members can offer collateral background, but may not have direct details of the current event."
259,e0b9d0d313794a4a73a4fd181d4234dd75ef1130f2683351f71d17d08f7a1f45,"A 28-year-old man comes to clinic because of an inguinal hernia. He works as a stonemason and first noticed the hernia when he developed a painful bulge while lifting a bag of cement. He has otherwise been healthy and takes no medications. An open inguinal hernia repair with mesh has been recommended. During a discussion of the anticipated risks, which of the following represents the most common complication?",Recurrence,Urinary retention,Reduced fertility,Chronic pain,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The most frequent complication after open mesh inguinal hernia repair is chronic postoperative groin pain due to nerve injury or mesh-related fibrosis. Recurrence and reduced fertility are uncommon with mesh, and urinary retention is more typical in older men with BPH.""
}",D,,0.85,"The most frequent complication after open mesh inguinal hernia repair is chronic postoperative groin pain due to nerve injury or mesh-related fibrosis. Recurrence and reduced fertility are uncommon with mesh, and urinary retention is more typical in older men with BPH."
260,0a130c88f711efd8a524a78d9562f81b26c77cfce5208edfe2f666504c8bf1ba,A 45-year-old woman is undergoing an abdominal hysterectomy for a history of heavy menstrual bleeding that has not responded to medical treatment. The patient has a past history of pelvic pain and the operation notes from a previous laparoscopy comment that the patient had 'pelvic adhesions' What is the most appropriate action in terms of protecting the ureter?,Mobilise the entire ureter with the aid of electrosurgery to reduce the blood loss,Perform preoperative ureteric stenting,Perform a preoperative MRI and Intravenous urogram to assess the ureters,Perform a preoperative MRI,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Prior pelvic surgery and adhesions increase the risk of ureteric injury due to distorted anatomy; prophylactic ureteric stents can aid intraoperative identification. Routine preoperative imaging is not helpful for preventing injury, and extensive ureteral mobilization with electrosurgery increases risk.""
}",B,,0.78,"Prior pelvic surgery and adhesions increase the risk of ureteric injury due to distorted anatomy; prophylactic ureteric stents can aid intraoperative identification. Routine preoperative imaging is not helpful for preventing injury, and extensive ureteral mobilization with electrosurgery increases risk."
261,28187505c83e90d58d8aee0142f83a25de795c3a3e0198caab7c468dec27af5e,"An 8-month old infant presents with the history of excessive crying and associated passage of bloody mucoid stool. These symptoms were preceded by an upper respiratory tract infection. On examination he is pale, irritable with palpable sausage shaped mass in the abdomen. The most likely diagnosis is:",Pyloric stenosis,Duodenal Atresia,Hemolytic uraemic syndrome,Intussusception,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.98,
  ""rationale"": ""An 8-month-old with colicky pain, bloody mucoid (currant jelly) stools, and a palpable sausage-shaped abdominal mass is classic for intussusception, often following a viral URI due to Peyer’s patch hypertrophy. The other options do not fit this age or symptom pattern.""
}",D,,0.98,"An 8-month-old with colicky pain, bloody mucoid (currant jelly) stools, and a palpable sausage-shaped abdominal mass is classic for intussusception, often following a viral URI due to Peyer’s patch hypertrophy. The other options do not fit this age or symptom pattern."
262,3393fbe758782063491b13af3d754c9bffc4d005cd164200046f80a1cca0981d,"A 55-year-old diabetic lady presents with right upper quadrant pain for the past 2 days. She has had shorter episodes of similar pain on and off over the preceding 2 years. On examination she is febrile, has jaundice and right upper quadrant tenderness. What is the most likely diagnosis?",Biliary Colic,Acute Cholangitis,Choledocholithiasis,Acute Pancreatitis,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""She has Charcot’s triad (right upper quadrant pain, fever, jaundice), which is classic for acute cholangitis. Prior intermittent episodes suggest biliary colic or intermittent obstruction, but the current systemic signs indicate ascending infection of the biliary tree.""
}",B,,0.92,"She has Charcot’s triad (right upper quadrant pain, fever, jaundice), which is classic for acute cholangitis. Prior intermittent episodes suggest biliary colic or intermittent obstruction, but the current systemic signs indicate ascending infection of the biliary tree."
263,dd41dc5c4f9365c9957bcb0fb11dbc04c57f3a319593161844486927faabf5af,. A 23-year-old woman with history of previously well controlled Type 1 diabetes reports with having multiple recent episodes of hypoglycaemia. Her blood pressure is 100/60 mmHg with a postural drop of 10 mmHg. Initial investigations done were significant for a normocytic anaemia with haemoglobin of 10 g/dL and sodium of 130 mmol/L . Which of the following is most likely to determine the underlying diagnosis?,Serum iron studies,Paired serum and urine osmolality,Continuous glucose monitoring,Short Synacthen test,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Recurrent hypoglycaemia in a patient with type 1 diabetes plus postural hypotension and hyponatraemia suggests autoimmune primary adrenal insufficiency (Addison’s disease). The Short Synacthen (cosyntropin) test is the definitive test to confirm adrenal insufficiency. The other options would not identify the underlying cause.""
}",D,,0.9,Recurrent hypoglycaemia in a patient with type 1 diabetes plus postural hypotension and hyponatraemia suggests autoimmune primary adrenal insufficiency (Addison’s disease). The Short Synacthen (cosyntropin) test is the definitive test to confirm adrenal insufficiency. The other options would not identify the underlying cause.
264,f23622378f9823c430c70c770af480c7805beb9bc92b7dc580366ef69df8a03e,A 20 year old medical student presents with acute onset ascending weakness of the lower limbs. There is associated ophthalmoplegia and ataxic gait. There is a preceding upper respiratory tract infection. What is the likely diagnosis?,Stroke,Transverse myelitis,Poliomyelitis,Miller-Fisher syndrome,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The triad of acute ophthalmoplegia, ataxia, and areflexic ascending weakness following a preceding URI is characteristic of the Miller-Fisher variant of Guillain-Barré syndrome. Stroke and transverse myelitis would not typically present with ophthalmoplegia and ataxia in this pattern, and poliomyelitis is unlikely and typically causes asymmetric weakness without ophthalmoplegia.""
}",D,,0.9,"The triad of acute ophthalmoplegia, ataxia, and areflexic ascending weakness following a preceding URI is characteristic of the Miller-Fisher variant of Guillain-Barré syndrome. Stroke and transverse myelitis would not typically present with ophthalmoplegia and ataxia in this pattern, and poliomyelitis is unlikely and typically causes asymmetric weakness without ophthalmoplegia."
265,f1036298340615dcb9c268cd6222b6be34f29f3239b21152c4ae1aac5b6e00e9,21.45-year-old morbidly obese with tortuous dilated elongated veins along the lower limbs. The distended veins were associated with swelling of the legs and ankles. The patients noticed the distended vessels during her last pregnancy when she was 38 years old. She has noticed an ulcer just above the medial malleolus of the right leg with pruritic margins. What is most likely diagnosis,c.Neurotrophic ulcer,e.Gestational ulcer,b.Decubitus ulcer,d.Diabetic ulcer,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.92,
  ""rationale"": ""An ulcer above the medial malleolus in the setting of tortuous varicose veins and leg edema is classic for a venous (varicose) ulcer. None of the provided options describe a venous ulcer.""
}",null,NO_VALID_OPTION,0.92,An ulcer above the medial malleolus in the setting of tortuous varicose veins and leg edema is classic for a venous (varicose) ulcer. None of the provided options describe a venous ulcer.
266,ac023df1c1b9c72aa51e356d0117711d143936e0cc3452257e68d9b68b17a887,"A 46-year-old man is diagnosed with an estrogen receptor-positive invasive ductal carcinoma of the right breast after having discovered a lump 3 months before. The patient is found to have multiple involved axillary lymph nodes, and the tumor is of an aggressive phenotype. The most appropriate treatment option for this patient is:",Cytotoxic chemotherapy and Tamoxifen but no surgery,Mastectomy + axillary clearance + systemic chemotherapy + radiotherapy and  Tamoxifen,Wide local excision and Tamoxifen only,Mastectomy + postoperative radiotherapy only,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""For node-positive, aggressive, ER-positive male breast cancer, standard management is modified radical mastectomy with axillary clearance plus adjuvant chemotherapy, radiotherapy, and endocrine therapy (tamoxifen). The other options omit essential components of definitive local and systemic treatment.""
}",B,,0.9,"For node-positive, aggressive, ER-positive male breast cancer, standard management is modified radical mastectomy with axillary clearance plus adjuvant chemotherapy, radiotherapy, and endocrine therapy (tamoxifen). The other options omit essential components of definitive local and systemic treatment."
267,20ba04d3e6c3c24c9941907c693f257c0bb1299a9745828f99060474b1bb0cc5,"47)	A 15-month-old infant has been breastfed since birth. He eats finger foods (eg, peas, carrots) and occasionally some cereal. His mother adheres to a vegan diet and plans the same for her child. A complete blood count documents anemia. Of the following, the MOST likely cause of this infant's anemia is a deficiency of",folic acid,niacin,riboflavin,Thiamine,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.69,
  ""rationale"": ""Strict vegan diets (and breast milk from vegan mothers) can be low in riboflavin, and riboflavin deficiency is associated with anemia in infants. Folate is typically abundant in plant-based diets; niacin and thiamine deficiencies have other hallmark features rather than isolated anemia.""
}",C,,0.69,"Strict vegan diets (and breast milk from vegan mothers) can be low in riboflavin, and riboflavin deficiency is associated with anemia in infants. Folate is typically abundant in plant-based diets; niacin and thiamine deficiencies have other hallmark features rather than isolated anemia."
268,1845425d7c8d72a719528060a36ce004926926a5f3f5727aada016027d9293c5,"74-year-old man has a recent diagnosis of adenocarcinoma of the distal esophagus. He has a long history of reflux and Barrett’s esophagus, and a recent upper endoscopy and biopsies confirmed the diagnosis. A staging workup is planned. What is the best study for assessing T (tumor invasion depth)?",Barium swallow,Upper endoscopy with rebiopsy,Positron emission tomography (PET) scan,CT scan with oral and intravenous contrast,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""T staging (depth of invasion) in esophageal cancer is best assessed with endoscopic ultrasound (EUS), which is not among the options. Barium swallow, standard endoscopy/biopsy, PET, and CT do not accurately determine depth of wall invasion.""
}",null,NO_VALID_OPTION,0.95,"T staging (depth of invasion) in esophageal cancer is best assessed with endoscopic ultrasound (EUS), which is not among the options. Barium swallow, standard endoscopy/biopsy, PET, and CT do not accurately determine depth of wall invasion."
269,0edf8c5cb789af1dda90ba80d85d301e5bfecb509ea7a9c344e4d65211666cf2,"During a ward round, you are asked by your senior registrar to name the most common causative factor that is responsible for the development of acute pancreatitis. Which option from the list below would you choose as your answer?
",Steroids,Drugs,Gallstones,Trauma,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.94,
  ""rationale"": ""Gallstones are the most common cause of acute pancreatitis worldwide. Drugs (including steroids) and trauma are recognized causes but are less frequent.""
}",C,,0.94,Gallstones are the most common cause of acute pancreatitis worldwide. Drugs (including steroids) and trauma are recognized causes but are less frequent.
270,732afaea3fb778bcf7e1865177ddc9f88ca85cb4fb3e1ad9dbc0566357f3ec8c,"A 65-year-old man presents with a 3-cm hard mass in the right upper cervical region (Level II). If this is a metastatic lymph node, which of the following is the most likely primary site for the malignancy",The oral cavity.,The maxillary sinus,The thyroid,The upper trachea,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""Level II (upper jugular) nodes most commonly receive metastases from the oral cavity and oropharynx. Thyroid and upper trachea primarily drain to the central compartment (Level VI), and maxillary sinus involvement is less common for Level II. Therefore, the oral cavity is the most likely primary site.""
}",A,,0.85,"Level II (upper jugular) nodes most commonly receive metastases from the oral cavity and oropharynx. Thyroid and upper trachea primarily drain to the central compartment (Level VI), and maxillary sinus involvement is less common for Level II. Therefore, the oral cavity is the most likely primary site."
271,f6d07d414294c37c2aec877106ee026c6d6649fa5f84bb603f67e9f48f4b7248,"A patient has a ventouse delivery. Two days later she reports general malaise, fever and feeling unwell. With sepsis, which is the first clinical sign to deteriorate, which can be detected through the use of early warning scores? 
",Hypotension,Tachypnoea,Altered consciousness,Hypoxia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""In sepsis, an early and sensitive physiological change is an increased respiratory rate (tachypnoea), which early warning scores detect promptly. Hypotension and altered consciousness are typically later signs; hypoxia may occur but is less consistently the earliest change.""
}",B,,0.85,"In sepsis, an early and sensitive physiological change is an increased respiratory rate (tachypnoea), which early warning scores detect promptly. Hypotension and altered consciousness are typically later signs; hypoxia may occur but is less consistently the earliest change."
272,6f17e132dd4155cf9fb1a70ef7832b7b1e1394f4c7b858149d6e2ab82024cc75,"A 62-year-old is due to undergo a hysteroscopy due to a thickened endometrium detected as part of her investigations for postmenopausal bleeding. 
Which medication should be used to 'prime' the cervix prior to the hysteroscopy?",Mifepristone,Misoprostol,No medication required,Non-steroidal anti-inflammatory,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Misoprostol (a prostaglandin E1 analog) is commonly used to soften and dilate the cervix prior to hysteroscopy, particularly in postmenopausal women. Mifepristone and NSAIDs are not used for cervical priming, and some cases may not need priming, but in this scenario misoprostol is appropriate.""
}",B,,0.86,"Misoprostol (a prostaglandin E1 analog) is commonly used to soften and dilate the cervix prior to hysteroscopy, particularly in postmenopausal women. Mifepristone and NSAIDs are not used for cervical priming, and some cases may not need priming, but in this scenario misoprostol is appropriate."
273,cb1f179e7b761b62ae346876f02fe2c12b3e534ae4d845dbae3381678dcd73d2,A 68-year-old woman is admitted at the medical ward for acute kidney injury. Results of her kidney function test come in showing a potassium level of 7.0 mmol/L . What is the appropriate medication to give next in her management?,Calcium resonium,Insulin and dextrose,Calcium gluconate,Salbutamol,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""A potassium of 7.0 mmol/L is life-threatening and the immediate priority is cardiac membrane stabilization with IV calcium gluconate. Potassium-shifting therapies (insulin/dextrose, salbutamol) and removal (resins/dialysis) follow after stabilization.""
}",C,,0.9,"A potassium of 7.0 mmol/L is life-threatening and the immediate priority is cardiac membrane stabilization with IV calcium gluconate. Potassium-shifting therapies (insulin/dextrose, salbutamol) and removal (resins/dialysis) follow after stabilization."
274,47ea9e31bf2bf135fa3aa1096125641e7ccebe3f38f056f64abc5571bde9379d,"A 4-hour old baby delivered at 29 weeks of gestation has a loud grunt, respiratory rate of 96/minute, SPO 2 of 57%, flaring of alae nasi and mild chest wall retraction at the sixth hours of life. The most likely diagnosis is:",Congenital diaphragmatic hernia,Transient Tachypnea of the Newborn,Congenital pneumonia,Respiratory distress syndrome,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""A 29-week preterm infant with early severe respiratory distress (grunting, tachypnea, hypoxemia, retractions) is classic for surfactant-deficiency respiratory distress syndrome. TTN is typically in term or near-term and milder; congenital pneumonia is less likely without risk factors; diaphragmatic hernia usually presents with scaphoid abdomen and asymmetric breath sounds.""
}",D,,0.9,"A 29-week preterm infant with early severe respiratory distress (grunting, tachypnea, hypoxemia, retractions) is classic for surfactant-deficiency respiratory distress syndrome. TTN is typically in term or near-term and milder; congenital pneumonia is less likely without risk factors; diaphragmatic hernia usually presents with scaphoid abdomen and asymmetric breath sounds."
275,6763232c56742e8bf6bd3ec54acff0c1f17bcb8ee3ffd0248d905e5c91b89615,"A 33-year-old man complains of episodes of severe unilateral headache. The pain is localized to one cheekbone and is described as “like an icepick.” Each headache lasts 30 to 60 min but may recur several times a day; walking around helps the pain somewhat. He notices lacrimation of the eye on the affected side, usually associated with clear rhinorrhea. What is the likely diagnosis?",Migraine headache,Sinusitis,Brain tumor,Temporal arteritis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""This presentation is classic for cluster headache: severe unilateral periorbital pain lasting 30–60 minutes, occurring multiple times daily, with ipsilateral lacrimation and rhinorrhea and restlessness. None of the listed options accurately describe cluster headache.""
}",null,NO_VALID_OPTION,0.95,"This presentation is classic for cluster headache: severe unilateral periorbital pain lasting 30–60 minutes, occurring multiple times daily, with ipsilateral lacrimation and rhinorrhea and restlessness. None of the listed options accurately describe cluster headache."
276,c66dac7de40a0c11e9c20b00f59135670c17349db3f0786c282252fc7716ebd7,A 39-year-old male presents with severe epigastric abdominal pain and vomiting. He prefers to sit bending forward. He has a tinge of jaundice and his abdomen is tender with an echymotic periumbilical region. What should be considered in this patient’s evaluation?,A perforated duodenal ulcer is the most likely cause of his pain,Associated fever and joint pains would exclude an autoimmune  aetiology of his condition,History of a preceding endoscopic procedure is significant in the history taking,A low  serum calcium report is of aetiological significance in his laboratory workup,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The presentation (epigastric pain relieved by leaning forward, jaundice, Cullen’s sign) suggests severe acute pancreatitis, for which a recent ERCP/endoscopic procedure is a recognized precipitating factor and should be asked about. Perforated ulcer is less likely, fever/joint pains do not rule out autoimmune causes, and hypocalcemia is a severity marker rather than an etiologic factor.""
}",C,,0.9,"The presentation (epigastric pain relieved by leaning forward, jaundice, Cullen’s sign) suggests severe acute pancreatitis, for which a recent ERCP/endoscopic procedure is a recognized precipitating factor and should be asked about. Perforated ulcer is less likely, fever/joint pains do not rule out autoimmune causes, and hypocalcemia is a severity marker rather than an etiologic factor."
277,f6c18cc39210a98fcaf26107431e613779c40d7d6b7ccfdd2d3c3480e20002eb,30. A 48-year-old man living in Liberia had an elective left hemicolectomy on account of adenocarcinoma of the caecum. Today is POD 2 following the surgery. The patient is stable and well hydrated. Bowel function has not resumed. Patient is being kept nil per os. What is the fluid requirement of this patient?,e.Liberal oral fluids,"d.1L of RL, 1L of NS and 2L",b.2L of RL and 1L of 5% Dextrose,2L of NS and 1L of RL,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.65,
  ""rationale"": ""An NPO adult on POD2 typically needs about 3 liters/day of maintenance IV fluid with some glucose to prevent ketosis; 2 liters of Ringer’s lactate plus 1 liter of 5% dextrose is appropriate. Options lacking dextrose or incomplete are less suitable.""
}",C,,0.65,An NPO adult on POD2 typically needs about 3 liters/day of maintenance IV fluid with some glucose to prevent ketosis; 2 liters of Ringer’s lactate plus 1 liter of 5% dextrose is appropriate. Options lacking dextrose or incomplete are less suitable.
278,e5bdfd300c64c33c4d488fa9fc92ad0f46fe63f13a1695fd4e82444cf6c6720c,"A 6 month old infant presented with multiple papules and exudative lesions on the face, scalp , trunk and few vesicles on the palms and soles for 2 weeks. His mother had history of itchy lesions. The most likely diagnosis is?",infantile eczema,Stevens Johnson’s Syndrome,impetigo contagiosa,infantile seborrheic dermatitis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""At 6 months, exudative papules on face/scalp/trunk fit infantile eczema’s typical distribution. Stevens-Johnson is unlikely without mucosal involvement, impetigo presents with honey-colored crusts, and seborrheic dermatitis is greasy and non-vesicular. Maternal pruritus can reflect atopic tendency.""
}",A,,0.7,"At 6 months, exudative papules on face/scalp/trunk fit infantile eczema’s typical distribution. Stevens-Johnson is unlikely without mucosal involvement, impetigo presents with honey-colored crusts, and seborrheic dermatitis is greasy and non-vesicular. Maternal pruritus can reflect atopic tendency."
279,db13f2d5dcf73b0ab834e4c5a694e301ac9b3baf08e25a1192749d1a359f0038,"An 82-year-old woman complains of worsening headaches and episodes of transient visual loss and diplopia. When she chews, her jaw muscles ache until she stops chewing. Exam reveals a tender nodular right temporal artery. She has a mild normocytic anemia; sedimentation rate is 95.
What is the likely diagnosis?",Temporal arteritis,Brain tumor,Sinusitis,Temporomandibular joint dysfunction,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.98,
  ""rationale"": ""Elderly patient with new headaches, jaw claudication, visual symptoms, tender nodular temporal artery, and markedly elevated ESR are classic for giant cell (temporal) arteritis. Other options do not explain the constellation of findings.""
}",A,,0.98,"Elderly patient with new headaches, jaw claudication, visual symptoms, tender nodular temporal artery, and markedly elevated ESR are classic for giant cell (temporal) arteritis. Other options do not explain the constellation of findings."
280,f195cc8e527245431038a5b2ef6ff45e6b6b9baade4256257224e4fba0040015,An 18-year old girl is brought to the emergency department with worsening severe lower abdominal pain that started 6 hours ago. Her abdomen is tender particularly in the lower quadrants and there is guarding. She is tachycardic but her blood pressure is 135/78 mmHg. Which one of the following is the most important diagnosis that you should rule out/confirm in this patient?,Acute intestinal obstruction,Intestinal obstruction,Pelvic inflammatory disease,Acute appendicitis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Acute localized lower abdominal pain with guarding and tachycardia suggests a surgical abdomen, most consistent with acute appendicitis. Intestinal obstruction typically presents with colicky pain, vomiting, and distension, and PID usually lacks marked peritonism. Appendicitis is the most critical to confirm or exclude promptly.""
}",D,,0.86,"Acute localized lower abdominal pain with guarding and tachycardia suggests a surgical abdomen, most consistent with acute appendicitis. Intestinal obstruction typically presents with colicky pain, vomiting, and distension, and PID usually lacks marked peritonism. Appendicitis is the most critical to confirm or exclude promptly."
