row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
265,f1036298340615dcb9c268cd6222b6be34f29f3239b21152c4ae1aac5b6e00e9,21.45-year-old morbidly obese with tortuous dilated elongated veins along the lower limbs. The distended veins were associated with swelling of the legs and ankles. The patients noticed the distended vessels during her last pregnancy when she was 38 years old. She has noticed an ulcer just above the medial malleolus of the right leg with pruritic margins. What is most likely diagnosis,c.Neurotrophic ulcer,e.Gestational ulcer,b.Decubitus ulcer,d.Diabetic ulcer,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""The presentation (varicose veins, ankle/medial malleolus ulcer with pruritic margins) is classic for a venous stasis ulcer, which is not among the options. The listed choices (neurotrophic/diabetic/decubitus/gestational) do not fit this vignette.""
}",null,NO_VALID_OPTION,0.85,"The presentation (varicose veins, ankle/medial malleolus ulcer with pruritic margins) is classic for a venous stasis ulcer, which is not among the options. The listed choices (neurotrophic/diabetic/decubitus/gestational) do not fit this vignette."
266,ac023df1c1b9c72aa51e356d0117711d143936e0cc3452257e68d9b68b17a887,"A 46-year-old man is diagnosed with an estrogen receptor-positive invasive ductal carcinoma of the right breast after having discovered a lump 3 months before. The patient is found to have multiple involved axillary lymph nodes, and the tumor is of an aggressive phenotype. The most appropriate treatment option for this patient is:",Cytotoxic chemotherapy and Tamoxifen but no surgery,Mastectomy + axillary clearance + systemic chemotherapy + radiotherapy and  Tamoxifen,Wide local excision and Tamoxifen only,Mastectomy + postoperative radiotherapy only,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Male ER-positive, node-positive, aggressive breast cancer is best treated with multimodality therapy: mastectomy with axillary clearance, adjuvant chemotherapy, radiotherapy, and endocrine therapy (tamoxifen). The other options either omit surgery or appropriate systemic/endocrine components.""
}",B,,0.9,"Male ER-positive, node-positive, aggressive breast cancer is best treated with multimodality therapy: mastectomy with axillary clearance, adjuvant chemotherapy, radiotherapy, and endocrine therapy (tamoxifen). The other options either omit surgery or appropriate systemic/endocrine components."
267,20ba04d3e6c3c24c9941907c693f257c0bb1299a9745828f99060474b1bb0cc5,"47)	A 15-month-old infant has been breastfed since birth. He eats finger foods (eg, peas, carrots) and occasionally some cereal. His mother adheres to a vegan diet and plans the same for her child. A complete blood count documents anemia. Of the following, the MOST likely cause of this infant's anemia is a deficiency of",folic acid,niacin,riboflavin,Thiamine,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.76,
  ""rationale"": ""In vegan diets, riboflavin (B2) intake can be low because primary sources are dairy and meats; riboflavin deficiency can cause anemia. Folate intake is usually adequate in vegans, and niacin or thiamine deficiencies typically do not present with anemia.""
}",C,,0.76,"In vegan diets, riboflavin (B2) intake can be low because primary sources are dairy and meats; riboflavin deficiency can cause anemia. Folate intake is usually adequate in vegans, and niacin or thiamine deficiencies typically do not present with anemia."
268,1845425d7c8d72a719528060a36ce004926926a5f3f5727aada016027d9293c5,"74-year-old man has a recent diagnosis of adenocarcinoma of the distal esophagus. He has a long history of reflux and Barrett’s esophagus, and a recent upper endoscopy and biopsies confirmed the diagnosis. A staging workup is planned. What is the best study for assessing T (tumor invasion depth)?",Barium swallow,Upper endoscopy with rebiopsy,Positron emission tomography (PET) scan,CT scan with oral and intravenous contrast,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""Endoscopic ultrasound (EUS) is the best test to assess depth of invasion (T stage) in esophageal cancer, but it is not listed. The provided options (barium swallow, repeat endoscopy/biopsy, PET, CT) are not reliable for determining precise tumor invasion depth.""
}",null,NO_VALID_OPTION,0.8,"Endoscopic ultrasound (EUS) is the best test to assess depth of invasion (T stage) in esophageal cancer, but it is not listed. The provided options (barium swallow, repeat endoscopy/biopsy, PET, CT) are not reliable for determining precise tumor invasion depth."
269,0edf8c5cb789af1dda90ba80d85d301e5bfecb509ea7a9c344e4d65211666cf2,"During a ward round, you are asked by your senior registrar to name the most common causative factor that is responsible for the development of acute pancreatitis. Which option from the list below would you choose as your answer?
",Steroids,Drugs,Gallstones,Trauma,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Gallstones are the most common cause of acute pancreatitis in many populations. Other listed factors like steroids, drugs, and trauma are less frequent causes.""
}",C,,0.9,"Gallstones are the most common cause of acute pancreatitis in many populations. Other listed factors like steroids, drugs, and trauma are less frequent causes."
270,732afaea3fb778bcf7e1865177ddc9f88ca85cb4fb3e1ad9dbc0566357f3ec8c,"A 65-year-old man presents with a 3-cm hard mass in the right upper cervical region (Level II). If this is a metastatic lymph node, which of the following is the most likely primary site for the malignancy",The oral cavity.,The maxillary sinus,The thyroid,The upper trachea,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Level II (upper jugular) nodes commonly receive metastases from oral cavity and oropharyngeal cancers. Thyroid and upper trachea primarily drain to central and lower jugular compartments, and maxillary sinus metastasis to Level II is less common.""
}",A,,0.78,"Level II (upper jugular) nodes commonly receive metastases from oral cavity and oropharyngeal cancers. Thyroid and upper trachea primarily drain to central and lower jugular compartments, and maxillary sinus metastasis to Level II is less common."
271,f6d07d414294c37c2aec877106ee026c6d6649fa5f84bb603f67e9f48f4b7248,"A patient has a ventouse delivery. Two days later she reports general malaise, fever and feeling unwell. With sepsis, which is the first clinical sign to deteriorate, which can be detected through the use of early warning scores? 
",Hypotension,Tachypnoea,Altered consciousness,Hypoxia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""In sepsis, an increased respiratory rate is often the earliest physiological abnormality and is sensitively captured by early warning scores. Hypotension and altered mental status are typically later findings, and hypoxia is not universally present early.""
}",B,,0.85,"In sepsis, an increased respiratory rate is often the earliest physiological abnormality and is sensitively captured by early warning scores. Hypotension and altered mental status are typically later findings, and hypoxia is not universally present early."
272,6f17e132dd4155cf9fb1a70ef7832b7b1e1394f4c7b858149d6e2ab82024cc75,"A 62-year-old is due to undergo a hysteroscopy due to a thickened endometrium detected as part of her investigations for postmenopausal bleeding. 
Which medication should be used to 'prime' the cervix prior to the hysteroscopy?",Mifepristone,Misoprostol,No medication required,Non-steroidal anti-inflammatory,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Misoprostol, a prostaglandin E1 analog, is commonly used to soften and dilate the cervix prior to hysteroscopy, especially in postmenopausal women. Mifepristone is not standard for this indication, NSAIDs are for analgesia, and some cases may not require priming but postmenopausal cervices often benefit from misoprostol.""
}",B,,0.86,"Misoprostol, a prostaglandin E1 analog, is commonly used to soften and dilate the cervix prior to hysteroscopy, especially in postmenopausal women. Mifepristone is not standard for this indication, NSAIDs are for analgesia, and some cases may not require priming but postmenopausal cervices often benefit from misoprostol."
273,cb1f179e7b761b62ae346876f02fe2c12b3e534ae4d845dbae3381678dcd73d2,A 68-year-old woman is admitted at the medical ward for acute kidney injury. Results of her kidney function test come in showing a potassium level of 7.0 mmol/L . What is the appropriate medication to give next in her management?,Calcium resonium,Insulin and dextrose,Calcium gluconate,Salbutamol,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""A potassium level of 7.0 mmol/L is severe and places the patient at immediate risk of arrhythmias; the first step is cardiac membrane stabilization with IV calcium gluconate. Insulin with dextrose and salbutamol should follow to shift potassium intracellularly, while calcium resonium acts too slowly for acute management.""
}",C,,0.78,"A potassium level of 7.0 mmol/L is severe and places the patient at immediate risk of arrhythmias; the first step is cardiac membrane stabilization with IV calcium gluconate. Insulin with dextrose and salbutamol should follow to shift potassium intracellularly, while calcium resonium acts too slowly for acute management."
274,47ea9e31bf2bf135fa3aa1096125641e7ccebe3f38f056f64abc5571bde9379d,"A 4-hour old baby delivered at 29 weeks of gestation has a loud grunt, respiratory rate of 96/minute, SPO 2 of 57%, flaring of alae nasi and mild chest wall retraction at the sixth hours of life. The most likely diagnosis is:",Congenital diaphragmatic hernia,Transient Tachypnea of the Newborn,Congenital pneumonia,Respiratory distress syndrome,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""A severely preterm infant (29 weeks) with early-onset tachypnea, grunting, hypoxemia, and retractions is most consistent with surfactant deficiency causing respiratory distress syndrome. TTN typically occurs in term or near-term infants and is milder, and there are no signs suggesting diaphragmatic hernia or specific risk factors for congenital pneumonia.""
}",D,,0.9,"A severely preterm infant (29 weeks) with early-onset tachypnea, grunting, hypoxemia, and retractions is most consistent with surfactant deficiency causing respiratory distress syndrome. TTN typically occurs in term or near-term infants and is milder, and there are no signs suggesting diaphragmatic hernia or specific risk factors for congenital pneumonia."
275,6763232c56742e8bf6bd3ec54acff0c1f17bcb8ee3ffd0248d905e5c91b89615,"A 33-year-old man complains of episodes of severe unilateral headache. The pain is localized to one cheekbone and is described as “like an icepick.” Each headache lasts 30 to 60 min but may recur several times a day; walking around helps the pain somewhat. He notices lacrimation of the eye on the affected side, usually associated with clear rhinorrhea. What is the likely diagnosis?",Migraine headache,Sinusitis,Brain tumor,Temporal arteritis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""This presentation is classic for cluster headache (short, severe unilateral attacks with ipsilateral lacrimation/rhinorrhea and restlessness), which is not among the options. Migraine typically lasts longer and has different associated features; sinusitis, brain tumor, and temporal arteritis do not match the age or episodic pattern.""
}",null,NO_VALID_OPTION,0.9,"This presentation is classic for cluster headache (short, severe unilateral attacks with ipsilateral lacrimation/rhinorrhea and restlessness), which is not among the options. Migraine typically lasts longer and has different associated features; sinusitis, brain tumor, and temporal arteritis do not match the age or episodic pattern."
276,c66dac7de40a0c11e9c20b00f59135670c17349db3f0786c282252fc7716ebd7,A 39-year-old male presents with severe epigastric abdominal pain and vomiting. He prefers to sit bending forward. He has a tinge of jaundice and his abdomen is tender with an echymotic periumbilical region. What should be considered in this patient’s evaluation?,A perforated duodenal ulcer is the most likely cause of his pain,Associated fever and joint pains would exclude an autoimmune  aetiology of his condition,History of a preceding endoscopic procedure is significant in the history taking,A low  serum calcium report is of aetiological significance in his laboratory workup,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Severe epigastric pain relieved by leaning forward with Cullen’s sign and jaundice suggests acute pancreatitis, possibly biliary or hemorrhagic. A preceding endoscopic procedure (especially ERCP) is a significant etiologic risk to elicit. Hypocalcemia is a severity marker rather than a cause, and perforated duodenal ulcer or exclusion of autoimmune disease by fever/arthralgias are less consistent.""
}",C,,0.9,"Severe epigastric pain relieved by leaning forward with Cullen’s sign and jaundice suggests acute pancreatitis, possibly biliary or hemorrhagic. A preceding endoscopic procedure (especially ERCP) is a significant etiologic risk to elicit. Hypocalcemia is a severity marker rather than a cause, and perforated duodenal ulcer or exclusion of autoimmune disease by fever/arthralgias are less consistent."
277,f6c18cc39210a98fcaf26107431e613779c40d7d6b7ccfdd2d3c3480e20002eb,30. A 48-year-old man living in Liberia had an elective left hemicolectomy on account of adenocarcinoma of the caecum. Today is POD 2 following the surgery. The patient is stable and well hydrated. Bowel function has not resumed. Patient is being kept nil per os. What is the fluid requirement of this patient?,e.Liberal oral fluids,"d.1L of RL, 1L of NS and 2L",b.2L of RL and 1L of 5% Dextrose,2L of NS and 1L of RL,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.76,
  ""rationale"": ""He is NPO on POD 2 and needs maintenance IV fluids with some dextrose and balanced electrolytes. A typical regimen is about 3 L/day: 2 L of Ringer’s lactate plus 1 L of 5% dextrose.""
}",C,,0.76,He is NPO on POD 2 and needs maintenance IV fluids with some dextrose and balanced electrolytes. A typical regimen is about 3 L/day: 2 L of Ringer’s lactate plus 1 L of 5% dextrose.
278,e5bdfd300c64c33c4d488fa9fc92ad0f46fe63f13a1695fd4e82444cf6c6720c,"A 6 month old infant presented with multiple papules and exudative lesions on the face, scalp , trunk and few vesicles on the palms and soles for 2 weeks. His mother had history of itchy lesions. The most likely diagnosis is?",infantile eczema,Stevens Johnson’s Syndrome,impetigo contagiosa,infantile seborrheic dermatitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.72,
  ""rationale"": ""This presentation—papules and exudative lesions involving face, scalp, trunk, with vesicles on palms/soles and a close contact with pruritus—is most consistent with infantile scabies, which is not among the options. The listed choices do not accurately fit this pattern.""
}",null,NO_VALID_OPTION,0.72,"This presentation—papules and exudative lesions involving face, scalp, trunk, with vesicles on palms/soles and a close contact with pruritus—is most consistent with infantile scabies, which is not among the options. The listed choices do not accurately fit this pattern."
279,db13f2d5dcf73b0ab834e4c5a694e301ac9b3baf08e25a1192749d1a359f0038,"An 82-year-old woman complains of worsening headaches and episodes of transient visual loss and diplopia. When she chews, her jaw muscles ache until she stops chewing. Exam reveals a tender nodular right temporal artery. She has a mild normocytic anemia; sedimentation rate is 95.
What is the likely diagnosis?",Temporal arteritis,Brain tumor,Sinusitis,Temporomandibular joint dysfunction,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.98,
  ""rationale"": ""Elderly patient with headache, transient visual symptoms, jaw claudication, tender nodular temporal artery, and markedly elevated ESR is classic for giant cell (temporal) arteritis. The findings are not typical of sinusitis, TMJ dysfunction, or a brain tumor.""
}",A,,0.98,"Elderly patient with headache, transient visual symptoms, jaw claudication, tender nodular temporal artery, and markedly elevated ESR is classic for giant cell (temporal) arteritis. The findings are not typical of sinusitis, TMJ dysfunction, or a brain tumor."
280,f195cc8e527245431038a5b2ef6ff45e6b6b9baade4256257224e4fba0040015,An 18-year old girl is brought to the emergency department with worsening severe lower abdominal pain that started 6 hours ago. Her abdomen is tender particularly in the lower quadrants and there is guarding. She is tachycardic but her blood pressure is 135/78 mmHg. Which one of the following is the most important diagnosis that you should rule out/confirm in this patient?,Acute intestinal obstruction,Intestinal obstruction,Pelvic inflammatory disease,Acute appendicitis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Acute lower abdominal pain with guarding suggests peritonitis, and acute appendicitis is a common, urgent surgical cause that must be ruled out. Intestinal obstruction typically presents with distension, vomiting, and obstipation, which are not described. PID is possible but less likely to cause marked guarding.""
}",D,,0.8,"Acute lower abdominal pain with guarding suggests peritonitis, and acute appendicitis is a common, urgent surgical cause that must be ruled out. Intestinal obstruction typically presents with distension, vomiting, and obstipation, which are not described. PID is possible but less likely to cause marked guarding."
281,8f9e48d0889a5ab60890432ddd5376ed9579aff4badf34c767a6c698f6effea3,A 45-year-old man has sudden swelling of his right knee which is tender to touch. Joint aspiration reveals weakly positive birefringent crystals of calcium pyrophosphate. What is the most likely diagnosis?,Gout,Septic arthritis,Reiter’s disease,Osteoarthritis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Calcium pyrophosphate crystals with weak positive birefringence indicate pseudogout (CPPD), which is not among the options. Gout involves negatively birefringent monosodium urate crystals, and septic arthritis or Reiter’s disease do not fit the crystal description.""
}",null,NO_VALID_OPTION,0.9,"Calcium pyrophosphate crystals with weak positive birefringence indicate pseudogout (CPPD), which is not among the options. Gout involves negatively birefringent monosodium urate crystals, and septic arthritis or Reiter’s disease do not fit the crystal description."
282,dcfa986a150a1f96531efeea0ca2bdec52066bbfc2f1bdd58c7edb033b188660,"Your hospital has recently had an increase in postoperative infections. As a result, you are formulating a new guideline that includes information on skin preparation and hair removal prior to surgery. What is the most appropriate method of hair removal prior to surgery? 
",Electric clippers,Shaving,Electrolysis,Laser,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""If hair removal is necessary, electric clippers used immediately before surgery minimize skin microtrauma and reduce surgical site infections. Shaving increases infection risk due to microabrasions, and electrolysis/laser are impractical and can damage skin.""
}",A,,0.95,"If hair removal is necessary, electric clippers used immediately before surgery minimize skin microtrauma and reduce surgical site infections. Shaving increases infection risk due to microabrasions, and electrolysis/laser are impractical and can damage skin."
283,67020272a2fe2d51d1a459147296469dbbf4e7bf2074e13f70cde4790334a58f,You observe a senior O&G Resident performing a caesarean section in the second stage of labour following an unsuccessful attempt at operative vaginal delivery. There is some difficulty with delivery of the baby. What next step is likely to be performed?,Use a forceps blade to disimpact head by 'scooping the head,Continue attempts to disimpact the foetal head from above,Ask an assistant to perform vaginal examination and apply direct pressure to the foetal head over the posterior fontanelle,D. Request that the on-call consultant attends as soon as possible and wait for their arrival,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""With an impacted fetal head at second-stage cesarean, the recommended immediate maneuver is vaginal disimpaction to flex and elevate the head, applying pressure over the posterior fontanelle. Continuing from above or using forceps through the uterine incision risks trauma, and waiting for a consultant delays necessary action.""
}",C,,0.85,"With an impacted fetal head at second-stage cesarean, the recommended immediate maneuver is vaginal disimpaction to flex and elevate the head, applying pressure over the posterior fontanelle. Continuing from above or using forceps through the uterine incision risks trauma, and waiting for a consultant delays necessary action."
284,7fe8cf2ea7d60f5d4461d9438407383b71a7017113b89f348752909b5715ec8c,"A newly admitted patient has burns on both lower limbs. The burned areas appear white and leather like. No blisters or bleeding are present. The patient states that she feels very little pain. This injury can likely be categorized as
",Superficial burn,Partial thickness superficial,Deep partial thickness burn,Full thickness burn,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""White, leathery appearance with minimal pain and absence of blisters is characteristic of full thickness (third-degree) burns due to destruction of dermal nerve endings. Partial thickness burns are typically very painful and often blister.""
}",D,,0.92,"White, leathery appearance with minimal pain and absence of blisters is characteristic of full thickness (third-degree) burns due to destruction of dermal nerve endings. Partial thickness burns are typically very painful and often blister."
285,ad4cd22ff6befcb6340600a89ff3478da424339180ac714b9a371790a146cf2e,24 yr old old immunocompromised patient had a procedure and stayed for about 2 weeks on admission in the hospital and was placed on broad spectrum antibiotics for some time. He later developed clostridium deficile infection. Which of the following is the least risk factor?,Immunocompromised status,Long hospital stay,Broad spectrum antibiotics,Age of the patient,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Major risk factors for C. difficile include broad-spectrum antibiotics, prolonged hospitalization, and immunosuppression. Advanced age increases risk, but being 24 years old does not; thus age here is the least risk factor.""
}",D,,0.9,"Major risk factors for C. difficile include broad-spectrum antibiotics, prolonged hospitalization, and immunosuppression. Advanced age increases risk, but being 24 years old does not; thus age here is the least risk factor."
286,ad71844284fd768c9f2b6e0b6fc01cff7f085cda02075c66785026f7e7929f20,You are performing a splenectomy on a patient with hypersplenism. Thrombocytopenia is the major problem with this patient. Special attention to which technical aspect of the procedure is advised? ,Ligation of the splenic artery before the vein,Division of the short gastric vessels before approach to the hilum,"Medial visceral rotation of the entire spleen, pancreas and leftcolon.",Minimal touching or manipulation of the spleen,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""With severe thrombocytopenia, even minor trauma to the enlarged, vascular spleen can cause significant capsular bleeding. A no-touch, minimal manipulation technique reduces hemorrhage risk during splenectomy in hypersplenism.""
}",D,,0.7,"With severe thrombocytopenia, even minor trauma to the enlarged, vascular spleen can cause significant capsular bleeding. A no-touch, minimal manipulation technique reduces hemorrhage risk during splenectomy in hypersplenism."
287,cf8df7d30be1084ac07e14e6cb0c28e99f7073390673064aaa464d6f9677f91e,"A 60-year-old white female presents with epigastric pain, nausea and vomiting, heart rate of 50, and pronounced first-degree AV block on ER cardiac monitor. Blood pressure is 130/80. Which of the following coronary arteries is most likely to be involved in this process?",Septal branches,Circumflex,Left anterior descending,Left main,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Bradycardia and first-degree AV block suggest AV nodal ischemia typical of an inferior MI. The AV node is usually supplied by the right coronary artery, but when RCA isn’t an option, the circumflex can supply the AV nodal artery in left-dominant circulation.""
}",B,,0.7,"Bradycardia and first-degree AV block suggest AV nodal ischemia typical of an inferior MI. The AV node is usually supplied by the right coronary artery, but when RCA isn’t an option, the circumflex can supply the AV nodal artery in left-dominant circulation."
288,6f974a4e0a215d9ad8ccebcbd3efc8779c2969a6b6a06c9fbb96678a61c65576,A 23-year-old presented with a lower abdominal pain of 1-week duration and 6 weeks history of Amenorrhoea. Ultrasound scan reveals pregnancy in the uterus and another in the interstitial of the tube. The appropriate diagnosis,Heterogenous pregnancy,Interstitial pregnancy,Ectopic pregnancy,Homogenous pregnancy,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.83,
  ""rationale"": ""Coexistence of an intrauterine pregnancy with an ectopic (interstitial) pregnancy is a heterotopic pregnancy. Option A appears to be a misspelling of heterotopic and is the best fit among the choices.""
}",A,,0.83,Coexistence of an intrauterine pregnancy with an ectopic (interstitial) pregnancy is a heterotopic pregnancy. Option A appears to be a misspelling of heterotopic and is the best fit among the choices.
289,556c1674691bd47815cf10f7926da155808ddd263465e5a0133e1ecd7b28e6d5,A 37-year-old man is brought to the doctor by his family because of a rapid intellectual decline over the past 2 months. Exam reveals slow writhing movements with dystonic posturing. His father died of a similar illness. What is the likely diagnosis?,Tic,Dystonia,Wilson’s disease,Parkinson’s disease,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.62,
  ""rationale"": ""A young adult with rapid cognitive decline and extrapyramidal features (slow writhing movements with dystonic posturing) is most consistent with Wilson’s disease among the options. Tic and Parkinson’s disease do not fit the presentation, and ‘dystonia’ alone describes a movement phenomenon rather than an underlying diagnosis.""
}",C,,0.62,"A young adult with rapid cognitive decline and extrapyramidal features (slow writhing movements with dystonic posturing) is most consistent with Wilson’s disease among the options. Tic and Parkinson’s disease do not fit the presentation, and ‘dystonia’ alone describes a movement phenomenon rather than an underlying diagnosis."
290,e7e8f425eb3660cf78fe17bd9b5314dcbf5443b4cc3f427b740c41a752189c75,"A 25-year old woman, injured in a motor vehicular crash is admitted to the emergency department Hi pupils react sluggishly and his eyes open to painful stimuli. He does not follow commands but she moans periodically. His right arm is deformed and does not respond to painful stimulus; however, his left hand reaches purposefully toward the painful stimulus. Both legs are extended. His GCS score is",2,4,6,9,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Eye opening to pain = 2, moaning = verbal 2, and best motor response is localizing pain with the left hand = 5. Total GCS is 2 + 2 + 5 = 9.""
}",D,,0.9,"Eye opening to pain = 2, moaning = verbal 2, and best motor response is localizing pain with the left hand = 5. Total GCS is 2 + 2 + 5 = 9."
291,00beb1373d3a42a46a05ade6c55872e685dfc4e15bd26b084fcee771022fedcc,"A 23-year-old man is brought to casualty following a motorcycle collision. His airway and breathing was noted to be intact, but he is bleeding heavily from his left lower extremity, which has suffered a traumatic amputation. While attempting to obtain intravenous access, he is noted to be hypotensive. Which of the following is true?",He will be coagulopathic due to dilution of clotting factors.,. He will be hypercoagulable due to consumption of clotting factors.,He will be coagulopathic due to loss of clotting factors.,He will be hypercoagulable due to increased hepatic production of clotting factors.,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""In massive traumatic hemorrhage, patients become coagulopathic primarily from loss and consumption of clotting factors and platelets. Dilutional coagulopathy occurs after significant crystalloid or RBC-only resuscitation, which is not described here, and there is no immediate hypercoagulable state due to hepatic production.""
}",C,,0.8,"In massive traumatic hemorrhage, patients become coagulopathic primarily from loss and consumption of clotting factors and platelets. Dilutional coagulopathy occurs after significant crystalloid or RBC-only resuscitation, which is not described here, and there is no immediate hypercoagulable state due to hepatic production."
292,36b4eb1a031d24a1e84740bbe491dc096cdc66cef812839378d4939640ae4eac,A 3-day old neonate delivered at term presents with oozing of blood from the umbilical cord stump and passage of dark stools of six hours duration. He had stopped sucking and became breathless just before presentation. Which of the following statements is valid?,The diagnosis is haemolytic disease of newborn,Intramuscular Vitamin K 1mg is recommended,Double volume exchange transfusion is indicated,Tender hepatomegaly will be expected,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.84,
  ""rationale"": ""Bleeding from the umbilical stump and melena on day 3 in a term neonate is classic for vitamin K deficiency bleeding. Administration of vitamin K (1 mg, commonly IM) is recommended. The other options pertain to hemolysis, exchange transfusion for severe hyperbilirubinemia, or expected hepatomegaly, none of which fit this presentation.""
}",B,,0.84,"Bleeding from the umbilical stump and melena on day 3 in a term neonate is classic for vitamin K deficiency bleeding. Administration of vitamin K (1 mg, commonly IM) is recommended. The other options pertain to hemolysis, exchange transfusion for severe hyperbilirubinemia, or expected hepatomegaly, none of which fit this presentation."
293,3aaaafb8d0d9576aeb24b46000f92c2fc5d5ddde174b4a4d4ca555daa1f28fb8,A twenty five-year-old girl presents with mid-cycle pain on a regular monthly basis. She is sexually active and does not take any contraception. The pain quickly resolves after 24 hours. She has a regular 28-day cycle. The likely cause of the pain is:,PID.,Endometriosis.,Mittelschmertz syndrome.,Adenomyosis.,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Brief, recurrent mid-cycle pelvic pain that resolves within about a day in a woman with regular 28-day cycles is classic for ovulation pain (Mittelschmerz). PID, endometriosis, and adenomyosis typically present with different timing and symptom patterns.""
}",C,,0.92,"Brief, recurrent mid-cycle pelvic pain that resolves within about a day in a woman with regular 28-day cycles is classic for ovulation pain (Mittelschmerz). PID, endometriosis, and adenomyosis typically present with different timing and symptom patterns."
294,5a5cb206f8cdad4e40253283a72478609c2a791735de326297e754c15135357c,"A 17-year-old woman, who is obese, reports to the hospital with a three-month history of amenorrhoea. She is noticed to have facial hair. Her blood pressure is 126/80 mmHg and body mass index is 32 kg/m2. What is the next most appropriate investigation?",Serum FSH and LH levels,Serum 17-hydroxy-progesterone levels,Serum testosterone levels,Pituitary MRI,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Amenorrhoea with hirsutism in an obese adolescent suggests hyperandrogenism, most commonly PCOS; serum testosterone is the key next test to confirm and to exclude an androgen-secreting tumor. LH/FSH ratio is not diagnostic, 17-hydroxyprogesterone is for suspected CAH, and pituitary MRI is reserved for abnormalities suggesting pituitary disease.""
}",C,,0.78,"Amenorrhoea with hirsutism in an obese adolescent suggests hyperandrogenism, most commonly PCOS; serum testosterone is the key next test to confirm and to exclude an androgen-secreting tumor. LH/FSH ratio is not diagnostic, 17-hydroxyprogesterone is for suspected CAH, and pituitary MRI is reserved for abnormalities suggesting pituitary disease."
