row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
189,e9b6cfce5db29bfc191f4b1c5a2583da03665e4af3741ac277c84349201cc61f,"A woman underwent a surgical evacuation of the uterus following a failed intrauterine pregnancy. Histological analysis of products of conception showed complete molar pregnancy. She was subsequently treated with single agent chemotherapy. She returns after completion of treatment and wishes to conceive again, how long should she wait?



 
 
",1 month,3 months,6 months,12 months,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""After treatment for a complete molar pregnancy with chemotherapy, a waiting period of 12 months is generally recommended before attempting conception. This duration allows for monitoring of hCG levels to ensure no recurrence or persistent disease. It also reduces the risk of complications in a subsequent pregnancy.""
}",D,,0.9,"After treatment for a complete molar pregnancy with chemotherapy, a waiting period of 12 months is generally recommended before attempting conception. This duration allows for monitoring of hCG levels to ensure no recurrence or persistent disease. It also reduces the risk of complications in a subsequent pregnancy."
190,14a2fb704ddb2288600ce409ee9210a171b07ea24d87724119d02165099d5a91,"A 50-year-old woman who has been diagnosed with alcoholic steatohepatitis comes to the clinic for review. Over the past few months, she has begun to develop more abdominal swelling. She has no other complains. Examination reveals ascites. What is the most appropriate way to treat this ascites?",Carvedilol,Furosemide,Ascitic tap,Bendroflumethiazide,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Furosemide is a loop diuretic commonly used to manage ascites in patients with liver disease like alcoholic steatohepatitis. It helps reduce fluid overload by increasing urine output. This is often a first-line treatment alongside dietary sodium restriction.""
}",B,,0.9,Furosemide is a loop diuretic commonly used to manage ascites in patients with liver disease like alcoholic steatohepatitis. It helps reduce fluid overload by increasing urine output. This is often a first-line treatment alongside dietary sodium restriction.
191,ea1057b5ac165be38a5c6b75b2fd3034ebe75bfb33e92b1c3b9936f65cc7031f,"A 43-year-old man presents with complains of weight gain of 6 kg over the past four months, development of diabetes mellitus and poorly controlled blood pressure. His blood pressure is 155/95 mmHg, his body mass index is 37 kg/m2 and he has obvious
abdominal striae. What is the next most useful investigation?",Random growth hormone,Random cortisol,24-hour urinary 5-hydroxyindoleacetic acid,Thyroid function test,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of weight gain, diabetes, hypertension, and abdominal striae suggest Cushing's syndrome. A random cortisol test can provide initial evidence of hypercortisolism. Further confirmatory tests may be needed if results are abnormal.""
}",B,,0.9,"The patient's symptoms of weight gain, diabetes, hypertension, and abdominal striae suggest Cushing's syndrome. A random cortisol test can provide initial evidence of hypercortisolism. Further confirmatory tests may be needed if results are abnormal."
192,2ce80600009adeba374711e660abd382c5b296d82db1b814c150831d823d9f8f,A 55-year-old woman with a 10 year history of hypertension reports to the Emergency Unit on account of sudden central chest pain which radiates to her back for the past hour. Blood pressure checked was 160/94 mmHg in the right arm and 130/82 in the left arm. Pulse is 102 bpm and regular. There are no crackles on examination but an early diastolic murmur is heard at the left sternal border. What is the most likely diagnosis?,Acute heart failure,Pulmonary embolism,Acute myocardial infarction,Infective endocarditis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The clinical presentation suggests a possible aortic dissection due to sudden chest pain radiating to the back, unequal blood pressures in the arms, and an early diastolic murmur indicating aortic regurgitation. However, aortic dissection is not listed among the provided options. Therefore, none of the choices adequately match the most likely diagnosis.""
}",null,NO_VALID_OPTION,0.0,"The clinical presentation suggests a possible aortic dissection due to sudden chest pain radiating to the back, unequal blood pressures in the arms, and an early diastolic murmur indicating aortic regurgitation. However, aortic dissection is not listed among the provided options. Therefore, none of the choices adequately match the most likely diagnosis."
193,40fe8837bf67bea3a9aac3b84d0c31b065ecbd71de71625ee377d1b8855180f8,"A 16-year-old male presents with easy fatigability, exercise intolerance, bleeding gums, gum hypertrophy and fevers. His complete blood count is significant for pancytopenia. Which of the following diagnostic tests are NOT necessary in the work-up of such a patient?",Molecular genetic analysis of the bone marrow cells,Flow cytometry or cytochemistry of the bone marrow cells,Cytogenetic analysis of the bone marrow cells,Morphology of blood and bone marrow smears,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.0,
  ""rationale"": ""The clinical presentation suggests a hematologic malignancy or bone marrow disorder, but the necessity of each test depends on specific differential diagnoses and initial findings. Without additional context or preliminary results, it's unclear which test might be unnecessary.""
}",null,INSUFFICIENT_INFO,0.0,"The clinical presentation suggests a hematologic malignancy or bone marrow disorder, but the necessity of each test depends on specific differential diagnoses and initial findings. Without additional context or preliminary results, it's unclear which test might be unnecessary."
194,7d506f9fe412ee115e660e84eeae150c3f26ce5c87f26cca26406abaf5258d36,"A patient undergoes a challenging hysterectomy. A drain is left in the pelvis. You are called to review the patient eight hours later as the nurses have noted a high serous drain output and poor urinary output. What finding would identify if the drain fluid is urine (suggestive of a bladder/ureteric injury) or normal peritoneal fluid? 
",Peritoneal creatinine urine nitrogen,Peritoneal urea > urine urea,Serum creatinine à peritoneal creatinine,Serum nitrogen > drain fluid nitrogen levels,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""None of the provided options clearly and accurately identify a method to distinguish urine from peritoneal fluid in the context of a potential bladder or ureteric injury. The most relevant test would involve comparing creatinine levels between the drain fluid and serum, as urine typically has much higher creatinine levels, but the options are unclear or incorrect.""
}",null,NO_VALID_OPTION,0.0,"None of the provided options clearly and accurately identify a method to distinguish urine from peritoneal fluid in the context of a potential bladder or ureteric injury. The most relevant test would involve comparing creatinine levels between the drain fluid and serum, as urine typically has much higher creatinine levels, but the options are unclear or incorrect."
195,aaed87829b996f0a6cbded06fd4748e4e4b13b04b412b545b8b4cbda391071f3,"73)	Grace is a 4-year-old who attends A & E following profuse watery diarrhoea for 5 days and vomiting for 2 days. Her clinical findings are of lethargy, heart rate of 150 beats per minute, respiratory rate of 35/minute, capillary refill of 4 seconds and cold peripheries. What is the diagnosis?",b)	Gastroenteritis with moderate dehydration.,b)	Gastroenteritis with moderate dehydration.,e)	Metabolic alkalosis,d)	Metabolic acidosis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Grace's symptoms of profuse watery diarrhoea and vomiting, combined with clinical signs of lethargy, tachycardia, increased respiratory rate, prolonged capillary refill, and cold peripheries, strongly suggest gastroenteritis with dehydration. Option A correctly identifies the likely diagnosis as gastroenteritis with moderate dehydration.""
}",A,,0.9,"Grace's symptoms of profuse watery diarrhoea and vomiting, combined with clinical signs of lethargy, tachycardia, increased respiratory rate, prolonged capillary refill, and cold peripheries, strongly suggest gastroenteritis with dehydration. Option A correctly identifies the likely diagnosis as gastroenteritis with moderate dehydration."
196,e5202915251565841de28bfa3002a72a84375abbf94a55d473e857560c882ff8,"A 30-year-old male complains of unilateral headaches with rhinorrhea and tearing of the eye on the side of the headache. Episodes are precipitated by alcohol. Headaches may become a problem for weeks to months, after which a headache-free period occurs. Which of the following
is the most likely diagnosis?",Migraine,Cluster headache,Sinusitis,Tension headache,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The unilateral headaches with autonomic symptoms like rhinorrhea and tearing, triggered by alcohol, and occurring in clusters with remission periods are classic for cluster headache. This presentation is distinct from migraine, sinusitis, or tension headache.""
}",B,,0.9,"The unilateral headaches with autonomic symptoms like rhinorrhea and tearing, triggered by alcohol, and occurring in clusters with remission periods are classic for cluster headache. This presentation is distinct from migraine, sinusitis, or tension headache."
197,3ad81eb501c69e070b0ed72aab798a3fa68915a988ad2a6d32384e84886a3b32,50. A 42-year-old woman was being prepared for a modified radical mastectomy. 2 units of blood was donated by the patient immediately before the commencement of the surgery. During the donation the patient was simultaneously being administered with crystalloids to maintain the circulating blood volume. The donated blood was to be used when if the patient needs it intra-operatively. What type of autologous transfusion is this called.,a.Preoperative Autologous Blood Donation,b.Acute Isovolaemic Haemodilution,c.Intra-operative blood salvage,d.Pre-operative blood salvage,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""This scenario describes Acute Isovolaemic Haemodilution, where blood is collected from the patient immediately before surgery while replacing the volume with crystalloids to maintain circulation. This is typically done to reduce blood loss impact during surgery.""
}",B,,0.9,"This scenario describes Acute Isovolaemic Haemodilution, where blood is collected from the patient immediately before surgery while replacing the volume with crystalloids to maintain circulation. This is typically done to reduce blood loss impact during surgery."
198,b4a38fd9d4f9518703710c15190899cdf9a94952dd3cb3a59af05eee087d5c91,A 28-year-old female polytrauma patient presents to the accident and emergency department six hours following a road traffic accident with blunt abdominal injuries. She is hemodynamically stable. Which of the following is TRUE?,Ureteral injuries should not be repaired more than six hours’ post-injury.,She doesn’t not need any investigations,Delayed presentation of ureteric injuries is rare.,. Gross or microscopic hematuria is nearly always present in patients with ureteric injuries.,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Gross or microscopic hematuria is commonly associated with ureteric injuries, though not always present. This makes option D the most accurate among the choices. Other options contain incorrect or misleading information about ureteral injury management or presentation.""
}",D,,0.7,"Gross or microscopic hematuria is commonly associated with ureteric injuries, though not always present. This makes option D the most accurate among the choices. Other options contain incorrect or misleading information about ureteral injury management or presentation."
199,0d95b83c34cbce959c6c52cf029df2860bb61a98d41e4334220453e3f0461b69,"A 34-year-old male presents to the Emergency Department with sudden onset paplpitations, difficulty breathing and chest pain. Heart rate is 180 bpm and regular. Blood pressure is 85/40 mmHg. ECG done shows a supraventricular tachycardia. What is the next appropriate step in his management?",Valsalva maneuver,Intravenous amiodarone,Intravenous adenosine,Intravenous verapamil,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Intravenous adenosine is the first-line treatment for stable supraventricular tachycardia (SVT) as it can terminate the arrhythmia quickly. The patient’s symptoms and vital signs suggest urgency, making adenosine a suitable choice over non-pharmacologic maneuvers like Valsalva.""
}",C,,0.9,"Intravenous adenosine is the first-line treatment for stable supraventricular tachycardia (SVT) as it can terminate the arrhythmia quickly. The patient’s symptoms and vital signs suggest urgency, making adenosine a suitable choice over non-pharmacologic maneuvers like Valsalva."
200,2aa53398eb6c2ed8238ad9038335af3608d61d06e7b41cf7f97c8f5646fbe5bb,A 52-year-old man is diagnosed with Parkinson’s disease. He has recently started a second family with a new partner and is worried about dyskinesias associated with levodopa and complications of lung fibrosis that he has heard about with other drugs. Which of the following agents would you recommend?,Levodopa,Amantadine,Apomorphine,Cabergoline,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Amantadine is a reasonable choice as it has a lower risk of dyskinesias compared to levodopa and is not associated with lung fibrosis, unlike some ergot-derived dopamine agonists such as cabergoline. It can help manage early symptoms of Parkinson’s disease. However, its efficacy may be limited compared to other agents.""
}",B,,0.7,"Amantadine is a reasonable choice as it has a lower risk of dyskinesias compared to levodopa and is not associated with lung fibrosis, unlike some ergot-derived dopamine agonists such as cabergoline. It can help manage early symptoms of Parkinson’s disease. However, its efficacy may be limited compared to other agents."
201,2d2ef49c3844d7ae3157468c2c64510cb49ca58ac1c36c344ecf7e43d86b562f,"A 7-year old child presents with fever of four days duration and a massive swelling of the left thigh of a day duration. Examination reveals a well circumscribed, diffuse, fluctuant and tender swelling over the left inner thigh area. There was a history of a fall over the left thigh a week prior to the illness. Which of the following is the most likely diagnosis? 
Pathological fracture",Cellulitis,Septicaemia,Pyomyositis,Osteoarthirits of the hip joint,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The history of trauma, followed by fever and a fluctuant, tender swelling in the thigh, strongly suggests pyomyositis, which is a bacterial infection of skeletal muscle often associated with abscess formation. The presentation does not align with cellulitis (more superficial), septicemia (systemic without localized swelling), or osteoarthritis (joint-specific and not typically fluctuant).""
}",C,,0.8,"The history of trauma, followed by fever and a fluctuant, tender swelling in the thigh, strongly suggests pyomyositis, which is a bacterial infection of skeletal muscle often associated with abscess formation. The presentation does not align with cellulitis (more superficial), septicemia (systemic without localized swelling), or osteoarthritis (joint-specific and not typically fluctuant)."
202,96cc1ab100ea97ca66f29629a5f16e0a1700d14375ee658da5b9a6445d1abca8,A 33-year old unconscious female patient has sustained a trauma and presents to the emergencysetting. The mechanism of the trauma is unclear but there is no immediately obvious external signs of injury or bleeding. Which of the following is true of cervical spine immobilization?,A c-collar is not necessary in this situation given that the patient is unconscious and not moving.,A c-collar is not necessary in this situation given that the patient has no  external signs of trauma.,A rigid c-spine collar should be applied.,A rigid c-spine collar should be applied and the patient should be maintained on a hard spinal board,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""In trauma cases with an unclear mechanism and an unconscious patient, cervical spine immobilization is critical to prevent potential spinal cord injury. A rigid c-spine collar should be applied as a standard precaution until imaging can rule out injury. Maintaining a hard spinal board is not always necessary unless further transport or instability is suspected.""
}",C,,0.9,"In trauma cases with an unclear mechanism and an unconscious patient, cervical spine immobilization is critical to prevent potential spinal cord injury. A rigid c-spine collar should be applied as a standard precaution until imaging can rule out injury. Maintaining a hard spinal board is not always necessary unless further transport or instability is suspected."
203,4065e73f0f99d4421814e488e40dc0797f1fc2d9c61a2734cc8459f9145f8cf6,"A neonate has excessive salivation and respiratory distress. Attempts to pass a nasogastric catheter fails because it coils at the back of the throat. A chest film shows a gasless abdomen and right upper lobe atelectasis. The most likely diagnosis is? 


 
 
 
",Esophageal atresia with distal tracheoesophageal fistula,Diaphragmatic hernia,“H-type” tracheoesophageal fistula,Esophageal atresia with proximal and distal fistula,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation of excessive salivation, respiratory distress, and inability to pass a nasogastric catheter, combined with a gasless abdomen on chest film, strongly suggests esophageal atresia with a distal tracheoesophageal fistula. This is the most common type of tracheoesophageal anomaly and explains the lack of gas in the abdomen due to the esophageal blockage.""
}",A,,0.9,"The clinical presentation of excessive salivation, respiratory distress, and inability to pass a nasogastric catheter, combined with a gasless abdomen on chest film, strongly suggests esophageal atresia with a distal tracheoesophageal fistula. This is the most common type of tracheoesophageal anomaly and explains the lack of gas in the abdomen due to the esophageal blockage."
204,738123cdf15d33ab348e8ceb9bbc3d6b42633e6bc08742e517f89b6c8aa33507,"
GFR may be assessed by the various methods except:                                                                                                                                                                   ",Using serum creatinine,Estimated GFR (eGFR).,Inulin.,Cystatin C.,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Estimated GFR (eGFR) is a calculated value based on serum creatinine or other markers, not a direct method of assessment. The other options—serum creatinine, inulin, and cystatin C—are direct markers or substances used to measure GFR.""
}",B,,0.9,"Estimated GFR (eGFR) is a calculated value based on serum creatinine or other markers, not a direct method of assessment. The other options—serum creatinine, inulin, and cystatin C—are direct markers or substances used to measure GFR."
205,1ddf80ca7fb1021e7e896ab2026499bd021b9be0b5cb2743eb71dde029feaf0b,A 40-year old presented to the gynaecologist with complaints of profuse vaginal discharge. There was no discharge from the cervix on speculum examination. The diagnosis of bacteria vaginosis was made based on the following on microscopy except:,Presence of Clue cells,Absence of lactobacill,Presence of Bacteroides.,Abundance of gram variable coccobacilli,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Bacterial vaginosis diagnosis is typically based on Amsel's criteria, which include clue cells, absence of lactobacilli, and presence of gram-variable coccobacilli like Gardnerella. Bacteroides, while sometimes present, is not a primary diagnostic marker for bacterial vaginosis.""
}",C,,0.9,"Bacterial vaginosis diagnosis is typically based on Amsel's criteria, which include clue cells, absence of lactobacilli, and presence of gram-variable coccobacilli like Gardnerella. Bacteroides, while sometimes present, is not a primary diagnostic marker for bacterial vaginosis."
206,146a6e7c0a9062c1028924bdf57c3240a61aee593deb4975b42f3a83af550970,A 55-year-old woman who is being managed for DVT with warfarin started bleeding from GIT. Further assessment revealed that she had deranged liver and renal function. To prevent pulmonary embolism which of the following should be done urgently,a.	Continue warfarin therapy,b.	Stop the warfarin therapy and watchfully wait,c.	To insert an IVC filter,d.	To treat the liver for 6 weeks before restarting the warfarin,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Given the active gastrointestinal bleeding and deranged liver and renal function, continuing warfarin is unsafe due to increased bleeding risk. Stopping warfarin without an alternative risks pulmonary embolism, so an IVC filter is the most urgent and appropriate intervention to prevent embolism while managing the bleeding.""
}",C,,0.9,"Given the active gastrointestinal bleeding and deranged liver and renal function, continuing warfarin is unsafe due to increased bleeding risk. Stopping warfarin without an alternative risks pulmonary embolism, so an IVC filter is the most urgent and appropriate intervention to prevent embolism while managing the bleeding."
207,09b830fbb53e43fb109dd2e4f8ed75855c0c5f6c089f9599edfcbd9272549e80,A 45-year-old male patient complains of dysphagia of 2 years’ duration. He seems to have greater difficulty swallowing liquids than solids. Recently he has noticed that at night he is woken up by coughing. He has lost about 7–8 kg in weight in 6 months. The most likely diagnosis in this patient is,Peptic stricture,Carcinoma,Achalasia,Diffuse oesophageal spasm,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The patient's difficulty swallowing liquids more than solids, nocturnal coughing, and significant weight loss suggest achalasia, which involves impaired relaxation of the lower esophageal sphincter. These symptoms align more with achalasia than the other options, though further diagnostic testing like manometry is needed to confirm.""
}",C,,0.85,"The patient's difficulty swallowing liquids more than solids, nocturnal coughing, and significant weight loss suggest achalasia, which involves impaired relaxation of the lower esophageal sphincter. These symptoms align more with achalasia than the other options, though further diagnostic testing like manometry is needed to confirm."
208,af0dc199e0a0d6b28fdee4ffb2444d0e3c9b6b09f2669e964e5a7e27b5fe7401,"A 45-year-old woman with long-standing, well-controlled rheumatoid arthritis develops severe pain and swelling in the left elbow over 2 days. She is not sexually active. You suspect septic arthritis. If you are correct, which of the following is the most likely organism to cause septic arthritis in this case?",Streptococcus pneumoniae,Neisseria gonorrhoeae,Escherichia coli,Staphylococcus aureus,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Staphylococcus aureus is the most common cause of septic arthritis in adults, especially in those with pre-existing joint conditions like rheumatoid arthritis. It frequently affects weight-bearing joints and can cause acute onset of pain and swelling.""
}",D,,0.9,"Staphylococcus aureus is the most common cause of septic arthritis in adults, especially in those with pre-existing joint conditions like rheumatoid arthritis. It frequently affects weight-bearing joints and can cause acute onset of pain and swelling."
209,be5c5b4c0e83674f7789025a3fc1c0a9422115f325744d3599b166a7419897cf,"Mr. Adu has been feeling sad and has lost interest in pleasurable for the past 3 months. He has heard that people with depression may be prescribed an SSRI, and wants to know what SSRI stands for. You tell Mr Adu that SSRI stands for",Sensitive Serotonin Receptor Inhibitor,Specific Serotonin Receptor Inhibitor,Specific Serotonin Reuptake Inhibitor,Selective Serotonin Receptor Inhibitor,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""SSRI stands for Selective Serotonin Reuptake Inhibitor, which is a class of drugs commonly used to treat depression by increasing serotonin levels in the brain. Option C is the correct term.""
}",C,,0.95,"SSRI stands for Selective Serotonin Reuptake Inhibitor, which is a class of drugs commonly used to treat depression by increasing serotonin levels in the brain. Option C is the correct term."
210,e0305aed5096baeacec3176c6742bf2a2d6f825d75d2a0b1e5dc91067686b2b0,"A two year old male child presents at the emergency room with a five-day history of cough and breathlessness. Examination reveals cardiomegaly, central cyanosis but no cardiac murmurs. The most likely diagnosis is:





",Eisenmengers syndrome.,Ostium secundum defect.,Pneumonia.,Tricuspid atresia.,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Tricuspid atresia is the most likely diagnosis given the presence of central cyanosis and cardiomegaly without murmurs in a young child. This congenital heart defect often presents with cyanosis due to right-to-left shunting and can cause heart enlargement.""
}",D,,0.8,Tricuspid atresia is the most likely diagnosis given the presence of central cyanosis and cardiomegaly without murmurs in a young child. This congenital heart defect often presents with cyanosis due to right-to-left shunting and can cause heart enlargement.
211,dda053a524471658a3aaceb59cb4badff16b0ee83ea878919736abec01e23990,"7)	A 6-week-old child arrives with a complaint of “breathing fast” and a cough. On examination you note the child to have no temperature elevation, a respiratory rate of 65 breaths per minute, and her oxygen saturation to be 94%. Physical examination also is significant for rales and rhonchi. The past medical history for the child is positive for an eye discharge at 3 weeks of age, which was treated with a topical antibiotic drug. Which of the following organisms is the most likely cause of this child’s condition?",Neisseria gonorrhoeae,Herpesvirus,b. Staphylococcus aureus,Group B streptococcus,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.0,
  ""rationale"": ""The clinical presentation suggests a respiratory infection, possibly pneumonia, with a history of eye discharge that could indicate a congenital infection. However, the options provided do not include Chlamydia trachomatis, which is the most likely cause of afebrile pneumonia in this age group following neonatal conjunctivitis. Without this option, I cannot confidently select an answer.""
}",null,INSUFFICIENT_INFO,0.0,"The clinical presentation suggests a respiratory infection, possibly pneumonia, with a history of eye discharge that could indicate a congenital infection. However, the options provided do not include Chlamydia trachomatis, which is the most likely cause of afebrile pneumonia in this age group following neonatal conjunctivitis. Without this option, I cannot confidently select an answer."
212,eb861b87c4acdc8b6f20738d3d445b01ef2399d00bdf8bedaa4c4194a85b2db7,A 24-year-old man presents to the ER with an acute abdomen. He has a generally tender abdomen with guarding and rebound tenderness. The bowel sounds are absent. He is being managed for generalised peritonitis secondary to a hollow viscus perforation. The imaging investigation appropriate to demonstrate air in the abdomen is,a.	Abdominal X-ray,b.	Erect chest X-ray,c.	Abdominal Ultrasound,d.	Pelvic Ultrasound,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""An erect chest X-ray is the most appropriate imaging to detect free air under the diaphragm, which is a hallmark sign of hollow viscus perforation. This method is more sensitive for detecting pneumoperitoneum compared to an abdominal X-ray.""
}",B,,0.9,"An erect chest X-ray is the most appropriate imaging to detect free air under the diaphragm, which is a hallmark sign of hollow viscus perforation. This method is more sensitive for detecting pneumoperitoneum compared to an abdominal X-ray."
213,255805960b00a369dba9527bfc3aabde6c8888f8939b2ec07e9fd45e7bfac9d2,"A previously healthy 18-month-old has been in a separate room from his family. The family notices the sudden onset of coughing, which resolves in a few minutes. Subsequently, the patient appears to be normal except for increased amounts of drooling and refusal to take foods orally. Which of the following is the most likely explanation for this toddler’s condition",Epiglottitis,Croup,Severe gastroesophageal reflux,Foreign body in the airway,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The sudden onset of coughing followed by drooling and refusal to eat suggests a foreign body in the airway, which can partially obstruct and cause these symptoms. This is common in toddlers who often put objects in their mouths. Other options like epiglottitis or croup typically present with more persistent respiratory distress or stridor.""
}",D,,0.9,"The sudden onset of coughing followed by drooling and refusal to eat suggests a foreign body in the airway, which can partially obstruct and cause these symptoms. This is common in toddlers who often put objects in their mouths. Other options like epiglottitis or croup typically present with more persistent respiratory distress or stridor."
214,57e57e3f40fd57c7bfa6ff311cb69cdc535d8f8bf308411484b3adedf37c320c,A 5-year-old child presents with recurrent afebrile generalized seizures. Examination reveals head circumference of 46 cm. Other findings are apparently normal. Which of the following is not useful in the evaluation of the child’s condition?,History of perinatal asphyxia,History of severe hyperbilirubinaemia,Intelligence Quotient of 65,History of delayed speech,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Intelligence Quotient (IQ) of 65, while indicative of developmental delay, is not directly useful in evaluating the cause of recurrent afebrile seizures. The other options relate to potential causes or risk factors for seizures, such as perinatal asphyxia, severe hyperbilirubinemia, and delayed speech which may suggest underlying neurological issues.""
}",C,,0.8,"Intelligence Quotient (IQ) of 65, while indicative of developmental delay, is not directly useful in evaluating the cause of recurrent afebrile seizures. The other options relate to potential causes or risk factors for seizures, such as perinatal asphyxia, severe hyperbilirubinemia, and delayed speech which may suggest underlying neurological issues."
215,6b5b18cd33072fbe96d998bffe5dfe1b14a76bd89145420f5e3bd8d4ae4b14ed,"4 hours after eating salad at a restaurant, a 25-year-old lady presents to the ER with nausea, vomiting, abdominal cramps. She later started to experience non-bloody, non-mucoid watery diarrhea. 
The most likely organism is?",Shigella Flexneri,Salmonella sp.,Staphylococcus aureus,Yersinia enterocolitica,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The rapid onset of symptoms within 4 hours of eating suggests a preformed toxin. Staphylococcus aureus is commonly associated with food poisoning from salads due to toxin production. The symptoms of nausea, vomiting, abdominal cramps, and watery diarrhea align with this etiology.""
}",C,,0.8,"The rapid onset of symptoms within 4 hours of eating suggests a preformed toxin. Staphylococcus aureus is commonly associated with food poisoning from salads due to toxin production. The symptoms of nausea, vomiting, abdominal cramps, and watery diarrhea align with this etiology."
216,2312c02071ffbcd4f01edd064e51f9602af2fe1bc30427b96f1906382d3bbf2e,"A 30-year-old female consults you that her mother has been diagnosed with breast and ovarian cancer. Similarly, her maternal aunt was treated for breast cancer two years prior. She would like to be screened for breast cancer. Which screening approach IS NOT appropriate for her?",Ultrasound,Clinical examination,Mammography,MRI scan,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Ultrasound is not a primary screening tool for breast cancer, especially in high-risk individuals with a strong family history. It is typically used as a supplementary diagnostic tool rather than for initial screening. Mammography or MRI is more appropriate for her risk profile.""
}",A,,0.7,"Ultrasound is not a primary screening tool for breast cancer, especially in high-risk individuals with a strong family history. It is typically used as a supplementary diagnostic tool rather than for initial screening. Mammography or MRI is more appropriate for her risk profile."
217,5c2959116dbb5cc60852762fa0a10dd530097291ec5de928e69607b23bba32b6,A 28-year-old 62 para 1 at 28 weeks' gestation attends the antenatal clinic to discuss vaginal birth after caesarean section (VBAC). She had a previous emergency caesarean section 3 years ago for undiagnosed breech in labour. Which one of the following is true concerning VBAC?,Intermittent monitoring during labour is recommended.,Risk of uterine rupture is 2%.,It is contraindicated in women with previous classical caesarean section.,The chances of successful vaginal birth is around 50%.,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""VBAC is contraindicated in women with a previous classical caesarean section due to the higher risk of uterine rupture. This is a well-established guideline in obstetric practice.""
}",C,,0.9,VBAC is contraindicated in women with a previous classical caesarean section due to the higher risk of uterine rupture. This is a well-established guideline in obstetric practice.
