row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
293,3aaaafb8d0d9576aeb24b46000f92c2fc5d5ddde174b4a4d4ca555daa1f28fb8,A twenty five-year-old girl presents with mid-cycle pain on a regular monthly basis. She is sexually active and does not take any contraception. The pain quickly resolves after 24 hours. She has a regular 28-day cycle. The likely cause of the pain is:,PID.,Endometriosis.,Mittelschmertz syndrome.,Adenomyosis.,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Monthly mid-cycle pain that resolves within 24 hours is classic for ovulation (Mittelschmerz). PID, endometriosis, and adenomyosis typically cause more persistent or different-pattern pelvic pain.""
}",C,,0.95,"Monthly mid-cycle pain that resolves within 24 hours is classic for ovulation (Mittelschmerz). PID, endometriosis, and adenomyosis typically cause more persistent or different-pattern pelvic pain."
294,5a5cb206f8cdad4e40253283a72478609c2a791735de326297e754c15135357c,"A 17-year-old woman, who is obese, reports to the hospital with a three-month history of amenorrhoea. She is noticed to have facial hair. Her blood pressure is 126/80 mmHg and body mass index is 32 kg/m2. What is the next most appropriate investigation?",Serum FSH and LH levels,Serum 17-hydroxy-progesterone levels,Serum testosterone levels,Pituitary MRI,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""Amenorrhoea with hirsutism and obesity suggests PCOS; checking serum testosterone assesses hyperandrogenism. FSH/LH is nonspecific, 17-hydroxyprogesterone screens for CAH, and pituitary MRI is not indicated without pituitary findings.""
}",C,,0.85,"Amenorrhoea with hirsutism and obesity suggests PCOS; checking serum testosterone assesses hyperandrogenism. FSH/LH is nonspecific, 17-hydroxyprogesterone screens for CAH, and pituitary MRI is not indicated without pituitary findings."
295,7919855010aad81790b8d82cb697088260d3dfe652cc1416b682d3f6cf0e84c3,A healthy 54-year-old lady is due to attend the outpatient postmenopausal bleeding hysteroscopy clinic. Which medication should she be advised to consider taking prior to her attendance at the clinic?,Benzodiazepine,Prostaglandins,Opioids,Paracetamol,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Outpatient hysteroscopy typically requires only simple analgesia beforehand, such as paracetamol. Prostaglandins, benzodiazepines, and opioids are not routinely recommended for this purpose.""
}",D,,0.86,"Outpatient hysteroscopy typically requires only simple analgesia beforehand, such as paracetamol. Prostaglandins, benzodiazepines, and opioids are not routinely recommended for this purpose."
296,d82091eec71494c29434a6d3e7671e6fbb2bcd44ac799c094aabd7b0d5edabcf,"A 56-year-old man with a 4 month RChistory of persistent gnawing epigastric pain, progressively worsening jaundice, weight loss, anorexia, persistent generalised pruritus, passage of dark urine and new onset of diabetes is likely to be having",Carcinoma of the head of pancreas,Cholangiocarcinoma,Choledocholithiasis,Peri-ampullary carcinoma,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Progressive obstructive jaundice with pruritus/dark urine, weight loss, gnawing epigastric pain, and new-onset diabetes strongly suggest pancreatic head carcinoma causing biliary obstruction. Stones are typically intermittent and cholangiocarcinoma/peri-ampullary carcinoma are less associated with new-onset diabetes.""
}",A,,0.9,"Progressive obstructive jaundice with pruritus/dark urine, weight loss, gnawing epigastric pain, and new-onset diabetes strongly suggest pancreatic head carcinoma causing biliary obstruction. Stones are typically intermittent and cholangiocarcinoma/peri-ampullary carcinoma are less associated with new-onset diabetes."
297,77cbdde6aa40eeca36523405f7c71c64ff7b853ee0549672ea5cb100a7451e05,64)	A four-year-old HIV uninfected boy presents with seizures and headache. He has a Blantyre coma score of 4/5 on presentation. A lumbar puncture is taken and the CSF is cloudy. The CSF subsequently grows Streptococcus Pneumoniae. Which of the following long-term complications is most likely to occur?,a)	Hydrocephalus,b)	Cerebral palsy,d)	Visual impairment,e)	Epilepsy,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Post-meningitis epilepsy is a common long-term sequela in children with pneumococcal meningitis (hearing loss is most common but not listed). Hydrocephalus is more typical of TB meningitis, and cerebral palsy or visual impairment are less frequent than epilepsy.""
}",D,,0.78,"Post-meningitis epilepsy is a common long-term sequela in children with pneumococcal meningitis (hearing loss is most common but not listed). Hydrocephalus is more typical of TB meningitis, and cerebral palsy or visual impairment are less frequent than epilepsy."
298,2d8c68c31e96346d612cf7469f46625660398bd5ed3d3af6f1342e585f134135,A patient who has been on antiretrovirals for 6 years and who has maintained undetectable viral loads with his first-line regimen presents with an HIV-RNA viral load of 245 copies/ml. Which of the following is TRUE?,An intercurrent infection can cause this,He should have adherence counseling and directly observed treatment and repeat the viral load in a year,"A repeat viral load should be done in 6 months and if similar levels are obtained, he should be switched to a second-line regimen",The viremia would be expected to continue rising with time,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.84,
  ""rationale"": ""Low-level viremia after sustained suppression can occur as a transient blip, often associated with intercurrent infections or vaccinations. Options B and C recommend inappropriate timing/actions, and D is not necessarily expected. Therefore A is true.""
}",A,,0.84,"Low-level viremia after sustained suppression can occur as a transient blip, often associated with intercurrent infections or vaccinations. Options B and C recommend inappropriate timing/actions, and D is not necessarily expected. Therefore A is true."
299,b421dff57cc982ffec5ff4d916f5cd453136f35b2ebb565e7811f28b7b8c7a8f,60. A 45-year-old lady was seen in surgical clinic with history of yellowness of the eyes of 3 months duration. There was associated body itching. A working diagnosis of obstructive jaundice secondary to cholangiocarcinoma following investigations. Which of the following is not a typical problem seen in patients with this type of jaundice,Hepatorenal syndrom,Increased risk of hypoglycaemia,d.Increased bleeding tendencies,a.Increased risk of sepsis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.72,
  ""rationale"": ""Obstructive jaundice commonly causes vitamin K–related coagulopathy and predisposes to cholangitis/sepsis; renal impairment may occur but classic hepatorenal syndrome is associated with advanced cirrhosis, not extrahepatic biliary obstruction.""
}",A,,0.72,"Obstructive jaundice commonly causes vitamin K–related coagulopathy and predisposes to cholangitis/sepsis; renal impairment may occur but classic hepatorenal syndrome is associated with advanced cirrhosis, not extrahepatic biliary obstruction."
300,dcf7b07da2ce1eb4a596203ed7c4d88db336c89f4a3dcefe28ed827ef1748e32,A 25 year old multiparous was seen at the booking clinic with a blood pressure of 150/95 mmHg and 1+ protein in the urine. The blood pressure was repeated after 6 hours with no difference in the reading. She was 32 weeks pregnant and not a known hypertensive. Ultrasound scan revealed twin pregnancy. What is the risk factor identified for this condition in this case:,Chronic hypertension,Low socio-economic status,Vesicular mole,Multiple gestation,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Twin pregnancy (multiple gestation) increases the risk of preeclampsia due to greater placental mass. She is not a known hypertensive, and there is no evidence of a mole or socioeconomic factor identified in this case.""
}",D,,0.95,"Twin pregnancy (multiple gestation) increases the risk of preeclampsia due to greater placental mass. She is not a known hypertensive, and there is no evidence of a mole or socioeconomic factor identified in this case."
301,13866cb2dcf3c5ec0ddd87a6bd3d4c8920c21503800c8de8c988f2fbd178e76a,A 52-year-old man who is known to have alcoholic cirrhosis is admitted at the Emergency Department with worsening ascites and abdominal pain. An ascitic tap is performed and the total fluid neutrophil count is 310 per mm3 A diagnosis of spontaneous bacterial peritonitis is made. What is the likely organism to be cultured?,Proteus mirabilis,Candida albicans,Klebsiella pneumoniae,Staphylococcus aureus,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Spontaneous bacterial peritonitis in cirrhosis is most commonly due to enteric Gram-negative organisms, especially E. coli and Klebsiella pneumoniae. Staphylococcus aureus and Candida are uncommon, and Proteus is less typical.""
}",C,,0.86,"Spontaneous bacterial peritonitis in cirrhosis is most commonly due to enteric Gram-negative organisms, especially E. coli and Klebsiella pneumoniae. Staphylococcus aureus and Candida are uncommon, and Proteus is less typical."
302,72d374bed128ca29600005223fdb99f48625dd6cdd03f8faa5df56034d430b71,"An 18-year-old male who is admitted to the hospital because of psychotic behavior is found to have a proximal “wing-beating” tremor, dystonia, and incoordination. Serum transaminases are moderately elevated, brownish corneal deposits are noted on slit-lamp exam. What is the likely diagnosis?",Huntington’s disease,Dystonia,Parkinson’s disease,Essential tremor,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""Wing-beating tremor, dystonia, psychosis, elevated transaminases, and Kayser-Fleischer rings strongly suggest Wilson disease. This diagnosis is not listed among the options.""
}",null,NO_VALID_OPTION,0.95,"Wing-beating tremor, dystonia, psychosis, elevated transaminases, and Kayser-Fleischer rings strongly suggest Wilson disease. This diagnosis is not listed among the options."
303,d0bd03f1241e0624f3e1d18e9fec143f710d5cbeb01feeb27568254efe3f614f,A 58-year-old man has been found to persistent have systolic blood pressure readings between 145 and 155 mmHg and diastolic pressures between 80 and 95 mmHg when checked at routine visits at the hospital. His blood pressure today is 130/85 mmHg. What is the next most appropriate step in his management?,Start him on a beta blocker,Reassure and discharge from follow-up,Start him on a calcium channel blocker,24 hour ambulatory BP monitoring,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Prior clinic readings are in the hypertensive range, but today’s lower value could reflect variability or white coat effect. Guidelines recommend confirming the diagnosis with 24-hour ambulatory BP monitoring before initiating therapy. Beta-blockers are not first-line, and CCBs should be started only after confirmation.""
}",D,,0.9,"Prior clinic readings are in the hypertensive range, but today’s lower value could reflect variability or white coat effect. Guidelines recommend confirming the diagnosis with 24-hour ambulatory BP monitoring before initiating therapy. Beta-blockers are not first-line, and CCBs should be started only after confirmation."
304,3dcf787552c8018c6d4930e86e2856e28cd83e90e61a63ab3d42d48473955101,"A 57-year-old man presents to the hospital with blurred vision. He is found to have a systolic blood pressure of 174 mmHg. He has a history of hypertension and is already taking three antihypertensive medications, which he says he regularly uses as instructed. You are concerned about renovascular hypertension. Which of the following diagnostic modalities has the highest risk of complications?",Duplex ultrasound,CT angiogram,Angiography,Captopril scanning,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Renal angiography is invasive and carries higher risks, including contrast nephropathy, arterial injury, and atheroembolization. Duplex ultrasound, CT angiogram, and captopril renography are less invasive with lower complication rates.""
}",C,,0.9,"Renal angiography is invasive and carries higher risks, including contrast nephropathy, arterial injury, and atheroembolization. Duplex ultrasound, CT angiogram, and captopril renography are less invasive with lower complication rates."
305,e914b53b01c80645916a0fc25628aa7763933f74a94fa6c10eea045c2445a023,"A woman is being treated for congestive cardiac failure in the coronary care unit. After several days of treatment, the following results are returned:
p H 7.49, PO 2 11.6 k Pa, Pa CO 2 5.8 k Pa, HCO 3-42 mmol/L , Na+ 142 mmol/L , K+ 3.0 mmol/L , Cl-85 mmol/L , Total CO 2 44 mmol/L , Urea 9.3 mmol/L , Creatinine 84 μmol/L , e GFR >60 m L/min/1.73 m 2
Question: What is the anion gap? .",The anion gap is 16 mmol/L.,The anion gap is 14 mmol/L.,The anion gap is 15 mmol/L.,The anion gap is 17 mmol/L.,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.84,
  ""rationale"": ""Anion gap is calculated as Na − (Cl + HCO3) without K: 142 − (85 + 42) = 15 mmol/L. Some formulas include K, but standard calculation excludes it.""
}",C,,0.84,"Anion gap is calculated as Na − (Cl + HCO3) without K: 142 − (85 + 42) = 15 mmol/L. Some formulas include K, but standard calculation excludes it."
306,7520bd792a073f09f467f68dbc54ddbb8c998634df55e7f49ac72cadb6994c2e,"In obstructive sleep apnea (OSA), airflow ceases despite continuing respiratory drive because of occlusion of oropharyngeal airway. Most pervasive manifestation of OSA is excessive daytime sleepiness. Sleepiness score is named after?





",Clara,Reid,Windemere,Ortner,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""The sleepiness score in OSA is the Epworth Sleepiness Scale, named after Epworth Hospital; none of the listed options match Epworth.""
}",null,NO_VALID_OPTION,0.85,"The sleepiness score in OSA is the Epworth Sleepiness Scale, named after Epworth Hospital; none of the listed options match Epworth."
307,7b8c6e99ca42c937f94981e7b985b20867ffcc1670800433afbbcf5b2abcea09,"You have just examined a 28-year-old primigravida in spontaneous labour. Examination findings are 0/5 palpable per abdomen, cervix is 7 cm dilated, cephalic presentation,-1 station, anterior fontanelle palpable with orbital ridges and nasal bridge felt anteriorly. What is the presenting diameter of the fetus?",Suboccipitobregmatic,Suboccipitofrontal,Suboccipitobregmatic,Occipitofrontal,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.75,
  ""rationale"": ""Findings (anterior fontanelle with orbital ridges and nasal bridge) indicate brow presentation. The presenting diameter is mentovertical (~13.5 cm), which is not among the provided options.""
}",null,NO_VALID_OPTION,0.75,"Findings (anterior fontanelle with orbital ridges and nasal bridge) indicate brow presentation. The presenting diameter is mentovertical (~13.5 cm), which is not among the provided options."
308,1d5f6761da58afca61d495aa65909038429e5e5d4c7c687d61cbb7314d5a3209,"A 20-year-old male complains of arthritis and eye irritation. He has a history of burning on urination. On exam, there is a joint effusion of the right knee and a dermatitis of the glans penis. Which of the following is correct?",The patient is likely to be rheumatoid factor–positive,An ANA is very likely to be positive,Neisseria gonorrhoeae is likely to be cultured from the glans penis,This is not likely to be reactive arthritis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.72,
  ""rationale"": ""The presentation (urethritis, eye irritation, asymmetric arthritis, and circinate balanitis) is classic for reactive arthritis, which is seronegative (RF and ANA typically negative) and often follows chlamydial infection. Gonorrhea is not typically cultured from a glans dermatitis. None of the provided options is correct.""
}",null,NO_VALID_OPTION,0.72,"The presentation (urethritis, eye irritation, asymmetric arthritis, and circinate balanitis) is classic for reactive arthritis, which is seronegative (RF and ANA typically negative) and often follows chlamydial infection. Gonorrhea is not typically cultured from a glans dermatitis. None of the provided options is correct."
309,07ac9805d801e7b98ea88417bee01c9740a217a2ad0076e6178cdfb407b80bf7,A 43-year-old lady with a history of heavy menstrual bleeding and a scan suggesting a polyp is due to undergo an outpatient hysteroscopy. Which distension medium is routinely recommended due to its improved quality of image and speed of the procedure?,Carbon dioxide,Purosol,Gelofusin,5% glucose,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Normal saline (often branded as Purosol) is the routine distension medium for outpatient hysteroscopy, providing superior visualization and faster procedures than CO2. Other options are not routinely recommended due to safety or imaging limitations.""
}",B,,0.7,"Normal saline (often branded as Purosol) is the routine distension medium for outpatient hysteroscopy, providing superior visualization and faster procedures than CO2. Other options are not routinely recommended due to safety or imaging limitations."
310,68e03f4a69fea2bf8559fcf91f108d0dfebdb882f84079922690df6989fdc3b9,A 19-year-old man is seen after collapsing during an argument with his roommate. He has been experiencing palpitations and once fainted while playing basketball. He is otherwise fit and well. His blood pressure is 120/76 mmHg and heart rate is 70 bpm and regular. ECG done shows sinus rhythm and a prolonged corrected QT interval. What is the most likely cause of his symptoms?,Hypertrophic cardiomyopathy,Wolff-Parkinson-White syndrome,Atrial myxoma,Brugada syndrome,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Prolonged QTc with exertional/emotional syncope is most consistent with congenital long QT syndrome, which is not among the options. The listed choices do not typically present with prolonged QT on ECG.""
}",null,NO_VALID_OPTION,0.9,"Prolonged QTc with exertional/emotional syncope is most consistent with congenital long QT syndrome, which is not among the options. The listed choices do not typically present with prolonged QT on ECG."
311,639e468f127ae959cb1bfb5653520f4f2d368efd7bb45621f280e41bd22229ce,". Features of Kallmann syndrome include anosmia or hyposmia, color blindness, optic atrophy, nerve deafness, cleft palate, renal abnormalities, cryptorchidism & neurologic abnormalities (mirror movements). Kallmann syndrome is due congenital synthesis defect of?





",LH,FSH,Testosterone,GnRH,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Kallmann syndrome is hypogonadotropic hypogonadism due to congenital GnRH deficiency from failed migration of GnRH neurons and olfactory bulbs. This leads to low LH/FSH and associated anosmia.""
}",D,,0.95,Kallmann syndrome is hypogonadotropic hypogonadism due to congenital GnRH deficiency from failed migration of GnRH neurons and olfactory bulbs. This leads to low LH/FSH and associated anosmia.
312,72243b80c938b1e5523e26837cd76011809eb0d013be42d27d51e41b8196b8d0,"A 50-year-old man known to have esophageal varices presents after a bout of massive haematemesis that day. He is pale, with a blood pressure of 80/52 mmHg and a pulse rate of 120/min. Which one of these statements is NOT TRUE?",Terlipressin lowers portal pressure and lowers mortality in the setting of acute variceal bleeding.,Antibiotics should be administered.,With optimal management his risk of mortality from this admission would be below 40%,Proton pump inhibitors are indicated,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""PPIs are not indicated for variceal hemorrhage; vasoactive agents (e.g., terlipressin) and antibiotics are standard. Terlipressin reduces portal pressure and mortality, and with optimal care mortality is typically well under 40%.""
}",D,,0.9,"PPIs are not indicated for variceal hemorrhage; vasoactive agents (e.g., terlipressin) and antibiotics are standard. Terlipressin reduces portal pressure and mortality, and with optimal care mortality is typically well under 40%."
313,62e4e9aaff63f429246720ece383ddd9e4eb57ddcb7b21381ffb0a1d1857fdd3,"A 60-year-old female complains of dry mouth and a gritty sensation in her eyes. She states it is sometimes difficult to speak for more than a few minutes. There is no history of diabetes mellitus or neurologic disease. The patient is on no medications. On exam, the buccal mucosa appears dry and the salivary glands are enlarged bilaterally. Which of the following is the best next step in evaluation?",Lip biopsy,Schirmer test and measurement of autoantibodies,IgG antibody to mumps virus,Use of corticosteroids,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Sicca symptoms with bilateral salivary gland enlargement suggest Sjögren syndrome; initial evaluation includes Schirmer tear testing and autoantibody measurement (anti-SSA/SSB). Lip biopsy is confirmatory, while mumps serology and corticosteroids are not appropriate first steps.""
}",B,,0.9,"Sicca symptoms with bilateral salivary gland enlargement suggest Sjögren syndrome; initial evaluation includes Schirmer tear testing and autoantibody measurement (anti-SSA/SSB). Lip biopsy is confirmatory, while mumps serology and corticosteroids are not appropriate first steps."
314,7f2b15fcefd93731a1a809710609fd4c9c04cc27b27d395e3e3c2e7e807245fd,"A 79-year-old man has had abdominal pain for 4 days. An operation is performed, and a gangrenous appendix is removed. Why does acute appendicitis in elderly patients and in children have a worse prognosis?",The appendix is retrocecal.,The omentum and peritoneal cavity appear to be less efficient in localizing the disease in these age groups.,There may be a delay in establishing the right diagnosis in these age groups.,The appendix is in the pelvic position.,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""In children the omentum is underdeveloped, and in the elderly peritoneal/omental defenses are less effective, so infection is not well localized. This leads to earlier perforation, gangrene, and diffuse peritonitis, worsening prognosis.""
}",B,,0.78,"In children the omentum is underdeveloped, and in the elderly peritoneal/omental defenses are less effective, so infection is not well localized. This leads to earlier perforation, gangrene, and diffuse peritonitis, worsening prognosis."
315,92cae029371eed08ede0caae8f4d97fc00dd3b4b23e5d3389099d0980e0662d8,"A 36-year-old woman who is breastfeeding her first child complains of a smooth, mobile, painless lump in the outer quadrant of the right breast. Core biopsy is attempted and a white opaque fluid is expressed. The most likely diagnosis in this patient is:",Pregnancy-associated breast cancer,Fibroadenoma,Lobular breast cancer,Galactocele,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""In a lactating woman, a smooth, mobile, painless mass with white opaque fluid on aspiration is classic for a galactocele. Fibroadenomas do not yield milk, and cancer is less likely given the benign features and aspirate.""
}",D,,0.95,"In a lactating woman, a smooth, mobile, painless mass with white opaque fluid on aspiration is classic for a galactocele. Fibroadenomas do not yield milk, and cancer is less likely given the benign features and aspirate."
316,caa1a95992f131e2cdbe78d35435b25ffd58ec231ff91aba08660c0a0bba84d2,"A 10-year-old boy presents with a history of sore throat three days ago. He now has a severe sore throat, only on the right side, with a fever of 38.5 C and trismus. On your exam, you can see soft palate swelling, most notably on the right, and the uvula is deviated to the left. There is edema and erythema of the uvula. Which of the following is the correct diagnosis?",Acute tonsillitis,E. None of the above,. Retropharyngeal abscess,Intra-tonsillar abscess,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Unilateral severe sore throat with trismus, soft palate bulging, and uvular deviation is classic for a peritonsillar abscess, which is not listed. Therefore, None of the above is correct.""
}",B,,0.9,"Unilateral severe sore throat with trismus, soft palate bulging, and uvular deviation is classic for a peritonsillar abscess, which is not listed. Therefore, None of the above is correct."
317,3c25fbb2790b3886b33f82fa040363c73ff319a95ff178a4f38d774f1e5eb578,"A 27-year-old female presents with palpitations, weight loss, polyuria, diarrhea, and increased appetite for 3 weeks. Her past medical history is non-significant. Which of the following investigations is the most appropriate for this patient?",Urinalysis,Random blood sugar,Thyroid function tests,Liver function tests,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Palpitations, weight loss, diarrhea, and increased appetite strongly suggest hyperthyroidism. Thyroid function tests are the most appropriate initial investigation. Diabetes is less likely given the presence of diarrhea.""
}",C,,0.86,"Palpitations, weight loss, diarrhea, and increased appetite strongly suggest hyperthyroidism. Thyroid function tests are the most appropriate initial investigation. Diabetes is less likely given the presence of diarrhea."
318,813413f694ad01cfdc8b7e95d1f0a7d152919a04ecb73ea4890aa2f3ea015d51,"A 40-year-old female complains of 7 weeks of pain and swelling in both wrists and knees. The patient complained of fatigue and lethargy several weeks before noticing the joint pain. The patient notes that after a period of rest, resistance to movement is more striking. On exam, the metacarpophalangeal joints and wrists are warm and tender. There are no other joint abnormalities. There is no alopecia, photosensitivity, kidney disease, or rash. Which of the following is correct?","The clinical picture suggests early rheumatoid arthritis, and a rheumatoid factor should be obtained",The prodrome of lethargy suggests chronic fatigue syndrome,Lack of systemic symptoms suggests osteoarthritis,X-rays of the hand are likely to show joint space narrowing and erosion,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Symmetric inflammatory involvement of MCPs and wrists with morning stiffness strongly suggests early rheumatoid arthritis. RF testing is appropriate; erosions are unlikely this early, and OA or chronic fatigue syndrome do not fit the presentation.""
}",A,,0.92,"Symmetric inflammatory involvement of MCPs and wrists with morning stiffness strongly suggests early rheumatoid arthritis. RF testing is appropriate; erosions are unlikely this early, and OA or chronic fatigue syndrome do not fit the presentation."
319,fa3d5db41cb447a45a1fd94d97c82ce122d2f01297ccc2fe5a00967d913e8619,"The mini mental status examination (MMSE) named after Folstein is a brief screening tool to confirm the presence of cognitive impairment and to follow progression of dementia. 
The scoring is done out of? 

",40,10,20,50,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.98,
  ""rationale"": ""The Folstein MMSE is scored out of 30. None of the provided options match the correct maximum score.""
}",null,NO_VALID_OPTION,0.98,The Folstein MMSE is scored out of 30. None of the provided options match the correct maximum score.
320,6d7eb25e737d630e2b132207333d2d94712257afef6033ab5bcb4bac6495990c,"A 45-year-old male presents with a daily headache. He describes two attacks per day over the last 3 weeks. Each attack lasts about an hour and awakens the patient from sleep. The patient has noted associated tearing and reddening of the right eye as well as nasal stuffiness. The pain is deep, excruciating, and limited to the right side of the head. The neurologic examination is non-focal. The most likely diagnosis of this patient’s headache is?",Tension headache,Giant cell arteritis,Migraine headache,Brain tumor,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""Findings are classic for cluster headache (short, severe unilateral attacks with ipsilateral tearing/redness and nasal congestion, often nocturnal). Cluster is not among the options; tension, migraine, giant cell arteritis, and brain tumor do not fit this presentation.""
}",null,NO_VALID_OPTION,0.95,"Findings are classic for cluster headache (short, severe unilateral attacks with ipsilateral tearing/redness and nasal congestion, often nocturnal). Cluster is not among the options; tension, migraine, giant cell arteritis, and brain tumor do not fit this presentation."
321,1ec4d76462409fd5da3abf265e6e748c12a6fac83e92e5f727fa24a1edbbae2b,"A 35-year-old nulliparous woman at 36 weeks' gestation was diagnosed with pre eclampsis She complains of headaches and visual disturbances. Her blood pressure is 150/100 mmHg and Hb 10 g/dl, platelets 90, ALT 88. She is at risk of the following complications except which one?",Cerebral haemorrhage,Placenta praevia,Pulmonary oedema,Eclampsia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Preeclampsia is associated with eclampsia, cerebral hemorrhage, and pulmonary edema; these are recognized severe complications. Placenta praevia is a placental location anomaly and not a complication of preeclampsia (preeclampsia is more linked to placental abruption).""
}",B,,0.93,"Preeclampsia is associated with eclampsia, cerebral hemorrhage, and pulmonary edema; these are recognized severe complications. Placenta praevia is a placental location anomaly and not a complication of preeclampsia (preeclampsia is more linked to placental abruption)."
322,49f5cf0be221a861411ceafd1123ac66313f67aae0d206f19203adc68a3f6c6a,"Hawa has a fear of spiders and sees a therapist for help. The therapist first teaches her deep relaxation breathing. Then she exposed Hawa to increasing grades of stimulus; a cartoon of a spider, a picture of a spider, a toy spider and then a real spider. She encourages and helps Hawa to practice the deep breathing and feel relaxed at each grade before moving to the next. What technique is the therapist using?





",Graded exposure,Flooding,Cognitive restructuring,Implosion,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""This describes stepwise exposure paired with relaxation, consistent with systematic desensitization/graded exposure. Flooding and implosion involve intense exposure without gradual steps, and cognitive restructuring targets thoughts rather than exposure.""
}",A,,0.86,"This describes stepwise exposure paired with relaxation, consistent with systematic desensitization/graded exposure. Flooding and implosion involve intense exposure without gradual steps, and cognitive restructuring targets thoughts rather than exposure."
323,2cd4ef8e7f8e192bd3487d477d9bb647bd3feaee86fde7b04ea2197d0d1611df,"A patient has 5 days of vomiting and generalized, colicky pain. Radiological examination is consistent with your diagnosis of small bowel obstruction. The blood work shows the following: WBC is 12.0, Cr 2.0 (normal <1.1), Na 130, K 2.5, Cl 90 BUN 18. What is your next step in management? 
 

 
.",Immediate surgery as she has confirmed bowel obstruction with an elevated WBC and renal failure and likely gangrenous bowel and continue resuscitation post-operatively.,"Immediate resuscitation with 2.0 L bolus of normal saline, IV K replacement with 20 MeQ bolus immediately, and a blood transfusion if HGB is below normal to minimize fluid required and then consider surgery.","Immediate resuscitation with normal saline or ringer’s lactate in 1.0L boluses until urine output established K replacement after urine output confirmed, check Hgb level and cross-match for possible transfusion and then consider surgery.",Fluid boluses of 2.0L or more of normal saline with concurrent vasopressor treatment to maintain normal blood pressure to maintain kidney perfusion as she is in renal failure and severely dehydrated and then consider surgery,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.87,
  ""rationale"": ""In suspected SBO with dehydration and AKI, initial management is aggressive isotonic fluid resuscitation before operative consideration. Replace potassium only after urine output is established to avoid iatrogenic hyperkalemia and cross-match for potential transfusion.""
}",C,,0.87,"In suspected SBO with dehydration and AKI, initial management is aggressive isotonic fluid resuscitation before operative consideration. Replace potassium only after urine output is established to avoid iatrogenic hyperkalemia and cross-match for potential transfusion."
