row_index,question_id,stem,option_A,option_B,option_C,option_D,llama_raw,llama_choice,llama_abstain_code,llama_confidence,llama_rationale
437,437,"A 54-year-old woman presents with fatigue, malaise, and shortness of breath over the past 5 months. Past medical history is significant for rheumatoid arthritis diagnosed 23 years ago for which she takes naproxen as needed. Her vital signs include: temperature 36.9C (98.4F), blood pressure 135/88 mm Hg, pulse 92/min. Physical examination is significant for conjunctival pallor and bilateral ulnar deviation of the metacarpophalangeal joints. Laboratory findings are significant for the following:
Hemoglobin 9.2 g/dL
Mean corpuscular volume 76 fL
Leukocyte count 7,000/mm3
Platelet count 220,000/mm3
Serum ferritin 310 ng/mL
Erythrocyte sedimentation rate 85 mm/h
Which of the following is a feature of this patient's anemia?", serum transferrin receptors, transferrin saturation, methylmalonic acid,Upregulation of hepcidin,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's laboratory findings, including a low hemoglobin level, microcytic anemia (indicated by a mean corpuscular volume of 76 fL), and elevated serum ferritin, suggest anemia of chronic disease, which is commonly seen in patients with chronic inflammatory conditions like rheumatoid arthritis. Anemia of chronic disease is characterized by the upregulation of hepcidin, a hormone that regulates iron metabolism, leading to decreased iron availability for erythropoiesis despite adequate iron stores.""
}",D,,0.9,"The patient's laboratory findings, including a low hemoglobin level, microcytic anemia (indicated by a mean corpuscular volume of 76 fL), and elevated serum ferritin, suggest anemia of chronic disease, which is commonly seen in patients with chronic inflammatory conditions like rheumatoid arthritis. Anemia of chronic disease is characterized by the upregulation of hepcidin, a hormone that regulates iron metabolism, leading to decreased iron availability for erythropoiesis despite adequate iron stores."
438,438,"A 26-year-old woman comes to the clinic for an annual wellness examination. She is healthy with no prior history of significant illness. She exercises 3-4 times a week and eats a plant-based diet with no carbonated drinks. When asked if anything is bothering her, she reports that she has been having recurring episodes of sneezing, congestion, and itchy eyes for the past year. She denies any fever, sick contacts, cough, headaches, chest pain, urinary symptoms, or constipation/diarrhea during these episodes. She is told to take a medication to alleviate her symptoms as needed. What is the likely mechanism of action of the medication in question?",Alpha-adrenergic agonist,Disruption of disulfide bonds,Inhibition of phosphodiesterase-5,Short acting beta-2 agonist,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of sneezing, congestion, and itchy eyes suggest allergic rhinitis. The likely medication prescribed would be an alpha-adrenergic agonist, such as a nasal decongestant, which works by reducing nasal congestion through vasoconstriction, thereby alleviating symptoms.""
}",A,,0.9,"The patient's symptoms of sneezing, congestion, and itchy eyes suggest allergic rhinitis. The likely medication prescribed would be an alpha-adrenergic agonist, such as a nasal decongestant, which works by reducing nasal congestion through vasoconstriction, thereby alleviating symptoms."
439,439,"A 16-year-old boy is brought to the physician by his parents for the evaluation of fatigue for several weeks. The parents report that their son quit doing sports at school because of low energy. The patient's academic performance has declined recently. He spends most of his time in the basement playing video games and eating bowls of cereal. He has no history of serious illness. His mother has Hashimoto's thyroiditis and his father has major depressive disorder. The patient does not smoke or drink alcohol. His vital signs are within normal limits. Examination shows conjunctival pallor, inflammation and fissuring of the corners of the mouth, and concavity of the finger nails. The remainder of the examination shows no abnormalities. Laboratory studies show:
Hemoglobin 11.5 g/dL
Mean corpuscular volume 76 m3
Platelet count 290,000/mm3
Red cell distribution width 18% (N = 13%15%)
Leukocyte count 7,000/mm3
Which of the following is the most appropriate initial step in treatment?""",Regular blood transfusions,Methylphenidate,Iron supplementation,Allogenic stem cell transplantation,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's laboratory results indicate iron deficiency anemia, as evidenced by low hemoglobin, microcytic anemia (mean corpuscular volume of 76 m3), and elevated red cell distribution width. The clinical findings of conjunctival pallor, inflammation and fissuring of the corners of the mouth (angular cheilitis), and concavity of the fingernails (koilonychia) also support iron deficiency. Therefore, iron supplementation is the most appropriate initial step in treatment.""
}",C,,0.9,"The patient's laboratory results indicate iron deficiency anemia, as evidenced by low hemoglobin, microcytic anemia (mean corpuscular volume of 76 m3), and elevated red cell distribution width. The clinical findings of conjunctival pallor, inflammation and fissuring of the corners of the mouth (angular cheilitis), and concavity of the fingernails (koilonychia) also support iron deficiency. Therefore, iron supplementation is the most appropriate initial step in treatment."
440,440,"A 35-year-old man comes to the emergency department with acute shortness of breath that developed after a 10-hour international flight. His pulse is 124/min and pulse oximetry on room air shows an oxygen saturation of 90%. He weighs 50-kg (110-lb). A diagnosis of pulmonary embolism is suspected and intravenous heparin is initiated. If the volume of distribution of heparin is equivalent to 60 mL/kg and the target peak plasma concentration is 0.5 units/mL, which of the following is the most appropriate loading dose for this patient?","3,000 units","1,500 units","6,000 units","Cannot be calculated, as bioavailability is not known","{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""To calculate the loading dose of heparin, we use the formula: Loading dose = Target peak plasma concentration * Volume of distribution. Given the patient's weight is 50 kg, the volume of distribution is 60 mL/kg * 50 kg = 3000 mL. The target peak plasma concentration is 0.5 units/mL. Thus, the loading dose = 0.5 units/mL * 3000 mL = 1500 units.""
}",B,,0.9,"To calculate the loading dose of heparin, we use the formula: Loading dose = Target peak plasma concentration * Volume of distribution. Given the patient's weight is 50 kg, the volume of distribution is 60 mL/kg * 50 kg = 3000 mL. The target peak plasma concentration is 0.5 units/mL. Thus, the loading dose = 0.5 units/mL * 3000 mL = 1500 units."
441,441,"A healthy 19-year-old man presents to his primary care provider complaining of painless blisters in his mouth. He reports that he noticed a white film on his tongue and the sides of his mouth 2 days ago while brushing his teeth. The film was easily brushed off. He also complains of a bitter metallic taste in his mouth but otherwise denies pain, burning, dysphagia, or hoarseness. He is otherwise healthy and takes no medications. He is a competitive swimmer and has had 8 sexual partners in the past year. He intermittently uses barrier protection. On exam, he is well-appearing and in no acute distress. His oral examination demonstrates patches of white pseudomembranes that can be wiped away to reveal erythematous mucosa. A medication with which of the following mechanisms of action is most appropriate in this patient?",Disruption of microtubule formation,Inhibition of 14-alpha-demethylase,Inhibition of beta-glucan synthase,Inhibition of squalene epoxidase,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and examination findings are consistent with oral candidiasis, also known as thrush. The most appropriate medication for treating oral candidiasis would be an antifungal, and inhibition of 14-alpha-demethylase is the mechanism of action for azole antifungals, such as fluconazole, which are commonly used to treat this condition.""
}",B,,0.9,"The patient's symptoms and examination findings are consistent with oral candidiasis, also known as thrush. The most appropriate medication for treating oral candidiasis would be an antifungal, and inhibition of 14-alpha-demethylase is the mechanism of action for azole antifungals, such as fluconazole, which are commonly used to treat this condition."
442,442,"A 31-year-old woman comes to the physician because of a 5-month history of intermittent flank pain. Over the past 2 years, she has had five urinary tract infections. Her blood pressure is 150/88 mm Hg. Physical examination shows bilateral, nontender upper abdominal masses. Serum studies show a urea nitrogen concentration of 29 mg/dL and a creatinine concentration of 1.4 mg/dL. Renal ultrasonography shows bilaterally enlarged kidneys with multiple parenchymal anechoic masses. Which of the following is the most likely diagnosis?",Medullary sponge kidney,Autosomal dominant polycystic kidney disease,Autosomal recessive polycystic kidney disease,Obstructive cystic dysplasia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation of intermittent flank pain, history of recurrent urinary tract infections, hypertension, and bilateral upper abdominal masses, along with the ultrasonography findings of bilaterally enlarged kidneys with multiple parenchymal anechoic masses, is highly suggestive of Autosomal Dominant Polycystic Kidney Disease (ADPKD). This condition is characterized by the development of numerous cysts filled with fluid in the kidneys, which can lead to kidney enlargement and impaired kidney function over time.""
}",B,,0.9,"The patient's presentation of intermittent flank pain, history of recurrent urinary tract infections, hypertension, and bilateral upper abdominal masses, along with the ultrasonography findings of bilaterally enlarged kidneys with multiple parenchymal anechoic masses, is highly suggestive of Autosomal Dominant Polycystic Kidney Disease (ADPKD). This condition is characterized by the development of numerous cysts filled with fluid in the kidneys, which can lead to kidney enlargement and impaired kidney function over time."
443,443,"A 26-year-old woman comes to the physician for a follow-up vaccination 1 week after being bitten by a rodent while camping. She received appropriate post-exposure prophylaxis in the emergency department and has already received 2 doses of the rabies vaccine. The same physician has been managing the post-exposure care regimen. After the physician administers the third dose of the rabies vaccine, the patient asks him if he would like to join her for a movie and dinner. The physician is interested in going on a date with her. Which of the following is the most appropriate reaction for the physician to have to the patient's invitation?",Inform the patient that romantic relationships with current patients are unethical.,Inform the patient that he will go on a date with her because her case is uncomplicated and does not require decision-making on his part.,Inform the patient that dating her will never be appropriate even once the physician-patient relationship has been terminated.,"Inform the patient that he will go on a date with her because she no longer requires his service as a physician.
""","{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The most appropriate reaction for the physician is to inform the patient that romantic relationships with current patients are unethical, as it maintains professional boundaries and adheres to ethical guidelines that prohibit romantic or sexual relationships between physicians and their current patients.""
}",A,,0.9,"The most appropriate reaction for the physician is to inform the patient that romantic relationships with current patients are unethical, as it maintains professional boundaries and adheres to ethical guidelines that prohibit romantic or sexual relationships between physicians and their current patients."
444,444,"A 6-year-old boy is brought in by his parents to a pediatricians office for persistent fever. His temperature has ranged from 38.6C39.5C (101.5F103.1F) over the past week. He was diagnosed with a gene defect on chromosome 7, which has caused dysfunction in a transmembrane protein. This defect has resulted in several hospitalizations for various respiratory infections. At the present time, he is struggling with a cough with thick purulent sputum. A sputum sample is sent for culture and the patient is started on vancomycin.The pediatrician tells the patients family that there is a collection of mucus in the respiratory tree which increases the patient's chances of future infections. He will have to undergo chest physiotherapy and they should report any signs of infection immediately to a medical professional. Which of the following pathogens will most likely infect this patient in adulthood?",Staphylococcus,Pseudomonas,Burkholderia,Influenza,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and history, including persistent fever, cough with thick purulent sputum, and a gene defect on chromosome 7 affecting a transmembrane protein, suggest Cystic Fibrosis (CF). In CF, the dysfunction of the CFTR protein leads to thick, sticky mucus accumulation in the respiratory tract, increasing the risk of infections. Pseudomonas aeruginosa is a common and significant pathogen in CF patients, especially in adulthood, due to its ability to form biofilms and resist antibiotics, making it a likely future infection risk for this patient.""
}",B,,0.9,"The patient's symptoms and history, including persistent fever, cough with thick purulent sputum, and a gene defect on chromosome 7 affecting a transmembrane protein, suggest Cystic Fibrosis (CF). In CF, the dysfunction of the CFTR protein leads to thick, sticky mucus accumulation in the respiratory tract, increasing the risk of infections. Pseudomonas aeruginosa is a common and significant pathogen in CF patients, especially in adulthood, due to its ability to form biofilms and resist antibiotics, making it a likely future infection risk for this patient."
445,445,"A 56-year-old man is brought to the emergency department. He was found unconscious on the street. The staff recognizes him as a local homeless man with a long history of alcoholism. At the hospital, his pulse is 95/min, the blood pressure is 110/70 mm Hg, the respirations are 20/min, and the oxygen saturation is 98% on room air. On physical exam, the unconscious man is covered in bloody vomit with small clots and food particles. He smells of alcohol. A digital exam reveals black tarry stool in the rectal vault. The patient is given oxygen, IV fluids, and an NG-tube is placed and set to intermittent suction. Labs are sent and the patient is prepared for a procedure. Which of the following is the most appropriate next step in his management?",Undergo colonoscopy,Selective mesenteric angiography,Proton pump inhibitors with anti-H.pylori regimen,Surgery for peptic ulcer disease,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation with bloody vomit and black tarry stool, along with a history of alcoholism, suggests upper gastrointestinal bleeding likely due to peptic ulcer disease. The most appropriate initial management step would be to start proton pump inhibitors to reduce gastric acid production and an anti-H.pylori regimen if indicated, as these are first-line treatments for peptic ulcer disease. This approach is aimed at stabilizing the patient and controlling the bleeding before considering more invasive procedures.""
}",C,,0.9,"The patient's presentation with bloody vomit and black tarry stool, along with a history of alcoholism, suggests upper gastrointestinal bleeding likely due to peptic ulcer disease. The most appropriate initial management step would be to start proton pump inhibitors to reduce gastric acid production and an anti-H.pylori regimen if indicated, as these are first-line treatments for peptic ulcer disease. This approach is aimed at stabilizing the patient and controlling the bleeding before considering more invasive procedures."
446,446,"A 62-year old female comes to the physician because of vaginal spotting and urinary urgency for the past 4 days. She has had no fever, abdominal pain, or diarrhea. Menopause occurred at 52 years of age. Her last Pap smear 1 year ago was normal. She has hypertension, hypercholesterolemia, and diabetes. Medications include atorvastatin, hydrochlorothiazide, metformin, and aspirin. She is sexually active with her husband. Her temperature is 37C (98.6F), pulse is 95/min, respirations are 12/min, and blood pressure is 155/65 mm Hg. Pelvic exam demonstrates a 4 x 3 cm firm, immobile erythematous mass on the right inner vaginal wall. Which of the following is the most appropriate next step in management?",Pap smear,Loop electrosurgical excision procedure,Incision and drainage,Urine gonorrhea and chlamydia testing,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The patient presents with a firm, immobile erythematous mass on the vaginal wall, which suggests a possible vaginal tumor or other significant pathology. None of the provided options directly address the need for a diagnostic workup or management of a potential vaginal mass. A biopsy or further imaging would be more appropriate next steps to determine the nature of the mass.""
}",,NO_VALID_OPTION,0.0,"The patient presents with a firm, immobile erythematous mass on the vaginal wall, which suggests a possible vaginal tumor or other significant pathology. None of the provided options directly address the need for a diagnostic workup or management of a potential vaginal mass. A biopsy or further imaging would be more appropriate next steps to determine the nature of the mass."
447,447,"In a study, 2 groups are placed on different statin medications, statin A and statin B. Baseline LDL levels are drawn for each group and are subsequently measured every 3 months for 1 year. Average baseline LDL levels for each group were identical. The group receiving statin A exhibited an 11 mg/dL greater reduction in LDL in comparison to the statin B group. Statistical analysis reports a p-value of 0.052. Which of the following best describes the meaning of this p-value?","If 100 similar experiments were conducted, 5.2 of them would show similar results",There is a 5.2% chance that A is more effective than B is due to chance,This is a statistically significant result,"Though A is more effective than B, there is a 5.2% chance the difference is due to a true effect","{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The p-value of 0.052 indicates that if there was no real difference in the effectiveness of statin A and statin B, there would be a 5.2% chance of observing the difference found in the study (or a more extreme difference) by chance. This means that the difference could be due to chance, but it's very close to the typical threshold for statistical significance (0.05).""
}",B,,0.9,"The p-value of 0.052 indicates that if there was no real difference in the effectiveness of statin A and statin B, there would be a 5.2% chance of observing the difference found in the study (or a more extreme difference) by chance. This means that the difference could be due to chance, but it's very close to the typical threshold for statistical significance (0.05)."
448,448,"An 8-year-old girl presents to her pediatrician with intensely pruritic lesions over her buttocks, as shown. These lesions occur intermittently but have worsened over time. Her medical history is remarkable for iron deficiency, for which she is on ferrous sulfate. The patient has also experienced intermittent episodes of mild diarrhea, previously diagnosed as lactose intolerance. Her height is at the 30th percentile and weight is at the 25th percentile for age and sex. An immunoglobulin A (IgA) tissue transglutaminase titer is 5 times the upper limit of normal. Which of the following is the most likely cause of this patient's condition?",Crohns disease,Giardiasis,Celiac disease,Common variable immune deficiency,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms, including intensely pruritic lesions, intermittent diarrhea, and elevated IgA tissue transglutaminase titer, are consistent with celiac disease, an autoimmune disorder triggered by gluten ingestion. The presence of iron deficiency and the patient's growth percentiles also support this diagnosis, as celiac disease can lead to malabsorption of nutrients. The elevated IgA tissue transglutaminase titer is a specific indicator of celiac disease.""
}",C,,0.9,"The patient's symptoms, including intensely pruritic lesions, intermittent diarrhea, and elevated IgA tissue transglutaminase titer, are consistent with celiac disease, an autoimmune disorder triggered by gluten ingestion. The presence of iron deficiency and the patient's growth percentiles also support this diagnosis, as celiac disease can lead to malabsorption of nutrients. The elevated IgA tissue transglutaminase titer is a specific indicator of celiac disease."
449,449,"A 7-year-old girl is brought to the emergency department with a 10-day history of fever and sore throat that acutely worsened over the past 2 days. Her sore throat is worse on the right side. She has difficulty swallowing and opening her mouth due to pain. She has also noticed a change in the quality of her voice over the last day. Her temperature is 38.2C (100.8F), pulse is 86/min, respirations are 18/min, and blood pressure is 110/75 mm Hg . Examination shows cervical lymphadenopathy. Oropharyngeal examination shows erythematous tonsils and swelling of the right tonsillar pillar. The uvula is deviated to the left. Laboratory studies show:
Hemoglobin 13.0 g/dL
Hematocrit 39%
Leukocyte count 12,000/mm3
Platelet Count 200,000/mm3
Serum
Na+ 138 mEq/L
Cl- 100 mEq/L
K+ 4.5 mEq/L
HCO3- 24 mEq/L
Urea nitrogen 14.0 mg/dL
Creatinine 1.1 mg/dL
Which of the following is the most appropriate next step in management?""",Intravenous dexamethasone therapy,Tonsillectomy,Incision and drainage with intravenous ampicillin-sulbactam therapy,Needle aspiration and oral clindamycin therapy,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms, such as difficulty swallowing, pain on one side of the throat, and a deviated uvula, suggest a peritonsillar abscess, which is a complication of tonsillitis. The most appropriate next step in management would be incision and drainage of the abscess, along with intravenous antibiotic therapy, such as ampicillin-sulbactam, to cover for potential bacterial infections.""
}",C,,0.9,"The patient's symptoms, such as difficulty swallowing, pain on one side of the throat, and a deviated uvula, suggest a peritonsillar abscess, which is a complication of tonsillitis. The most appropriate next step in management would be incision and drainage of the abscess, along with intravenous antibiotic therapy, such as ampicillin-sulbactam, to cover for potential bacterial infections."
450,450,"A 56-year-old man comes to the clinic for a check-up. He presents with a 1-year history of worsening shortness of breath and weight loss. He is a former construction worker, and worked in a steel mill when he was in high school. He is an active smoker with a 36-pack-year smoking history. The blood pressure is 130/78 mm Hg, pulse rate is 90/min, respiratory rate is 17/min, and the BMI is 31 kg/m2. The patient is afebrile and the oxygen saturation at rest is 95% on room air. The pulmonary examination reveals a mildly prolonged expiratory phase, and no wheezing or crackles are auscultated. A pulmonary function test is recommended for the patient, and 2 weeks later he returns with a report that shows an FEV1/FVC ratio of 60% and FEV1 of 50% of the predicted value. The lung volumes show a total lung capacity of 110% of predicted value, a residual volume of 115% of predicted value, and a DLCO of 60% of predicted value. Which of the following is the most likely diagnosis?",Asbestosis,Obesity hypoventilation syndrome,Idiopathic pulmonary fibrosis,Bronchiectasis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The patient's symptoms and pulmonary function test results, including an FEV1/FVC ratio of 60% and decreased DLCO, suggest an obstructive lung disease with a possible restrictive component, but none of the provided options directly match the typical presentation and diagnostic criteria for the patient's condition, which seems more indicative of chronic obstructive pulmonary disease (COPD) given the patient's significant smoking history and the presence of airflow obstruction.""
}",,NO_VALID_OPTION,0.0,"The patient's symptoms and pulmonary function test results, including an FEV1/FVC ratio of 60% and decreased DLCO, suggest an obstructive lung disease with a possible restrictive component, but none of the provided options directly match the typical presentation and diagnostic criteria for the patient's condition, which seems more indicative of chronic obstructive pulmonary disease (COPD) given the patient's significant smoking history and the presence of airflow obstruction."
451,451,"A 67-year-old woman presents from home hospice with a change in her mental status. She has seemed more confused lately and is unable to verbalize her symptoms. Her temperature is 102F (38.9C), blood pressure is 117/65 mmHg, pulse is 110/min, respirations are 19/min, and oxygen saturation is 95% on room air. Physical exam is notable for a right upper quadrant mass that elicits discomfort when palpated. Ultrasound is notable for pericholecystic fluid and gallbladder wall thickening without any gallstones. Which of the following is the most likely diagnosis?",Calculous cholescystitis,Choledocholithiasis,Emphysematous cholecystitis,Hepatic adenoma,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation with a right upper quadrant mass, pericholecystic fluid, and gallbladder wall thickening without gallstones, along with systemic signs of infection such as fever and tachycardia, is highly suggestive of emphysematous cholecystitis, a severe infection of the gallbladder that is more common in elderly or diabetic patients and can occur without the presence of gallstones.""
}",C,,0.9,"The patient's presentation with a right upper quadrant mass, pericholecystic fluid, and gallbladder wall thickening without gallstones, along with systemic signs of infection such as fever and tachycardia, is highly suggestive of emphysematous cholecystitis, a severe infection of the gallbladder that is more common in elderly or diabetic patients and can occur without the presence of gallstones."
452,452,"A 56-year-old woman comes to the physician because of a 2-week history of fatigue and painless bruising over her arms and trunk. She has also had several episodes of nosebleeds that resolved with compression after a few minutes. She recently completed treatment for a urinary tract infection. She has had no changes in her weight. She has type 2 diabetes mellitus and hypertension. Her last menstrual cycle was 5 years ago. She does not smoke or drink alcohol. Home medications include metformin, amlodipine, and enalapril. Her vital signs are within normal limits. Physical examination shows pale conjunctivae. There are ecchymoses and petechiae over the upper extremities, chest, and back. There is no lymphadenopathy. The remainder of the physical examination is unremarkable. Laboratory studies show:
Hemoglobin 8.7 mg/dL
Leukocyte count 1100/mm3
Platelet count 54,000/mm3
Reticulocyte count 0.1%
Mean corpuscular volume 93 m3
Serum
Total bilirubin 1.1 mg/dL
LDH 80 U/L
Which of the following is most likely to confirm the diagnosis?""",Bone marrow biopsy,Flow cytometry,Peripheral blood smear,Serum porphobilinogen level,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation of fatigue, painless bruising, and nosebleeds, along with laboratory findings of severe leukopenia, thrombocytopenia, and anemia with a low reticulocyte count, suggests a bone marrow failure syndrome. A bone marrow biopsy is the most definitive test to confirm the diagnosis by directly assessing the bone marrow's cellular composition and architecture, which can help identify conditions such as aplastic anemia, leukemia, or other marrow infiltrative diseases.""
}",A,,0.9,"The patient's presentation of fatigue, painless bruising, and nosebleeds, along with laboratory findings of severe leukopenia, thrombocytopenia, and anemia with a low reticulocyte count, suggests a bone marrow failure syndrome. A bone marrow biopsy is the most definitive test to confirm the diagnosis by directly assessing the bone marrow's cellular composition and architecture, which can help identify conditions such as aplastic anemia, leukemia, or other marrow infiltrative diseases."
453,453,"A 3-year-old girl is brought to the emergency department by her parents for an acute arm injury. The mother reports that they were walking in the park and the patients dad was swinging the patient in the air by her arms. The dad reports he then heard a click and the patient immediately began to cry. On examination, the patient is holding her right forearm in a pronated position and her elbow slightly flexed. Pain is localized to the lateral aspect of the elbow. She refuses to use the affected limb. She does allow passive flexion and extension with full range of motion but supination is limited and causes pain. Which of the following is the next step in management?",Immobilization,Moderate flexion then hyperpronation,Open reduction,Supination then maximal extension,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation suggests a radial head subluxation, also known as nursemaid's elbow, which is a common injury in young children. The mechanism of injury and the symptoms, including limited supination and pain on the lateral aspect of the elbow, are consistent with this diagnosis. The next step in management for radial head subluxation is typically a reduction maneuver, and one of the commonly used techniques involves supination and then maximal extension of the forearm.""
}",D,,0.9,"The clinical presentation suggests a radial head subluxation, also known as nursemaid's elbow, which is a common injury in young children. The mechanism of injury and the symptoms, including limited supination and pain on the lateral aspect of the elbow, are consistent with this diagnosis. The next step in management for radial head subluxation is typically a reduction maneuver, and one of the commonly used techniques involves supination and then maximal extension of the forearm."
454,454,"A 4-month-old infant is brought to the office by his parents due to sudden nose bleeding without trauma of any kind. He has a 1-month history of multiple bruising that measures 1 cm in diameter each in the hands and feet, and tiny red spots that appeared in the upper and lower extremities without any trauma either. He has no prior bleeding history nor any relevant family history. The vital signs include: heart rate 190/min, respiratory rate 40/min, blood pressure 99/42 mm Hg, and temperature 36.6 C (97.9 F). His physical exam shows pale skin color, petechiae in the soft palate and in the upper and lower extremities as well as ecchymosis in the back of the hands and feet.
The complete blood count results are as follows:
Hemoglobin 8.9 g/dL
Hematocrit 41%
Leukocyte count 10,500/mm3
Neutrophils 53%
Bands 2%
Eosinophils 1%
Basophils 0%
Lymphocytes 33%
Monocytes 2%
Platelet count 450,000/mm3
The coagulation test results are as follows:
Partial thromboplastin time (activated) 30.0 sec
Prothrombin time 13.6 sec
International normalized ratio 0.99
Fibrinogen 364.9 mg/dL
The blood smear shows hypochromia, poikilocytosis, and large platelets, while a platelet aggregation test with ristocetin is normal. The overall bleeding time is increased. What is the most likely cause of this patients condition?",Von Willebrand disease,Aspirin,Bernard-Soulier disease,Scurvy,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms, including sudden nose bleeding, multiple bruising, and petechiae, along with laboratory findings such as normal coagulation tests but increased bleeding time and large platelets on the blood smear, are suggestive of a platelet disorder. The normal platelet aggregation test with ristocetin helps to narrow down the diagnosis, as some platelet disorders would show abnormal results with this test. Bernard-Soulier disease, a rare inherited disorder characterized by large platelets and thrombocytopenia or normal platelet count with functional platelet defects, fits the clinical and laboratory presentation.""
}",C,,0.9,"The patient's symptoms, including sudden nose bleeding, multiple bruising, and petechiae, along with laboratory findings such as normal coagulation tests but increased bleeding time and large platelets on the blood smear, are suggestive of a platelet disorder. The normal platelet aggregation test with ristocetin helps to narrow down the diagnosis, as some platelet disorders would show abnormal results with this test. Bernard-Soulier disease, a rare inherited disorder characterized by large platelets and thrombocytopenia or normal platelet count with functional platelet defects, fits the clinical and laboratory presentation."
455,455,A 23-year-old woman presents to her psychiatrist concerned about her mood. She has felt tired and unwilling to engage in any activities lately. She states that her limbs feel heavy all the time and that completing any activity takes tremendous effort. She no longer finds any happiness in activities that she previously enjoyed. She also states that she really struggles to sleep and at times can't sleep for several days. The patient is started on appropriate first-line therapy and sent home. She returns 1 week later stating that her symptoms have not improved. She is requesting help as her performance at work and school is suffering. Which of the following is the best next step in management?,Change treatment to duloxetine,Change treatment to lithium,Continue current therapy,Electroconvulsive therapy,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient was started on appropriate first-line therapy but returns after only 1 week stating that her symptoms have not improved. Most antidepressants and therapies take several weeks to start showing significant improvement, so continuing the current therapy for a longer period to assess its efficacy is the best next step in management.""
}",C,,0.9,"The patient was started on appropriate first-line therapy but returns after only 1 week stating that her symptoms have not improved. Most antidepressants and therapies take several weeks to start showing significant improvement, so continuing the current therapy for a longer period to assess its efficacy is the best next step in management."
456,456,"A 70-year-old obese male presents to the emergency department with shortness of breath and cough of sudden onset. The patient states that his symptoms came on while he was sleeping. The patient has a past medical history of type II diabetes and is currently taking lisinopril, metformin, insulin, and fish oil. On physical exam, you note bipedal edema and jugular venous distention (JVD). An EKG and chest radiographs are obtained (Figures A and B). The patient is started on BIPAP and medical therapy and his symptoms improve rapidly. Lab values are as follows.

Serum:
Na+: 137 mEq/L
K+: 3.2 mEq/L
Cl-: 100 mEq/L
HCO3-: 31 mEq/L
BUN: 20 mg/dL
Glucose: 120 mg/dL
Creatinine: 1.2 mg/dL
Ca2+: 10.9 mg/dL

Which of the following is the best explanation of this patient's current presentation?",Furosemide,Hydrochlorothiazide,Renal tubular acidosis type II,Renal tubular acidosis type IV,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.0,
  ""rationale"": ""The patient's presentation suggests acute heart failure given the sudden onset of shortness of breath, cough, bipedal edema, and jugular venous distention, but the lab values provided do not directly point to a specific renal tubular acidosis or a clear effect of the medications listed as options, making it difficult to determine the best explanation without further information on the patient's acid-base status and other clinical details.""
}",,INSUFFICIENT_INFO,0.0,"The patient's presentation suggests acute heart failure given the sudden onset of shortness of breath, cough, bipedal edema, and jugular venous distention, but the lab values provided do not directly point to a specific renal tubular acidosis or a clear effect of the medications listed as options, making it difficult to determine the best explanation without further information on the patient's acid-base status and other clinical details."
