row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
268,268,"A 26-year-old G1P0 woman presents to her primary care physicians office with feelings of anxiety and trouble with sleep. She finds it difficult initiating sleep, occasionally has palpitations, and feels fatigued. She denies having similar symptoms in the past or starting any new medications or illicit drugs. She is currently 10 weeks pregnant and is closely followed by her obstetrician. Her temperature is 98.6F (37C), blood pressure is 125/70 mmHg, pulse is 105/min, and respirations are 18/min. On physical exam, the patient is mildly diaphoretic. The skin is warm and the thyroid gland is diffusely enlarged with thyroid bruits. Laboratory studies are significant for a thyroid-stimulating hormone level of 0.01 U/mL (normal is 0.5-5.0 U/mL) and an elevated free thyroxine (FT4) that is inappropriate for her pregnancy. Which of the following is the best treatment option for this patient?",Methimazole,Observation,Radioiodine therapy,Thyroidectomy,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.61,
  ""rationale"": ""She has overt hyperthyroidism in early pregnancy most consistent with Graves disease. First-trimester standard therapy would usually be PTU, but since it is not an option, thyroidectomy is the best available treatment; methimazole is generally avoided in the first trimester and radioiodine is contraindicated.""
}",D,,0.61,"She has overt hyperthyroidism in early pregnancy most consistent with Graves disease. First-trimester standard therapy would usually be PTU, but since it is not an option, thyroidectomy is the best available treatment; methimazole is generally avoided in the first trimester and radioiodine is contraindicated."
269,269,"A 47-year-old man presents to the emergency department with fever, fatigue, and loss of appetite for 1 week, followed by right shoulder pain, generalized abdominal pain, and paroxysmal cough. He has had diabetes mellitus for 15 years, for which he takes metformin and gliclazide. His vital signs include a temperature of 38.3C (101.0F), pulse of 85/min, and blood pressure of 110/70 mm Hg. On examination, he is ill-appearing, and he has a tender liver edge that is palpable approx. 2 cm below the right costal margin. Percussion and movement worsens the pain. Abdominal ultrasonography is shown. Stool is negative for Entamoeba histolytica antigen. Which of the following is the best initial step in management of this patient condition?",Metronidazole and paromomycin,Antifungal therapy,Cholecystectomy,Endoscopic retrograde cholangiopancreatography (ERCP),"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.98,
  ""rationale"": ""This presentation is most consistent with a pyogenic liver abscess, especially with diabetes, fever, tender hepatomegaly, right shoulder pain, and negative Entamoeba antigen. The best initial management would be broad-spectrum IV antibiotics with percutaneous drainage, which is not listed among the options.""
}",null,NO_VALID_OPTION,0.98,"This presentation is most consistent with a pyogenic liver abscess, especially with diabetes, fever, tender hepatomegaly, right shoulder pain, and negative Entamoeba antigen. The best initial management would be broad-spectrum IV antibiotics with percutaneous drainage, which is not listed among the options."
270,270,"A 40-year-old female presents to your office complaining of a tender neck and general lethargy. Upon further questioning, she reports decreased appetite, fatigue, constipation, and jaw pain. Her pulse is 60 bpm and her blood pressure is 130/110 mm Hg. Biopsy of her thyroid reveals granulomatous inflammation and multinucleate giant cells surrounding fragmented colloid. Which of the following likely precipitated the patients condition:",Goitrogens,Thryoglossal duct cyst,Infection,Chronic renal disease,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.96,
  ""rationale"": ""Granulomatous inflammation with multinucleated giant cells surrounding fragmented colloid is classic for subacute (de Quervain) thyroiditis. This painful thyroiditis is typically triggered by a preceding viral infection.""
}",C,,0.96,Granulomatous inflammation with multinucleated giant cells surrounding fragmented colloid is classic for subacute (de Quervain) thyroiditis. This painful thyroiditis is typically triggered by a preceding viral infection.
271,271,"A 61-year-old man complaining of unexplained bleeding by from the mouth is escorted to the emergency department by corrections officers. Upon examination patient states he feels nauseated as he begins to retch violently and vomit bright red blood. His past medical history is remarkable for cirrhosis secondary to alcohol abuse and untreated hepatitis C. His current blood pressure is 90/50 mm Hg, heart rate is 128/min, and oxygen saturation in room air is 88%. On further questioning, he states that he is scared to die and wants everything done to save his life. IV fluids are initiated and packed RBCs are ordered. You begin to review his labs and notice and he has elevated beta-hydroxybutyrate, ammonia, and lactate. What would be the appropriate response to the patient?",Consult an ethics committee to determine whether to resuscitate the patient,Do not intubate the patient since he does not have written request to be resuscitated,Accept the patient's wishes and appoint and get a psych evaluation.,Accept the patient's wishes and ensure he receives appropriate care.,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""This patient has decision-making capacity despite abnormal lab values, as he can communicate a clear, consistent wish for full treatment. Capacity is task-specific and should not be denied solely due to incarceration, cirrhosis, or metabolic abnormalities without evidence of impaired understanding.""
}",D,,0.98,"This patient has decision-making capacity despite abnormal lab values, as he can communicate a clear, consistent wish for full treatment. Capacity is task-specific and should not be denied solely due to incarceration, cirrhosis, or metabolic abnormalities without evidence of impaired understanding."
272,272,"An 18-month-old girl is brought to the pediatrician by her mother for vaginal bleeding. The mother states that she noticed the bleeding today, which appeared as brown discharge with clots in the patients diaper. The mother denies frequent nosebleeds or easy bruising. She also denies any known trauma. She does mention that the patient has been limping and complaining of left leg pain since a fall 2 months ago. On physical exam, there are multiple 2-3 cm hyperpigmented patches on the patients trunk. There is bilateral enlargement of the breasts but no pubic hair. The vaginal orifice is normal and clear with an intact hymen. A plain radiograph of the left lower leg shows patchy areas of lytic bone and sclerosis within the femoral metaphysis. Which of the following is associated with the patients most likely diagnosis?",Bitemporal hemianopsia,Hearing loss,Pheochromocytoma,Polyostotic fibrous dysplasia,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""This child has McCune-Albright syndrome: peripheral precocious puberty (vaginal bleeding, breast development), café-au-lait skin lesions, and bone lesions causing pain/limp. McCune-Albright is classically associated with polyostotic fibrous dysplasia.""
}",D,,0.99,"This child has McCune-Albright syndrome: peripheral precocious puberty (vaginal bleeding, breast development), café-au-lait skin lesions, and bone lesions causing pain/limp. McCune-Albright is classically associated with polyostotic fibrous dysplasia."
273,273,"A 48-year-old man seeks evaluation at a clinic with a complaint of breathlessness for the past couple of weeks. He says that he finds it difficult to walk a few blocks and has to rest. He also complains of a cough for the past 3 months, which is dry and hacking in nature. The medical history is relevant for an idiopathic arrhythmia for which he takes amiodarone daily. He is a non-smoker and does not drink alcohol. He denies any use of illicit drugs. The vital signs are as follows: heart rate 98/min, respiratory rate 16/min, temperature 37.6C (99.68F), and blood pressure 132/70 mm Hg. The physical examination is significant for inspiratory crackles over the lung bases. An echocardiogram shows a normal ejection fraction. A chest radiograph is performed and shown below. Which of the following findings will most likely be noted on spirometry?",Decreased FEV1 and normal FVC,Decreased FEV1 and FVC with decreased FEV1/FVC ratio,Normal FEV1 and FVC,Increased FEV1 and FVC,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.98,
  ""rationale"": ""This presentation is most consistent with amiodarone-induced interstitial lung disease, which causes a restrictive pattern on spirometry: decreased FEV1 and decreased FVC with a normal or increased FEV1/FVC ratio. None of the listed choices matches that pattern.""
}",null,NO_VALID_OPTION,0.98,"This presentation is most consistent with amiodarone-induced interstitial lung disease, which causes a restrictive pattern on spirometry: decreased FEV1 and decreased FVC with a normal or increased FEV1/FVC ratio. None of the listed choices matches that pattern."
274,274,"A 43-year-old woman is brought to the emergency department by her brother for severe chest pain. The patient recently lost her husband in a car accident and is still extremely shocked by the event. On physical examination, her blood pressure is 105/67 mm Hg, the heart rate is 96/min and regular, breathing rate is 23/min, and the pulse oximetry is 96%. An S3 heart sound and rales in the lower right and left lung lobes are heard. A 12-lead ECG shows no significant findings. Echocardiography shows an enlarged left ventricle and left atrium. The patient is stabilized and informed about the diagnosis and possible treatment options. Which of the following is the most likely diagnosis?",Aortic stenosis,Atrial fibrillation,Constrictive pericarditis,Restrictive cardiomyopathy,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.52,
  ""rationale"": ""She has signs of heart failure with pulmonary congestion and biatrial/ventricular enlargement, while the ECG is unrevealing and the other options fit poorly. Aortic stenosis, atrial fibrillation, and constrictive pericarditis do not match this presentation as well.""
}",D,,0.52,"She has signs of heart failure with pulmonary congestion and biatrial/ventricular enlargement, while the ECG is unrevealing and the other options fit poorly. Aortic stenosis, atrial fibrillation, and constrictive pericarditis do not match this presentation as well."
275,275,"A 70-year-old woman with no significant medical history begins to experience memory loss and personality changes. Over the next few months, her symptoms become more severe, as she experiences rapid mental deterioration. She also starts to have sudden, jerking movements in response to being startled and gait disturbances. Eventually, she lapses into a coma and dies eight months after the onset of symptoms. What process likely caused this woman's illness?",Loss of dopaminergic neurons in the substantia nigra pars compacta.,Autoimmune inflammation and demyelination of the central nervous system.,"Conversion of a protein from an a-helix to a -pleated form, which resists degradation.","Frontotemporal atrophy and the accumulation of intracellular, aggregated tau protein.","{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""Rapidly progressive dementia with myoclonus, gait disturbance, and death within months is classic for Creutzfeldt-Jakob disease. This is caused by prion protein misfolding from an alpha-helix to a beta-pleated sheet form that resists degradation.""
}",C,,0.99,"Rapidly progressive dementia with myoclonus, gait disturbance, and death within months is classic for Creutzfeldt-Jakob disease. This is caused by prion protein misfolding from an alpha-helix to a beta-pleated sheet form that resists degradation."
276,276,"A 65-year-old man is brought to the emergency department 30 minutes after the onset of acute chest pain. He has hypertension and asthma. Current medications include atorvastatin, lisinopril, and an albuterol inhaler. He appears pale and diaphoretic. His pulse is 114/min and blood pressure is 130/88 mm Hg. An ECG shows ST-segment depressions in leads II, III, and aVF. Laboratory studies show an increased serum troponin T concentration. The patient is treated for acute coronary syndrome and undergoes percutaneous transluminal coronary angioplasty. At the time of discharge, echocardiography shows a left ventricular ejection fraction of 58%. In addition to aspirin, which of the following drugs should be added to this patient's medication regimen?",Nifedipine,Enoxaparin,Spironolactone,"Propranolol
""","{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.78,
  ""rationale"": ""This patient had a non-ST elevation myocardial infarction, and long-term beta-blocker therapy is indicated after MI in addition to aspirin. Although propranolol is nonselective and asthma makes it less ideal clinically, the other options are not appropriate discharge additions for secondary prevention here.""
}",D,,0.78,"This patient had a non-ST elevation myocardial infarction, and long-term beta-blocker therapy is indicated after MI in addition to aspirin. Although propranolol is nonselective and asthma makes it less ideal clinically, the other options are not appropriate discharge additions for secondary prevention here."
277,277,"A scientist is studying the properties of myosin-actin interactions in a sample of human muscle tissue. She has identified a drug that selectively inhibits phosphate release by the myosin head. If she gives this drug to a sample of human muscle tissue under physiologic conditions, which of the following steps in cross-bridge cycling will most likely be blocked?",Myosin head release from actin,Myosin head cocking,Exposure of myosin-binding sites on actin,Myosin head binding to actin,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.98,
  ""rationale"": ""Phosphate release from the myosin head is required for the power stroke after myosin has already bound actin. None of the listed choices describes the power stroke, so no option correctly matches the blocked step.""
}",null,NO_VALID_OPTION,0.98,"Phosphate release from the myosin head is required for the power stroke after myosin has already bound actin. None of the listed choices describes the power stroke, so no option correctly matches the blocked step."
278,278,"A 23-year-old man is admitted to the hospital with fever, chest discomfort, tachypnea, pain, needle-like sensations in the upper extremities, and profuse sweating. He also complains of a gradual decrease in vision over the past 3 months. He is a bodybuilding competitor and has a competition coming up in 1 week. The man reports that his symptoms appeared suddenly, 30 minutes after he took 2 foreign-manufactured fat-burning pills instead of the 1 he usually takes. His blood pressure is 140/90 mm Hg, heart rate is 137/min, respiratory rate is 26/min, and temperature is 39.9C (103.8F). Physical examination reveals a reddish maculopapular rash over the patients trunk, diminished lung and heart sounds, tenderness to palpation in his abdomen, and rotational bilateral nystagmus with an alternating gaze-dependent fast component. Ophthalmologic examination shows bilateral cataracts. The patients total blood count is as follows:
Erythrocytes 4.4 x 109/mm3
Hb 12 g/dL
Total leukocyte count  3750/mm3
Neutrophils 57%
Lymphocyte 37%
Eosinophil 1%
Monocyte 5%
Basophil 0%
Platelet count 209,000/mm3
Which of the following statements best describes the pathogenesis of this patients condition?",The patients symptoms are caused by an increased concentration of epinephrine released by the adrenal glands in response to the consumed substance.,The drug caused uncoupling of the electron transport chain and oxidative phosphorylation.,The patient has a pyretic reaction due to bacterial contamination of the pills.,The patients condition is due to a type 1 hypersensitivity reaction triggered by the drug.,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""This bodybuilder’s hyperthermia, tachycardia, tachypnea, diaphoresis, rash, neuropathic symptoms, cataracts, and leukopenia after taking foreign fat-burning pills are classic for dinitrophenol toxicity. Dinitrophenol uncouples oxidative phosphorylation from the electron transport chain, causing excess heat production and sympathetic overactivity.""
}",B,,0.99,"This bodybuilder’s hyperthermia, tachycardia, tachypnea, diaphoresis, rash, neuropathic symptoms, cataracts, and leukopenia after taking foreign fat-burning pills are classic for dinitrophenol toxicity. Dinitrophenol uncouples oxidative phosphorylation from the electron transport chain, causing excess heat production and sympathetic overactivity."
279,279,"A 70-year-old woman is brought to the emergency department for the evaluation of abdominal pain, nausea, and vomiting for 1 day. Computed tomography shows a small bowel perforation. The patient is prepared for emergent exploratory laparotomy. She is sedated with midazolam, induced with propofol, intubated, and maintained on nitrous oxide and isoflurane for the duration of the surgery. A single perforation in the terminal ileum is diagnosed intraoperatively and successfully repaired. The patient is transferred to the intensive care unit. The ventilator is set at an FiO2 of 50%, tidal volume of 1000 mL, respiratory rate of 12/min, and positive end-expiratory pressure of 2.5 cm H2O. Her temperature is 37.3C (99.1F), pulse is 76/min, and blood pressure is 111/50 mm Hg. She is responsive to painful stimuli. Lung examination shows bilateral rales. Abdominal examination shows a distended abdomen and intact abdominal surgical incisions. The remainder of the physical examination shows no abnormalities. Arterial blood gas analysis shows:
pH 7.44
pO2 54 mm Hg
pCO2 31 mm Hg
HCO3- 22 mm Hg
Which of the following is the best next step in the management of this patient?""",Increase the FiO2,Extubate,Increase the tidal volume,Increase the respiratory rate,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""She has significant hypoxemia (PaO2 54) despite FiO2 50%, with low PaCO2 indicating ventilation is adequate; the problem is oxygenation, likely postoperative atelectasis worsened by low PEEP and abdominal distention. Among the options, increasing FiO2 is the best immediate step; increasing tidal volume or respiratory rate would mainly affect CO2, and extubation is inappropriate.""
}",A,,0.98,"She has significant hypoxemia (PaO2 54) despite FiO2 50%, with low PaCO2 indicating ventilation is adequate; the problem is oxygenation, likely postoperative atelectasis worsened by low PEEP and abdominal distention. Among the options, increasing FiO2 is the best immediate step; increasing tidal volume or respiratory rate would mainly affect CO2, and extubation is inappropriate."
280,280,"A 61-year-old Caucasian male presents to your office with chest pain. He states that he is worried about his heart, as his father died at age 62 from a heart attack. He reports that his chest pain worsens with large meals and spicy foods and improves with calcium carbonate. He denies dyspnea on exertion and an ECG is normal. What is the most likely cause of this patient's pain?",Partially occluded coronary artery,Esophageal adenocarcinoma,Umbilical hernia,Intestinal metaplasia at the gastroesophageal junction,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.86,
  ""rationale"": ""Chest pain triggered by large meals and spicy foods and relieved by calcium carbonate is most consistent with gastroesophageal reflux disease. Chronic GERD is associated with Barrett esophagus, characterized by intestinal metaplasia at the gastroesophageal junction.""
}",D,,0.86,"Chest pain triggered by large meals and spicy foods and relieved by calcium carbonate is most consistent with gastroesophageal reflux disease. Chronic GERD is associated with Barrett esophagus, characterized by intestinal metaplasia at the gastroesophageal junction."
281,281,"A 36-year-old man presents to a physician after having a transient loss of consciousness while resting after dinner the previous night. His symptoms only lasted for a few seconds and resolved spontaneously. This is the third time he experienced such an episode. He says that he recently started having nightmares. His father died of sudden cardiac death at the age of 45 years without a history of hypertension or any chronic cardiac disorder. A complete physical examination was normal. A 12-lead electrocardiogram showed ST-segment elevations in V1, V2, and V3, and the presence of incomplete right bundle branch block (RBBB). After a complete diagnostic evaluation, Brugada syndrome was diagnosed. He has prescribed a class I anti-arrhythmic drug, which is a sodium channel blocker that slows phase 0 depolarization in ventricular muscle fibers. The drug also blocks potassium channels and prolongs action potential duration, but it does not shorten phase 3 repolarization. The drug also has mild anticholinergic and alpha-blocking activity. If taken in high doses, which of the following are the most likely side effects of the drug?",Headache and tinnitus,Pulmonary fibrosis and corneal deposits,Dyslipidemia and hypoglycemia unawareness,Hypothyroidism and phototoxicity,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""The described class IA antiarrhythmic is quinidine: it blocks Na+ channels, also blocks K+ channels, prolongs AP duration, and has anticholinergic/alpha-blocking effects. High-dose quinidine causes cinchonism, characterized by headache and tinnitus.""
}",A,,0.95,"The described class IA antiarrhythmic is quinidine: it blocks Na+ channels, also blocks K+ channels, prolongs AP duration, and has anticholinergic/alpha-blocking effects. High-dose quinidine causes cinchonism, characterized by headache and tinnitus."
282,282,"Two days after being admitted to the hospital following a fall, a 77-year-old woman complains of fatigue and headaches. During the fall she sustained a right-sided subdural hematoma. She has hypertension and hyperlipidemia. Her medications prior to admission were hydrochlorothiazide and atorvastatin. Vital signs are within normal limits. Physical and neurologic examinations show no abnormalities. Laboratory studies show:
Serum
Na+ 130 mEq/L
K+ 4.0 mEq/L
Cl- 103 mEq/L
HCO3- 24 mEq/L
Urea nitrogen 14 mg/dL
Creatinine 1.1 mg/dL
Osmolality 270 mOsmol/kg H2O
Urine
Sodium 45 mEq/L
Osmolality 326 mOsmol/kg H2O
A CT scan of the head shows an unchanged right-sided subdural hematoma. Which of the following is the most appropriate next step in management?""",Head elevation,Tolvaptan,Desmopressin,Fluid restriction,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""She has hypotonic hyponatremia with inappropriately concentrated urine and elevated urine sodium after CNS injury, consistent with SIADH. First-line treatment for mild, asymptomatic or minimally symptomatic SIADH is fluid restriction.""
}",D,,0.98,"She has hypotonic hyponatremia with inappropriately concentrated urine and elevated urine sodium after CNS injury, consistent with SIADH. First-line treatment for mild, asymptomatic or minimally symptomatic SIADH is fluid restriction."
283,283,"A research group has created a novel screening test for a rare disorder. A robust clinical trial is performed in a group of 100 subjects comparing the new screening test against the gold standard. The results are given in the table below:
Screening test\gold standard Disease present Disease absent
Positive 45 15
Negative 5 35
Which of the following is most correct regarding the statistical power of this new screening test?",The new screening test has greater statistical power than the gold standard.,Repeating the study would have no effect on the statistical power of the screening test.,The power of the test is 0.8.,"If the sensitivity of this screening test were decreased, the statistical power would decrease.","{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.74,
  ""rationale"": ""For a screening test, power corresponds to sensitivity, the probability of detecting disease when it is truly present. Here sensitivity = 45/(45+5) = 0.90, so option C is incorrect; decreasing sensitivity would decrease power.""
}",D,,0.74,"For a screening test, power corresponds to sensitivity, the probability of detecting disease when it is truly present. Here sensitivity = 45/(45+5) = 0.90, so option C is incorrect; decreasing sensitivity would decrease power."
284,284,"A 24-year-old woman is brought to the physician because of agitation, confusion, and lethargy. She has also had progressive recurring headaches and visual impairment over the last month. Three days ago, she had a seizure but has not seen a physician. She is oriented only to person. Her temperature is 36.7C (98.1F), pulse is 90/min, and blood pressure is 110/80 mm Hg. Capillary refill time is more than 3 seconds. Her laboratory studies show:
Hemoglobin 11.2 g/dL
Leukocyte count 7000/mm3
Serum
Na+ 148 mEq/L
Cl- 100 mEq/L
K+ 3.8 mEq/L
HCO3- 26 mEq/L
Urea nitrogen 18 mg/L
Glucose 90 mg/L
Creatinine 0.8 mg/L
Osmolality 300 mOsmol/kg H2O
Urine osmolality 240 mOsm/kg H2O
Which of the following is the most likely explanation for this patient's hypernatremia?""",Increased water intake,Increased adrenocorticotropin hormone secretion,Decreased antidiuretic hormone secretion,Decreased adrenocorticotropin hormone secretion,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Hypernatremia with relatively low urine osmolality indicates inability to concentrate urine, consistent with diabetes insipidus due to decreased ADH. Her headaches, visual changes, and seizure suggest a central intracranial/pituitary process causing central DI.""
}",C,,0.98,"Hypernatremia with relatively low urine osmolality indicates inability to concentrate urine, consistent with diabetes insipidus due to decreased ADH. Her headaches, visual changes, and seizure suggest a central intracranial/pituitary process causing central DI."
285,285,"A 56-year-old man with a history of pancreatic cancer presents to the surgical intensive care unit following a pancreaticoduodenectomy. Over the next 3 days, the patient's drainage output is noted to exceed 1 liter per day. In the early morning of postoperative day 4, the nurse states that the patient is difficult to arouse. His temperature is 99.5F (37.5C), blood pressure is 107/88 mmHg, pulse is 120/min, respirations are 17/min, and oxygen saturation is 98% on room air. His skin and mucous membranes are dry on physical exam. Laboratory values are ordered as seen below.

Serum:
Na+: 154 mEq/L
Cl-: 100 mEq/L
K+: 4.3 mEq/L
HCO3-: 27 mEq/L
BUN: 20 mg/dL
Glucose: 99 mg/dL
Creatinine: 1.1 mg/dL

Which of the following is the best next step in management?",0.9% saline IV,5% dextrose IV,5% dextrose IV with 0.45% saline IV,Oral free water replacement,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.96,
  ""rationale"": ""This postoperative patient has hypovolemic hypernatremia from excessive hypotonic fluid loss via surgical drainage, causing neurologic symptoms and dehydration. After volume losses are from free-water-rich fluid and he is hemodynamically stable, the next step is free water replacement with IV D5W.""
}",B,,0.96,"This postoperative patient has hypovolemic hypernatremia from excessive hypotonic fluid loss via surgical drainage, causing neurologic symptoms and dehydration. After volume losses are from free-water-rich fluid and he is hemodynamically stable, the next step is free water replacement with IV D5W."
286,286,"A 4-year-old girl is brought to the emergency department with a persistent cough, fever, and vomiting. The past year the child has been admitted to the hospital 3 times with pneumonia. For the past 1 week, the child has been experiencing thick purulent cough and says that her chest feels heavy. Her stools have been loose and foul-smelling over the past week. Her parents are also concerned that she has not gained much weight due to her frequent hospital visits. She was born at 39 weeks gestation via spontaneous vaginal delivery and is up to date on all vaccines and is meeting all developmental milestones. On physical exam, the temperature is 39.1C (102.4F). She appears lethargic and uncomfortable. Crackles are heard in the lower lung bases, with dullness to percussion. A small nasal polyp is also present on inspection. Which of the following is the most likely cause for the girls symptoms?","Inefficient breakdown of leucine, isoleucine, and valine",Dysfunction in the motility of respiratory cilia,Acute hypersensitivity changes and bronchospasm,Deficiency in lymphocytic activity,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.8,
  ""rationale"": ""Recurrent pneumonias, foul-smelling loose stools suggestive of malabsorption, poor weight gain, and nasal polyps strongly suggest cystic fibrosis. Among the listed options, chronic sinopulmonary disease from impaired mucociliary clearance due to abnormal airway secretions is best matched by respiratory ciliary dysfunction.""
}",B,,0.8,"Recurrent pneumonias, foul-smelling loose stools suggestive of malabsorption, poor weight gain, and nasal polyps strongly suggest cystic fibrosis. Among the listed options, chronic sinopulmonary disease from impaired mucociliary clearance due to abnormal airway secretions is best matched by respiratory ciliary dysfunction."
287,287,"A 76-year-old man is brought to the physician by his wife because of low back pain and weakness for the past 4 weeks. He says that the pain is sharp, radiates to his left side, and has a burning quality. He has had a cough occasionally productive of blood-streaked sputum for the past 2 months. He has had 3.2-kg (7.0-lb) weight loss in that time. He is now unable to walk without assistance and has had constipation and difficulty urinating for the past 2 weeks. He has hypertension treated with enalapril. He has smoked 1 pack of cigarettes daily for 60 years. His temperature is 37C (98.6F), pulse is 75/min, and blood pressure is 150/80 mm Hg. He is oriented to person, place, and time. Neurologic examination shows 3/5 strength of the lower extremities. Deep tendon reflexes are hyperreflexive. Babinski sign is present bilaterally. Sensory examination shows decreased sensation to pinprick below the T4 dermatome. He is unable to lie recumbent due to severe pain. An x-ray of the chest shows multiple round opacities of varying sizes in both lungs. Which of the following is the most appropriate next step in the management of this patient?",Intravenous dexamethasone therapy,Intravenous acyclovir therapy,Intravenous ceftriaxone and azithromycin therapy,"Oral ibuprofen therapy
""","{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""This patient has metastatic spinal cord compression causing back pain, bilateral UMN signs, a sensory level, and bowel/bladder dysfunction in the setting of likely metastatic lung cancer. The most urgent next step is immediate IV dexamethasone to reduce cord edema and prevent further neurologic deterioration.""
}",A,,0.98,"This patient has metastatic spinal cord compression causing back pain, bilateral UMN signs, a sensory level, and bowel/bladder dysfunction in the setting of likely metastatic lung cancer. The most urgent next step is immediate IV dexamethasone to reduce cord edema and prevent further neurologic deterioration."
288,288,"An 8-year-old boy is brought to the physician because of headaches for the past 2 weeks. His headaches tend to occur in the morning and are associated with nausea and vomiting. One month ago, the patient was admitted to the hospital because of fever, irritability, and neck rigidity, and he was successfully treated with antibiotics. His temperature today is 37.5C (98.5F). An MRI of the brain shows bilateral ventricular enlargement and enlargement of the subarachnoid space. Which of the following is the most likely explanation of the patient's condition?",Increased CSF production by the choroid plexus,Impaired CSF flow through the arachnoid granulations,Impaired CSF drainage into the fourth ventricle,Compensatory enlargement of CSF spaces,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.96,
  ""rationale"": ""Morning headaches with nausea/vomiting suggest increased intracranial pressure from hydrocephalus. After bacterial meningitis, inflammation and scarring of the arachnoid granulations can impair CSF absorption, causing communicating hydrocephalus with enlargement of both ventricles and subarachnoid space.""
}",B,,0.96,"Morning headaches with nausea/vomiting suggest increased intracranial pressure from hydrocephalus. After bacterial meningitis, inflammation and scarring of the arachnoid granulations can impair CSF absorption, causing communicating hydrocephalus with enlargement of both ventricles and subarachnoid space."
289,289,"A 6-year-old boy is brought to the physician by his mother because of a 6-month history of mild episodic abdominal pain. The episodes occur every 12 months and last for a few hours. The pain is located in the epigastrium, radiates to his back, and is occasionally associated with mild nausea. His mother is concerned that his condition might be hereditary because his older sister was diagnosed with congenital heart disease. He is otherwise healthy and has met all developmental milestones. He is at the 75th percentile for height and the 65th percentile for weight. Physical examination shows no abdominal distention, guarding, or rebound tenderness. Which of the following congenital conditions would best explain this patient's symptoms?",Hypertrophic pyloric stenosis,Tracheoesophageal fistula,Intestinal malrotation,Pancreas divisum,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Recurrent epigastric pain radiating to the back with nausea suggests episodic pancreatitis. Pancreas divisum is a congenital anomaly that can present later in childhood with recurrent mild pancreatitis, unlike the other options which usually present in infancy with obstruction or feeding symptoms.""
}",D,,0.95,"Recurrent epigastric pain radiating to the back with nausea suggests episodic pancreatitis. Pancreas divisum is a congenital anomaly that can present later in childhood with recurrent mild pancreatitis, unlike the other options which usually present in infancy with obstruction or feeding symptoms."
