row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
292,292,"A 4-year-old previously healthy boy presents with 4 days of intermittent vomiting and 5-6 daily loose stools. His mother noted bloody stools and decreased oral intake of food and water over the last 24 hours. He is normally in daycare; however, he has been home for the past 3 days. On physical exam his temperature is 102.2F (39C), blood pressure is 140/90 mmHg, pulse is 120/min, respirations are 22/min and O2 saturation is 99% on room air. He has dry mucous membranes. On abdominal exam you note diffuse tenderness to palpation without rebound or guarding. There are no masses, hepatosplenomegaly, and bowel sounds are hyperactive. Ultrasound of the right lower quadrant is negative for appendicitis. Stool is guaiac positive. He receives 15mg/kg acetaminophen and fluids are started. The next day, he complains of lower extremity weakness and tingling. On repeat exam, lower extremity strength is 3/5 with diminished patellar deep tendon reflexes. Which of the following lab findings would most likely be seen in this patient?",Gram stain positive CSF,Peripheral eosinophilia,Xanthochromia on cerebrospinal fluid analysis,Oligoclonal bands on cerebrospinal fluid analysis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.78,
  ""rationale"": ""The presentation suggests Guillain-Barré syndrome after a diarrheal illness, which typically shows albuminocytologic dissociation (elevated CSF protein with normal cell count). None of the provided options reflect this finding; the listed choices correspond to meningitis (A), parasitic/allergic processes (B), subarachnoid hemorrhage (C), or multiple sclerosis (D).""
}",null,NO_VALID_OPTION,0.78,"The presentation suggests Guillain-Barré syndrome after a diarrheal illness, which typically shows albuminocytologic dissociation (elevated CSF protein with normal cell count). None of the provided options reflect this finding; the listed choices correspond to meningitis (A), parasitic/allergic processes (B), subarachnoid hemorrhage (C), or multiple sclerosis (D)."
293,293,A 23-year-old man presents with sudden loss of consciousness while pitching in a baseball game. There is no history of injury. Consciousness is regained after cardiopulmonary resuscitation. Past medical history is negative for any neurological and cardiovascular problems. Physical examination reveals a prominent A wave on the jugular venous pulse and a double apical impulse. There are no audible murmurs. An S4 is present. What is the most likely diagnosis?,Dilated cardiomyopathy,Hypertrophic cardiomyopathy,Aortic stenosis,Restrictive cardiomyopathy,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Exertional syncope in a young athlete with S4, a prominent JVP A wave, and a double apical impulse is classic for hypertrophic cardiomyopathy due to a stiff, hypertrophied ventricle. Lack of a murmur does not exclude HCM as the dynamic outflow murmur may be absent at rest. Other options fit less well.""
}",B,,0.92,"Exertional syncope in a young athlete with S4, a prominent JVP A wave, and a double apical impulse is classic for hypertrophic cardiomyopathy due to a stiff, hypertrophied ventricle. Lack of a murmur does not exclude HCM as the dynamic outflow murmur may be absent at rest. Other options fit less well."
294,294,"A 28-year-old woman returns to the clinic to follow up on a recent abnormal cervical biopsy that demonstrated cervical intraepithelial neoplasia (CIN) I. The patient is quite anxious about the implications of this diagnosis. Her physical examination is within normal limits. Her vital signs do not show any abnormalities at this time. Her past medical, family, and social histories are all non-contributory. Which of the following is the appropriate management of a newly diagnosed CIN I in a 24-year-old patient?",Cryotherapy ablation,Laser ablation,Loop electrosurgical excision (LEEP),Hysterectomy,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""CIN I in patients under 25 is managed conservatively with observation and repeat cytology/HPV testing rather than immediate ablative or excisional procedures. Treatment is reserved for persistence beyond two years or progression.""
}",null,NO_VALID_OPTION,0.9,CIN I in patients under 25 is managed conservatively with observation and repeat cytology/HPV testing rather than immediate ablative or excisional procedures. Treatment is reserved for persistence beyond two years or progression.
295,295,"A obstetrician is working in a developing country to help promote maternal health and fetal well being. While there, he delivers a baby who he suspects has congenital hypothyroidism, most likely caused by inadequate maternal iodine intake. Which of the following signs and symptoms would NOT be expected to be observed in this child?",Hypotonia,Umbilical hernia,Mild jaundice,Macroglossia,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""Congenital hypothyroidism commonly presents with hypotonia, umbilical hernia, macroglossia, and prolonged neonatal jaundice. All listed options are expected findings, so none correctly answers which would NOT be expected.""
}",null,NO_VALID_OPTION,0.85,"Congenital hypothyroidism commonly presents with hypotonia, umbilical hernia, macroglossia, and prolonged neonatal jaundice. All listed options are expected findings, so none correctly answers which would NOT be expected."
296,296,"A 65-year-old man with a history of hypertension, obesity, and alcoholic cirrhosis is seen in clinic for follow-up. He feels well and currently drinks 5 glasses of wine each night. Medications include atenolol and lisinopril. On physical exam, temperature is 98.1 deg F (36.7 deg C), blood pressure is 151/82 mmHg, pulse is 71/min, and respirations are 14/min. He has spider angiomata on his chest; no asterixis, jaundice, ascites, or peripheral edema is noted. Screening ultrasound reveals a new liver nodule, and follow up CT demonstrates a 2 cm right hepatic lobe lesion with enhancement in the arterial phase. No hypodense attenuation is seen on the venous or delayed phase. What is the next step in management?",Refer for surgical resection,Refer for radiofrequency ablation,Treat with sorafenib,Observe and get follow-up imaging in 3 months,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""In cirrhosis, noninvasive HCC diagnosis requires arterial phase hyperenhancement with venous/delayed washout; this 2 cm lesion lacks washout, so it’s indeterminate. The next step is additional diagnostic evaluation (contrast-enhanced MRI or biopsy), not immediate treatment or simple observation. None of the listed options reflects the appropriate next step.""
}",null,NO_VALID_OPTION,0.9,"In cirrhosis, noninvasive HCC diagnosis requires arterial phase hyperenhancement with venous/delayed washout; this 2 cm lesion lacks washout, so it’s indeterminate. The next step is additional diagnostic evaluation (contrast-enhanced MRI or biopsy), not immediate treatment or simple observation. None of the listed options reflects the appropriate next step."
297,297,"A 51-year-old woman presents to her primary care physician complaining of months of dry mouth and dry eyes. She says the dryness has become so severe that she has difficulty swallowing food. She has a history of hypertension, for which she takes hydrochlorothiazide (HCTZ), but she has no other medical problems. Family history is significant for her grandmother having systemic lupus erythematosus. The vital signs include: blood pressure 118/76 mm Hg, heart rate 78/min, and respiratory rate 15/min. On physical exam, she has tender parotid glands bilaterally and dries mucous membranes. The presence of serum anti-Ro and anti-La autoantibodies is confirmed at high titers. In addition to her primary diagnosis, which of the following is this patient most at risk for developing in the future?",Gastric carcinoma,Pancreatic adenocarcinoma,Invasive ductal carcinoma of the breast,Adenocarcinoma of the lung,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""This presentation is consistent with Sjögren syndrome, which most strongly increases the risk of non-Hodgkin lymphoma (especially MALT/marginal zone) rather than the listed carcinomas. None of the options correspond to this well-known association.""
}",null,NO_VALID_OPTION,0.9,"This presentation is consistent with Sjögren syndrome, which most strongly increases the risk of non-Hodgkin lymphoma (especially MALT/marginal zone) rather than the listed carcinomas. None of the options correspond to this well-known association."
298,298,"A 3-year-old boy is brought to the pediatrician because of abdominal pain and constipation for 3 weeks. His mother says he has been increasingly irritable recently. His vocabulary consists of 50 words and he does not use sentences. Physical examination shows pale conjunctivae and abdominal tenderness. He refers to himself by name but is unable to name body parts or count to three. Peripheral blood smear shows small, pale red blood cells with basophilic stippling. Which of the following processes is most likely impaired in this patient?",Conversion of ferrous iron to ferric iron,Conversion of porphobilinogen to hydroxymethylbilane,Conversion of homocysteine to methionine,Conversion of uroporphyrinogen III to coproporphyrinogen III,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""This presentation is classic for pediatric lead poisoning, which inhibits ALA dehydratase (ALA → porphobilinogen) and ferrochelatase (insertion of Fe2+ into protoporphyrin to form heme). None of the listed options correspond to these impaired steps.""
}",null,NO_VALID_OPTION,0.9,"This presentation is classic for pediatric lead poisoning, which inhibits ALA dehydratase (ALA → porphobilinogen) and ferrochelatase (insertion of Fe2+ into protoporphyrin to form heme). None of the listed options correspond to these impaired steps."
299,299,"A 36-year-old woman comes to the clinic because of tearing and a foreign body sensation in her eyes bilaterally, which has gradually worsened over the last several weeks. She also notes having occasional palpitations, nervousness, sweating, and heat intolerance. Her past medical history is unremarkable. She reports a 20-pack-year smoking history and is currently a daily smoker. Physical examination shows an anxious, trembling woman. She has eyelid retraction bilaterally, with an inability to fully close her eyes. Her extraocular motility is limited on upgaze. There is no thyromegaly, and no thyroid nodules are noted. Laboratory studies reveal a thyroid-stimulating hormone level of 0.1 U/mL and total T4 of 42 g/dL. Thyroid-stimulating immunoglobulin is positive. CT scan of the orbits shows proptosis and marked enlargement of the extraocular muscle with sparing of the tendons. Which of the following would most likely transiently worsen this patients eye symptoms?",External orbital radiation,Selenium supplementation,Smoking cessation,Systemic corticosteroids,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""This presentation is Graves ophthalmopathy. External orbital radiation can cause a temporary inflammatory edema that may transiently worsen eye symptoms, whereas selenium and systemic corticosteroids improve ophthalmopathy and smoking cessation reduces risk and severity.""
}",A,,0.78,"This presentation is Graves ophthalmopathy. External orbital radiation can cause a temporary inflammatory edema that may transiently worsen eye symptoms, whereas selenium and systemic corticosteroids improve ophthalmopathy and smoking cessation reduces risk and severity."
300,300,"A 59-year-old man is brought to the emergency department with a history of black, tarry stools but denies vomiting of blood or abdominal pain. His family has noticed progressive confusion. History is significant for liver cirrhosis and alcoholism. His heart rate is 112/min, temperature is 37.1C (98.7F), and blood pressure is 110/70 mm Hg. On examination, he is jaundiced, lethargic, is oriented to person and place but not date, and has moderate ascites. Neurological examination reveals asterixis, and his stool is guaiac-positive. Liver function test are shown below:
Total albumin 2 g/dL
Prothrombin time 9 seconds
Total bilirubin 5 mg/dL
Alanine aminotransferase (ALT) 100 U/L
Aspartate aminotransferase (AST) 220 U/L
Which of the following is a feature of this patient condition?",Ammonia level is the best initial test to confirm the diagnosis,It is a diagnosis of exclusion,It only occurs in patients with cirrhosis,Electroencephalography (EEG) usually shows focal localising abnormality,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.84,
  ""rationale"": ""This presentation is consistent with hepatic encephalopathy precipitated by GI bleeding. Hepatic encephalopathy is a clinical diagnosis of exclusion; ammonia levels are not confirmatory, EEG shows diffuse slowing/triphasic waves rather than focal findings, and it can occur without cirrhosis.""
}",B,,0.84,"This presentation is consistent with hepatic encephalopathy precipitated by GI bleeding. Hepatic encephalopathy is a clinical diagnosis of exclusion; ammonia levels are not confirmatory, EEG shows diffuse slowing/triphasic waves rather than focal findings, and it can occur without cirrhosis."
301,301,"A 43-year-old woman presents with complaints of retrosternal burning associated with eating. It has persisted for the past several years but has been getting worse. Her past medical history is unknown and this is her first time seeing a doctor. She states she is otherwise healthy and review of systems is notable for episodic hand pain that is worse in the winter as well as a chronic and severe cough with dyspnea which she attributes to her smoking. Her temperature is 97.7F (36.5C), blood pressure is 174/104 mmHg, pulse is 80/min, respirations are 22/min, and oxygen saturation is 92% on room air. Physical exam is notable for a young appearing woman with coarse breath sounds. Laboratory studies and urinalysis are ordered and currently pending. Which of the following is the pathophysiology of this patient's chief complaint?",Decreased lower esophageal tone,Increased lower esophageal tone,Spastic cricopharyngeal muscle,Uncoordinated esophageal peristalsis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Retrosternal burning with meals is most consistent with GERD from acid reflux. Her likely Raynaud’s phenomenon and pulmonary involvement suggest systemic sclerosis, which causes esophageal smooth muscle atrophy and decreased lower esophageal sphincter tone leading to reflux.""
}",A,,0.86,"Retrosternal burning with meals is most consistent with GERD from acid reflux. Her likely Raynaud’s phenomenon and pulmonary involvement suggest systemic sclerosis, which causes esophageal smooth muscle atrophy and decreased lower esophageal sphincter tone leading to reflux."
302,302,"A 2-day-old male newborn is brought to the physician because of yellowing of the skin and sclerae for 16 hours. He had previously been well. He was born at 38 weeks' gestation via uncomplicated vaginal delivery and weighed 3.1 kg (6 lb 13 oz). The mother has no medical insurance and did not receive prenatal care. The newborn's 4-year-old brother has sickle cell disease. Examination shows jaundice. The abdomen is mildly distended. The liver is palpated 1 cm below the right costal margin and the spleen tip is palpated just below the left costal margin. Laboratory studies show:
Hemoglobin 11 g/dL
Reticulocytes 9%
Leukocytes 9,100/mm3
Platelets 244,000/mm3
Maternal blood group 0, Rh-negative
Anti-Rh antibody titer positive
Fetal blood group B, Rh-negative
Serum
Bilirubin, total 11.3 mg/dL
Direct 0.3 mg/dL
Which of the following is the most likely cause of this patient's condition?""",RBC enzyme deficiency,RBC sickling,Anti-D antibodies,Biliary duct malformation,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""This presentation is most consistent with hemolysis from ABO incompatibility (mother O, infant B) causing unconjugated hyperbilirubinemia, anemia, and reticulocytosis. Anti-D antibodies would not affect an Rh-negative infant, sickling is unlikely in the neonatal period due to high HbF, and biliary malformation causes conjugated hyperbilirubinemia; an RBC enzyme deficiency is less likely given the clear immune incompatibility context. None of the listed options correctly identify ABO incompatibility.""
}",null,NO_VALID_OPTION,0.9,"This presentation is most consistent with hemolysis from ABO incompatibility (mother O, infant B) causing unconjugated hyperbilirubinemia, anemia, and reticulocytosis. Anti-D antibodies would not affect an Rh-negative infant, sickling is unlikely in the neonatal period due to high HbF, and biliary malformation causes conjugated hyperbilirubinemia; an RBC enzyme deficiency is less likely given the clear immune incompatibility context. None of the listed options correctly identify ABO incompatibility."
303,303,"A 23-year-old man presents to the office for a circular, itchy rash over the abdomen that has been slowly getting worse for the past 2 weeks. The patient has a medical history of chronic dermatitis and chronic sinusitis for which he has prescriptions of topical hydrocortisone and fexofenadine. He smokes one-half pack of cigarettes every day. His vital signs include: blood pressure 128/76 mm Hg, heart rate 78/min, and respirations 12/min. On physical examination, the patient appears tired but oriented. Examination of the skin reveals a 2 x 2 cm round and erythematous, annular plaque on the abdomen 3 cm to the left of the umbilicus. There are no vesicles, pustules, or papules. Auscultation of the heart reveals a 1/6 systolic murmur. Breath sounds are mildly coarse at the bases. A KOH preparation from the skin scraping confirms the presence of hyphae. Which of the following is the next best step in the management of this patient?",Itraconazole,Griseofulvin,Topical clobetasol,Doxycycline,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Findings are consistent with localized tinea corporis; first-line treatment is a topical antifungal (eg, terbinafine or clotrimazole). Oral itraconazole or griseofulvin is reserved for extensive or refractory disease, corticosteroids would worsen tinea, and doxycycline is not indicated.""
}",null,NO_VALID_OPTION,0.9,"Findings are consistent with localized tinea corporis; first-line treatment is a topical antifungal (eg, terbinafine or clotrimazole). Oral itraconazole or griseofulvin is reserved for extensive or refractory disease, corticosteroids would worsen tinea, and doxycycline is not indicated."
304,304,"A 28-year-old woman with no significant past medical history presents to her primary care physician with increased menstrual bleeding over the past three months. She also notes easy bruising and bleeding from her gums when brushing her teeth. She is sexually active with multiple partners and has no history of intravenous drug use. Physical exam is remarkable for petechiae and scattered ecchymoses on the patient's bilateral upper and lower extremities. Urine beta-HCG is negative. Laboratory results are as follows: Hgb 13.0 g/dL, WBCs 6,000/mL, platelets 95,000/mL, PT 13.2s, aPTT 30s. Peripheral blood smear shows normocytic, normochromic red blood cells and few platelets with no morphologic abnormalities. Which diagnostic study should be performed next?",Vitamin B12 and folate levels,Measurement of ADAMTS13 activity,HIV and HCV testing,Bone marrow aspiration,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.89,
  ""rationale"": ""Isolated thrombocytopenia with mucocutaneous bleeding and normal PT/aPTT is most consistent with immune thrombocytopenia; evaluation should include ruling out secondary causes such as HIV and HCV. ADAMTS13 is for suspected TTP (not supported by smear or anemia), B12/folate are unnecessary given normal indices, and bone marrow biopsy is not first-line in typical ITP.""
}",C,,0.89,"Isolated thrombocytopenia with mucocutaneous bleeding and normal PT/aPTT is most consistent with immune thrombocytopenia; evaluation should include ruling out secondary causes such as HIV and HCV. ADAMTS13 is for suspected TTP (not supported by smear or anemia), B12/folate are unnecessary given normal indices, and bone marrow biopsy is not first-line in typical ITP."
305,305,"A 29-year-old G1P0 woman is giving birth at 38 weeks gestation to a  boy via vaginal delivery. As soon as the infant is clear of the vagina, a congenital malformation of the abdomen is observed. The infant is removed from the delivery room for further evaluation. Visual inspection shows loops of intestine protruding out of his abdomen on the right side. His APGAR scores are 7 at 1 minute and 9 at 5 minutes. His heart rate is 125/min, and his respirations are 45/min. All reflexes appear normal. There are no other visible defects. Which of the following is the most appropriate next step in management?",Wrap the intestines in a sterile bowel bag,Transfer the newborn to the NICU,Place the newborn under a warmer,Transfer the newborn for immediate surgery,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Findings are consistent with gastroschisis. The immediate priority is to protect the exposed bowel and minimize heat and fluid loss by placing it in a sterile bowel bag; stabilization precedes NICU transfer and surgical repair.""
}",A,,0.86,Findings are consistent with gastroschisis. The immediate priority is to protect the exposed bowel and minimize heat and fluid loss by placing it in a sterile bowel bag; stabilization precedes NICU transfer and surgical repair.
306,306,"A 51-year-old man is brought to the emergency department because of a 2-day history of fever, abdominal pain, and confusion. His wife states that he has been unable to recall his birthday or her name. He was diagnosed with hepatitis C 3 years ago but refused treatment. He has been treated twice in the past year for acute pancreatitis. There is no family history of serious illness. His only medication is a calcium supplement. He emigrated from India 15 years ago. He appears ill. His temperature is 38.3C (100.9F), pulse is 101/min, and blood pressure is 104/68 mm Hg. He is confused and oriented only to person. Examination shows scleral icterus and spider angiomas. There are fine tremors of the hands bilaterally. The abdomen is distended and shifting dullness is present. There is diffuse tenderness to palpation with no guarding. Bowel sounds are absent. Laboratory studies show:
Hemoglobin 12.6 g/dL
Leukocyte count 13,900/mm3
Platelet count 342,000/mm3
Serum
Albumin 2.6 g/dL
Total bilirubin 2.56 mg/dL
Alkaline phosphatase 54 U/L
AST 17 U/L
ALT 44 U/L
Paracentesis is performed. Ascitic fluid analysis shows an albumin concentration of 0.8 g/dL, glucose concentration of 62 mg/dL, and a leukocyte count of 1900/mm3 with 60% neutrophils. Which of the following is the most likely explanation for these findings?""",Pancreatic fluid leakage,Aseptic peritoneal inflammation,Neoplastic growth,Perforated viscus,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.86,
  ""rationale"": ""Findings (high SAAG, PMN >250, normal glucose) are most consistent with spontaneous bacterial peritonitis from bacterial translocation in cirrhosis, which is not among the choices. Perforated viscus would usually show low ascitic glucose and stronger peritoneal signs; pancreatic leak and neoplastic ascites typically have low SAAG.""
}",null,NO_VALID_OPTION,0.86,"Findings (high SAAG, PMN >250, normal glucose) are most consistent with spontaneous bacterial peritonitis from bacterial translocation in cirrhosis, which is not among the choices. Perforated viscus would usually show low ascitic glucose and stronger peritoneal signs; pancreatic leak and neoplastic ascites typically have low SAAG."
307,307,"Twelve hours after admission to the hospital because of a high-grade fever for 3 days, a 15-year-old boy has shortness of breath. During this period, he has had generalized malaise and a cough productive of moderate amounts of green sputum. For the past 10 days, he has had fever, a sore throat, and generalized aches; these symptoms initially improved, but worsened again over the past 5 days. His temperature is 38.7C (101.7F), pulse is 109/min, respirations are 27/min, and blood pressure is 100/70 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 93%. There are decreased breath sounds and crackles heard over the upper right lung field. His hemoglobin concentration is 13.3 g/dL, leukocyte count is 15,000/mm3, and platelet count is 289,000/mm3. An x-ray of the chest shows a right upper-lobe infiltrate. Which of the following is the most likely cause of this patient's symptoms?",Streptococcus pneumoniae,Staphylococcus aureus,Chlamydophila pneumoniae,Haemophilus influenzae,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""The biphasic course with initial viral symptoms (sore throat, myalgias) improving then worsening suggests post-influenza bacterial superinfection. In adolescents, Staphylococcus aureus is a classic cause and can present with acute, severe pneumonia and lobar infiltrates. The alternatives are less consistent with this post-viral pattern.""
}",B,,0.7,"The biphasic course with initial viral symptoms (sore throat, myalgias) improving then worsening suggests post-influenza bacterial superinfection. In adolescents, Staphylococcus aureus is a classic cause and can present with acute, severe pneumonia and lobar infiltrates. The alternatives are less consistent with this post-viral pattern."
308,308,"A 75-year-old man presents to a medical clinic for evaluation of a large, tense, pruritic bulla on his inner thighs, abdomen, and lower abdomen. A skin biopsy is performed, which shows an epidermal basement membrane with immunoglobulin G (IgG) antibodies and linear immunofluorescence. Which of the following is the most likely cell junction to which the antibodies bind?",Adherens junctions,Desmosomes,Gap junctions,Hemidesmosomes,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Tense pruritic bullae with linear IgG at the basement membrane are characteristic of bullous pemphigoid, which involves autoantibodies against hemidesmosomes (BP180/BP230). Desmosomes are targeted in pemphigus vulgaris with flaccid bullae and a fishnet pattern.""
}",D,,0.95,"Tense pruritic bullae with linear IgG at the basement membrane are characteristic of bullous pemphigoid, which involves autoantibodies against hemidesmosomes (BP180/BP230). Desmosomes are targeted in pemphigus vulgaris with flaccid bullae and a fishnet pattern."
309,309,"A 65-year-old man with metastatic lung cancer has been experiencing severe, unremitting pain. He has required escalating doses of oral morphine, but is now having dose limiting side-effects. His pain management team recommends using a medication that can reduce his opioid need through interaction with the NMDA-receptor. Which of the following was the most likely recommended agent?",Propofol,Fentanyl,Ketorolac,Midazolam,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.86,
  ""rationale"": ""To reduce opioid requirements via NMDA-receptor interaction, ketamine or methadone would be appropriate; neither is listed. Propofol and midazolam are GABAergic, fentanyl is a µ-opioid agonist, and ketorolac is an NSAID.""
}",null,NO_VALID_OPTION,0.86,"To reduce opioid requirements via NMDA-receptor interaction, ketamine or methadone would be appropriate; neither is listed. Propofol and midazolam are GABAergic, fentanyl is a µ-opioid agonist, and ketorolac is an NSAID."
310,310,"A 28-year-old gravida 1 at 32 weeks gestation is evaluated for an abnormal ultrasound that showed fetal microcephaly. Early in the 1st trimester, she had fevers and headaches for 1 week. She also experienced myalgias, arthralgias, and a pruritic maculopapular rash. The symptoms resolved without any medications. A week prior to her symptoms, she had traveled to Brazil where she spent most of the evenings hiking. She did not use any mosquito repellents. There is no personal or family history of chronic or congenital diseases. Medications include iron supplementation and a multivitamin. She received all of the recommended childhood vaccinations. She does not drink alcohol or smoke cigarettes. The IgM and IgG titers for toxoplasmosis were negative. Which of the following is the most likely etiologic agent?",Dengue virus,Bartonella henselae,Rubella virus,Toxoplasmosis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Fetal microcephaly following maternal first-trimester pruritic maculopapular rash and arthralgias after travel to Brazil with mosquito exposure is most consistent with Zika virus, which is not among the options. Dengue does not typically cause microcephaly; toxoplasmosis testing is negative; Bartonella is unrelated; and rubella is unlikely given vaccination.""
}",null,NO_VALID_OPTION,0.9,"Fetal microcephaly following maternal first-trimester pruritic maculopapular rash and arthralgias after travel to Brazil with mosquito exposure is most consistent with Zika virus, which is not among the options. Dengue does not typically cause microcephaly; toxoplasmosis testing is negative; Bartonella is unrelated; and rubella is unlikely given vaccination."
311,311,A 21-year-old woman presents to the emergency room with right arm pain and limited range of motion. She does not recall trauma to the arm. She also complains of diarrhea and nausea. She is sexually active with one male partner and admits to having pain during intercourse. There is vague and diffuse tenderness to palpation in all four abdominal quadrants. No erythema or edema is noted on the right arm. The fecal occult test is negative. Past records show that this patient has been in the ER 7 times in the past year with similar symptoms. Which of the following is the most likely diagnosis?,Ulcerative colitis,Illness anxiety disorder,Somatization disorder,Somatoform pain disorder,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Young woman with recurrent healthcare visits and multiple unexplained symptoms across systems (pain, GI, sexual) without objective findings is most consistent with somatization disorder. Illness anxiety involves minimal symptoms with health preoccupation, and pain disorder focuses solely on pain. Ulcerative colitis is unlikely given negative fecal occult and mismatched features.""
}",C,,0.86,"Young woman with recurrent healthcare visits and multiple unexplained symptoms across systems (pain, GI, sexual) without objective findings is most consistent with somatization disorder. Illness anxiety involves minimal symptoms with health preoccupation, and pain disorder focuses solely on pain. Ulcerative colitis is unlikely given negative fecal occult and mismatched features."
312,312,"Six days after undergoing surgical repair of a hip fracture, a previously healthy 79-year-old woman is agitated and confused. She is unarousable during the day, but then is awake and impulsive during the night, requiring frequent reorientation. Her husband says that she usually drinks one to two glasses of wine weekly. Her only current medication is oxycodone for pain. Her vital signs are within normal limits. She is distressed and oriented to person but not to place or time. Neurologic examination shows inattentiveness but no focal deficits. Urine dipstick is normal. Which of the following is the most likely cause of her current condition?",Dementia,Alcohol withdrawal,Opioid intoxication,Urinary tract infection,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""This is acute, fluctuating postoperative delirium with inattention and sundowning in an elderly patient. Opioids are a common precipitant of delirium in this setting. Alcohol withdrawal is unlikely given minimal use and late timing without autonomic signs; dementia is chronic; UTI is unlikely with a normal dipstick.""
}",C,,0.7,"This is acute, fluctuating postoperative delirium with inattention and sundowning in an elderly patient. Opioids are a common precipitant of delirium in this setting. Alcohol withdrawal is unlikely given minimal use and late timing without autonomic signs; dementia is chronic; UTI is unlikely with a normal dipstick."
313,313,"A 65-year-old male presents to the emergency department from his home complaining of dyspnea. He is alert and oriented. The following arterial blood gas readings are drawn: pH: 7.33 (Normal: 7.35-7.45), pCO2: 70 mmHg (Normal: 35-45 mmHg), HCO3 33 (Normal: 21-26 mEq/L) Which of the following is most likely to have produced this patients condition?",Panic attack,Diabetic ketoacidosis,Pulmonary embolus,Chronic obstructive bronchitis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""ABG shows respiratory acidosis (high pCO2) with renal compensation (elevated HCO3), consistent with chronic CO2 retention seen in chronic obstructive bronchitis. Panic attacks and pulmonary emboli typically cause respiratory alkalosis, and DKA causes metabolic acidosis.""
}",D,,0.92,"ABG shows respiratory acidosis (high pCO2) with renal compensation (elevated HCO3), consistent with chronic CO2 retention seen in chronic obstructive bronchitis. Panic attacks and pulmonary emboli typically cause respiratory alkalosis, and DKA causes metabolic acidosis."
314,314,"A group of researchers conducted a study to determine whether there is an association between folic acid supplementation before pregnancy and autism spectrum disorder (ASD) in offspring. The researchers retrospectively surveyed 200 mothers with children diagnosed with ASD during the first 4 years of life and 200 mothers with healthy children. All participants were interviewed about their prenatal consumption of folic acid using standardized questionnaires. A 94% response rate was obtained from the surveys. The study ultimately found that folic acid supplementation was associated with lower rates of ASD in offspring (OR = 0.3, p < 0.01). Which of the following type of bias is most likely to have influenced these results?",Interviewer bias,Latency period,Survival bias,Length-time bias,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.68,
  ""rationale"": ""This is a retrospective case-control study relying on interviews about prior exposure, making differential questioning or probing by interviewers (if aware of case/control status) a plausible source of bias. The other options (latency period, survival bias, length-time bias) are not pertinent to this design and question. Although recall bias is classic here, among the provided choices, interviewer bias is the best fit.""
}",A,,0.68,"This is a retrospective case-control study relying on interviews about prior exposure, making differential questioning or probing by interviewers (if aware of case/control status) a plausible source of bias. The other options (latency period, survival bias, length-time bias) are not pertinent to this design and question. Although recall bias is classic here, among the provided choices, interviewer bias is the best fit."
