row_index,question_id,stem,option_A,option_B,option_C,option_D,llama_raw,llama_choice,llama_abstain_code,llama_confidence,llama_rationale
176,186,"A 27-year-old gentleman is brought into the ED after being stabbed in the back by a knife. In addition to the pain from the wound, he complains of weakness in his left leg. Upon physical examination you find that he has no other visible injuries; however, he has 2/5 strength in the left lower extremity. Complete neurologic exam also finds a deficit in vibration sense and light touch on the left lower extremity as well as a loss of pain and temperature sensation in the right lower extremity. Which of the following lesions would result in the syndrome described?",Anterior cord lesion,Posterior cord lesion,Right cord hemisection,Left cord hemisection,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms are consistent with Brown-Séquard syndrome, characterized by ipsilateral weakness and loss of vibration and light touch, and contralateral loss of pain and temperature sensation. This is caused by a hemisection of the spinal cord. Given the left-sided weakness and loss of vibration/light touch, and right-sided loss of pain/temperature, the lesion must be on the right side.""
}",C,,0.9,"The patient's symptoms are consistent with Brown-Séquard syndrome, characterized by ipsilateral weakness and loss of vibration and light touch, and contralateral loss of pain and temperature sensation. This is caused by a hemisection of the spinal cord. Given the left-sided weakness and loss of vibration/light touch, and right-sided loss of pain/temperature, the lesion must be on the right side."
177,187,"Please refer to the summary above to answer this question
The authors of the study have decided to conduct a follow-up analysis on their data. They decide to stratify their results by CD4+T-lymphocyte count at the time of diagnosis. Among patients with CD4+ cell counts below 200/mm3, cART adherence was a significant predictor of DLBCL risk (RR = 0.52, p = 0.01). However, among patients with CD4+ cell counts above 200/mm3, no relationship was found between DLBCL risk and cART adherence (RR = 0.96, p = 0.36). Which of the following explains for the difference observed between the two strata?""",Poor generalizability,Stratified sampling,Random error,Systematic error,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The difference in the association between cART adherence and DLBCL risk between the two strata of CD4+ count can be attributed to random error, as indicated by the significant p-value in one stratum and a non-significant p-value in the other, suggesting that the lack of association in the higher CD4+ count group may be due to a lack of statistical power or random chance.""
}",C,,0.8,"The difference in the association between cART adherence and DLBCL risk between the two strata of CD4+ count can be attributed to random error, as indicated by the significant p-value in one stratum and a non-significant p-value in the other, suggesting that the lack of association in the higher CD4+ count group may be due to a lack of statistical power or random chance."
178,188,A 32-year-old man comes to the physician because of a 2-day history of a tingling sensation in his right forearm. He reports that his symptoms started after he lifted heavy weights at the gym. Physical examination shows loss of sensation on the lateral side of the right forearm. Sensation over the thumb is intact. Range of motion of the neck is normal. His symptoms do not worsen with axial compression or distraction of the neck. Further examination of this patient is most likely to show weakness of which of the following actions?,Shoulder abduction,Elbow flexion,Forearm pronation,Index finger flexion,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and physical examination findings are consistent with lateral antebrachial cutaneous nerve injury or musculocutaneous nerve damage, which affects sensation on the lateral forearm. The musculocutaneous nerve also innervates the biceps brachii and brachialis muscles, but the key action related to the given options is forearm supination (not listed) and elbow flexion. However, among the given choices, the most related muscle group (biceps brachii) is involved in forearm supination, and its antagonist is pronator teres (forearm pronation), suggesting a potential relation to musculocutaneous nerve function. The correct association is with elbow flexion.""
}",C,,0.9,"The patient's symptoms and physical examination findings are consistent with lateral antebrachial cutaneous nerve injury or musculocutaneous nerve damage, which affects sensation on the lateral forearm. The musculocutaneous nerve also innervates the biceps brachii and brachialis muscles, but the key action related to the given options is forearm supination (not listed) and elbow flexion. However, among the given choices, the most related muscle group (biceps brachii) is involved in forearm supination, and its antagonist is pronator teres (forearm pronation), suggesting a potential relation to musculocutaneous nerve function. The correct association is with elbow flexion."
179,189,A 20-year-old man comes to the physician because of worsening gait unsteadiness and bilateral hearing loss for 1 month. He has had intermittent tingling sensations on both cheeks over this time period. He has no history of serious medical illness and takes no medications. Audiometry shows bilateral sensorineural hearing loss. Genetic evaluation shows a mutation of a tumor suppressor gene on chromosome 22 that encodes merlin. This patient is at increased risk for which of the following conditions?,Renal cell carcinoma,Astrocytoma,Vascular malformations,Telangiectasias,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient has a mutation in the NF2 gene on chromosome 22, which encodes merlin and is associated with Neurofibromatosis Type 2, characterized by bilateral vestibular schwannomas, meningiomas, and sometimes other tumors like astrocytomas or ependymomas.""
}",B,,0.9,"The patient has a mutation in the NF2 gene on chromosome 22, which encodes merlin and is associated with Neurofibromatosis Type 2, characterized by bilateral vestibular schwannomas, meningiomas, and sometimes other tumors like astrocytomas or ependymomas."
180,190,"A 63-year-old man presents to the ambulatory medical clinic with symptoms of dysphagia and heartburn, which he states have become more troublesome over the past year. His past medical history is significant for hypertension and GERD. He takes lisinopril for hypertension and has failed multiple different therapies for his GERD. On physical exam, he is somewhat tender to palpation over his upper abdomen. Barium swallow demonstrates a subdiaphragmatic gastroesophageal junction, with herniation of the gastric fundus into the left hemithorax. Given the following options, what is the most appropriate next step in the management of this patients underlying condition?",Lifestyle modification,Continue on Cimetidine,Continue on Omeprazole,Surgical gastropexy,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and barium swallow results are consistent with a diagnosis of a type I hiatal hernia or possibly a more complex condition given the herniation of the gastric fundus into the left hemithorax, suggesting a need for surgical intervention, particularly since he has failed multiple therapies for GERD.""
}",D,,0.9,"The patient's symptoms and barium swallow results are consistent with a diagnosis of a type I hiatal hernia or possibly a more complex condition given the herniation of the gastric fundus into the left hemithorax, suggesting a need for surgical intervention, particularly since he has failed multiple therapies for GERD."
181,191,"An elderly man presents to his physician with complaints of difficulty breathing, easy fatigability, and bilateral leg swelling which began 2 months ago. His breathlessness worsens while walking, climbing the stairs, and lying flat on his back. He also finds it difficult to sleep well at night, as he often wakes up to catch his breath. His pulse is 98/min and blood pressure is 114/90 mm Hg. On examination, he has mild respiratory distress, distended neck veins, and bilateral pitting edema is evident on the lower third of his legs. His respiratory rate is 33/min, SpO2 is 93% in room air, and coarse crepitations are heard over the lung bases. On auscultation, the P2 component of his second heart sound is heard loudest at the second left intercostal space, and an S3 gallop rhythm is heard at the apex. Medication is prescribed for his symptoms which changes his cardiac physiology as depicted with the dashed line recorded post-medication. What is the mechanism of action of the prescribed medication?",Decrease in the slope of the pacemaker potential,Decrease in transmembrane sodium gradient,Preferential dilatation of capacitance vessels,Reduction in myocardial contractility,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and examination findings are indicative of heart failure, likely with reduced ejection fraction given the presence of an S3 gallop. The prescribed medication likely alleviated symptoms by reducing preload, as suggested by the change in cardiac physiology depicted by the dashed line, which is consistent with the effect of a medication that preferentially dilates capacitance vessels, such as nitrates.""
}",C,,0.9,"The patient's symptoms and examination findings are indicative of heart failure, likely with reduced ejection fraction given the presence of an S3 gallop. The prescribed medication likely alleviated symptoms by reducing preload, as suggested by the change in cardiac physiology depicted by the dashed line, which is consistent with the effect of a medication that preferentially dilates capacitance vessels, such as nitrates."
182,192,"A 42-year-old woman comes to the emergency department because of a 2-day history of right upper abdominal pain and nausea. She is 163 cm (5 ft 4 in) tall and weighs 91 kg (200 lb); her BMI is 34 kg/m2. Her temperature is 38.5C (101.3F). Physical examination shows a distended abdomen and right upper quadrant tenderness with normal bowel sounds. Laboratory studies show:
Leukocyte count 14,000/mm3
Serum
Total bilirubin 1.1 mg/dL
AST 32 U/L
ALT 40 U/L
Alkaline phosphatase 68 U/L
Abdominal ultrasonography is performed, but the results are inconclusive. Cholescintigraphy shows the intrahepatic bile ducts, hepatic ducts, common bile duct, and proximal small bowel. Which of the following is the most likely cause of this patient's symptoms?""",Autodigestion of pancreatic parenchyma,Hypomotility of the gallbadder,Fistula between the gallbladder and small intestine,Infection with a hepatotropic virus,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms and lab results suggest acute cholecystitis, and the cholescintigraphy showing visualization of the intrahepatic bile ducts, hepatic ducts, common bile duct, and proximal small bowel without visualization of the gallbladder is indicative of cystic duct obstruction, often due to gallstones or hypomotility of the gallbladder.""
}",B,,0.8,"The patient's symptoms and lab results suggest acute cholecystitis, and the cholescintigraphy showing visualization of the intrahepatic bile ducts, hepatic ducts, common bile duct, and proximal small bowel without visualization of the gallbladder is indicative of cystic duct obstruction, often due to gallstones or hypomotility of the gallbladder."
183,193,"A 14-year-old girl comes to the physician with her father for evaluation of her short stature. She feels well overall, but is concerned because all of her friends are taller than her. Her birth weight was normal. Her father reports he had a short stature during his teenage years; he is currently 177 cm (5 ft 10 in) tall. She is at the 2ndpercentile for height and 35th percentile for weight. Breast development is Tanner stage 2. Pubic and axillary hair is absent. An x-ray of the left hand and wrist shows a bone age of 11 years. Which of the following is the most appropriate next best step in management?",Genetic karyotyping,Pelvic ultrasound,Measure serum dehydroepiandrosterone levels,MRI of the brain,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's short stature, delayed bone age, and Tanner stage 2 breast development with absent pubic and axillary hair suggest a possible diagnosis of hypogonadotropic hypogonadism. An MRI of the brain is warranted to rule out hypothalamic or pituitary abnormalities, such as a craniopharyngioma or other tumors that could be causing her condition.""
}",D,,0.8,"The patient's short stature, delayed bone age, and Tanner stage 2 breast development with absent pubic and axillary hair suggest a possible diagnosis of hypogonadotropic hypogonadism. An MRI of the brain is warranted to rule out hypothalamic or pituitary abnormalities, such as a craniopharyngioma or other tumors that could be causing her condition."
184,194,"A 34-year-old man currently staying at an addiction center presents to the staff psychiatrist with diarrhea and painful muscle cramps. He has been discontinuing heroin over the last month as part of his treatment plan. He is HIV positive, hepatitis B (HBV) positive, and was recently treated for an infection with Streptococcus pneumoniae. He reports pain over his abdomen, knees, and shoulder. To comprehensively treat these symptoms, which of the following would be the best therapy?",Methadone,Naloxone,Morphine,Loperamide,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient is experiencing symptoms consistent with opioid withdrawal, such as diarrhea and muscle cramps. Methadone is used to manage opioid withdrawal symptoms by reducing withdrawal severity and cravings, making it the most appropriate choice for comprehensive treatment.""
}",A,,0.9,"The patient is experiencing symptoms consistent with opioid withdrawal, such as diarrhea and muscle cramps. Methadone is used to manage opioid withdrawal symptoms by reducing withdrawal severity and cravings, making it the most appropriate choice for comprehensive treatment."
185,195,"A 48-year-old female presents for a follow-up appointment to discuss her ultrasound results. She presented with a lump in her neck 2 weeks ago. On examination, a thyroid nodule was present; the nodule was fixed, immobile, and non-tender. Ultrasound showed a hypoechoic nodule with a size of 2 cm. Histological examination of a fine needle biopsy was performed and cytological examination reported a likely suspicion of neoplasia. CT scan is performed to check for any lesions in the bones and/or lungs, common metastatic sites in this condition. Treatment with radioiodine therapy is planned after near-total thyroidectomy. Considering this tumor, which of the following is the most likely initial metastatic site in this patient?",Trachea,Hilar lymph nodes,Cervical lymph nodes,Thyrohyoid muscle,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation and diagnostic findings suggest thyroid cancer, likely papillary thyroid carcinoma given the suspicious cytology and the fact that it's a common type of thyroid cancer. Cervical lymph nodes are a common initial site for metastasis in thyroid cancer, especially papillary thyroid carcinoma.""
}",C,,0.9,"The patient's presentation and diagnostic findings suggest thyroid cancer, likely papillary thyroid carcinoma given the suspicious cytology and the fact that it's a common type of thyroid cancer. Cervical lymph nodes are a common initial site for metastasis in thyroid cancer, especially papillary thyroid carcinoma."
186,196,"A 13-month-old boy is brought to the physician for a well-child examination. Physical examination shows hepatosplenomegaly. A venous blood sample obtained for routine screening tests is milky. After refrigeration, a creamy supernatant layer appears on top of the sample. Genetic analysis shows a mutation in the apolipoprotein C-II gene (APOC2) on chromosome 19. This patient is at greatest risk for developing which of the following complications?",Myocardial infarction,Corneal arci,Cholesterol embolization syndrome,Cerebrovascular accident,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's condition is consistent with hypertriglyceridemia due to a mutation in the APOC2 gene, leading to lipoprotein lipase deficiency. This condition is associated with pancreatitis and, potentially, other vascular complications. Cerebrovascular accident is a plausible complication due to the potential for hyperviscosity and vascular effects of severe hypertriglyceridemia.""
}",D,,0.9,"The patient's condition is consistent with hypertriglyceridemia due to a mutation in the APOC2 gene, leading to lipoprotein lipase deficiency. This condition is associated with pancreatitis and, potentially, other vascular complications. Cerebrovascular accident is a plausible complication due to the potential for hyperviscosity and vascular effects of severe hypertriglyceridemia."
187,197,"A 16-year-old girl is brought to the physician by her father because of concerns about her behavior during the past 2 years. She does not have friends and spends most of the time reading by herself. Her father says that she comes up with excuses to avoid family dinners and other social events. She states that she likes reading and feels more comfortable on her own. On mental status examination, her thought process is organized and logical. Her affect is flat. Which of the following is the most likely diagnosis?",Schizoid personality disorder,Antisocial personality disorder,Schizophreniform disorder,Autism spectrum disorder,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The girl's preference for solitude, lack of friends, and flat affect are characteristic of schizoid personality disorder. Her organized and logical thought process rules out more severe disorders like schizophrenia or schizophreniform disorder.""
}",A,,0.8,"The girl's preference for solitude, lack of friends, and flat affect are characteristic of schizoid personality disorder. Her organized and logical thought process rules out more severe disorders like schizophrenia or schizophreniform disorder."
188,199,"A 37-year-old man comes to the emergency department with the chief complaint of a high fever for several days. In addition to the fever, he has had malaise, chest pain, and a dry cough. He recently went on vacation to South America but has returned to his job delivering packages. He has several friends who recently had influenza. Hi temperature is 102.8F (39.3 C), blood pressure is 137/80 mmHg, pulse is 104/min, respirations are 19/min, and oxygen saturation is 98%. Chest exam reveals a deep noise found bilaterally in the lung bases. Chest radiograph reveals a wider area of opacity near the heart and bilateral lung infiltrates. Which of the following is characteristic of the most likely organism responsible for this patient's symptoms?",Captain's wheel appearance,Cultured on charcoal and yeast,D-glutamate capsule,Found in desert sand,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms and radiographic findings are suggestive of atypical pneumonia, and his recent travel to South America increases the likelihood of certain pathogens. The description matches Legionnaires' disease, caused by Legionella pneumophila, which is cultured on buffered charcoal yeast extract (BCYE) agar, making option B the most likely correct answer.""
}",B,,0.8,"The patient's symptoms and radiographic findings are suggestive of atypical pneumonia, and his recent travel to South America increases the likelihood of certain pathogens. The description matches Legionnaires' disease, caused by Legionella pneumophila, which is cultured on buffered charcoal yeast extract (BCYE) agar, making option B the most likely correct answer."
189,200,"A 64-year-old man comes to the emergency department because of a 2-day history of lower back pain, fever, and chills. He has had nausea but no vomiting during this time. He has hypertension, chronic kidney disease, and type 2 diabetes mellitus. Three months ago, he underwent amputation of his left third toe because of a non-healing ulcer. He has smoked a pack of cigarettes daily for 48 years. Current medications include hydrochlorothiazide, metoprolol, and insulin. His temperature is 39.4C (102.9F), pulse is 102/min, blood pressure is 150/94 mm Hg, and respirations are 18/min. Examination shows a 1-cm (0.4-in) round ulcer on the sole of his right foot. There is costovertebral angle tenderness on the left side. The abdomen is soft. Laboratory studies show:
Hemoglobin 11.5 g/dL
Leukocyte count 19,000/mm3
Serum
Na+ 140 mEq/L
Cl 102 mEq/L
K+ 5.0 mEq/L
HCO3 25 mEq/L
Urea nitrogen 65 mg/dL
Creatinine 2.4 mg/dL
Glucose 240 mg/dL
Urine
Blood 1+
Protein 1+
WBC 100/hpf
Nitrite 2+
WBC casts numerous
Urine and blood samples for culture and sensitivity tests are obtained. Which of the following is the most appropriate next step in management?""",Inpatient treatment with intravenous ciprofloxacin,Outpatient treatment with oral levofloxacin,Outpatient treatment with trimethoprim-sulfamethoxazole,Initiate hemodialysis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient presents with symptoms and laboratory findings consistent with acute pyelonephritis, including fever, flank pain, and WBC casts in the urine. Given his severe symptoms, elevated creatinine, and comorbid conditions, inpatient treatment with intravenous antibiotics is most appropriate. Ciprofloxacin is a suitable choice for treating pyelonephritis.""
}",A,,0.9,"The patient presents with symptoms and laboratory findings consistent with acute pyelonephritis, including fever, flank pain, and WBC casts in the urine. Given his severe symptoms, elevated creatinine, and comorbid conditions, inpatient treatment with intravenous antibiotics is most appropriate. Ciprofloxacin is a suitable choice for treating pyelonephritis."
190,201,"A 66-year-old woman presents to her primary care provider with several days of left flank pain radiating to the abdomen and groin. The patient states that she has noticed a pink tinge to her urine as well. Of note, she has not had any fevers, but endorses several months of fatigue and constipation. The patient was previously healthy except for mild untreated hypertension. On exam, her temperature is 98.6F (37.0C), blood pressure is 130/84 mmHg, pulse is 76/min, and respirations are 12/min. On further workup, the patient is found to have calcium oxalate nephrolithiasis with hypercalciuria. Blood studies demonstrate increased parathyroid hormone (PTH) and hypercalcemia. Which of the following is the most likely cause?",Primary hyperparathyroidism,Pseudohypoparathyroidism,Pseudopseudohypoparathyroidism,Secondary hyperparathyroidism,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation with hypercalcemia, increased PTH, and calcium oxalate nephrolithiasis is most consistent with primary hyperparathyroidism, a condition where one or more parathyroid glands are overactive, leading to excessive PTH secretion and subsequent hypercalcemia.""
}",A,,0.9,"The patient's presentation with hypercalcemia, increased PTH, and calcium oxalate nephrolithiasis is most consistent with primary hyperparathyroidism, a condition where one or more parathyroid glands are overactive, leading to excessive PTH secretion and subsequent hypercalcemia."
191,202,"A 2050-g (4.5-lb) female newborn and a 2850-g (6.3-lb) female newborn are delivered at 37 weeks' gestation to a 23-year-old, gravida 2, para 1 woman. The mother had no prenatal care. Examination of the smaller newborn shows a flattened nose and left-sided clubfoot. The hematocrit is 42% for the smaller newborn and 71% for the larger newborn. This pregnancy was most likely which of the following?",Monochorionic-diamniotic monozygotic,Dichorionic-diamniotic dizygotic,Monochorionic-monoamniotic monozygotic,Conjoined twins,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The presence of significant birth weight discordance and hematocrit difference between the twins, along with congenital anomalies in the smaller twin, is highly suggestive of twin-to-twin transfusion syndrome (TTTS), which occurs in monochorionic-diamniotic monozygotic twin pregnancies.""
}",A,,0.9,"The presence of significant birth weight discordance and hematocrit difference between the twins, along with congenital anomalies in the smaller twin, is highly suggestive of twin-to-twin transfusion syndrome (TTTS), which occurs in monochorionic-diamniotic monozygotic twin pregnancies."
192,203,A 54-year-old male makes an appointment with his primary care physician due to chronic fatigue that has left him unable to hike or do other physically demanding activities with his friends. He has well-controlled hypertension and diabetes but has otherwise been healthy. He does not smoke but drinks socially with his friends. Physical exam reveals enlarged nodules that are not tender to palpation. A biopsy is obtained showing a characteristic change in chromosome 18. The regulation of which of the following proteins will be most abnormal in this patient?,Caspase-8,CD15,Cyclin-dependent kinase 4,Ras pathway transcription factors,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation and biopsy result indicating a characteristic change in chromosome 18, likely involving the BCL2 gene, suggests follicular lymphoma. The t(14;18) translocation is common in follicular lymphoma, leading to overexpression of BCL2, which is related to the regulation of apoptosis and can affect cell cycle regulators like Cyclin-dependent kinase 4.""
}",C,,0.9,"The patient's presentation and biopsy result indicating a characteristic change in chromosome 18, likely involving the BCL2 gene, suggests follicular lymphoma. The t(14;18) translocation is common in follicular lymphoma, leading to overexpression of BCL2, which is related to the regulation of apoptosis and can affect cell cycle regulators like Cyclin-dependent kinase 4."
193,204,"A 28-year-old woman presents following a suicide attempt 2 days ago. She says that her attempt was a result of a fight with her boyfriend and that she slit her wrists in an attempt to keep him from breaking up with her. In the past, she has had many turbulent relationships, both romantic and in her family life. Her family members describe her as being very impulsive and frequently acting to manipulate peoples feelings. Since she was admitted to the hospital, she has spit at several staff members and alternated between sobbing and anger. She has no significant past medical history. The patient denies any history of smoking, alcohol use, or recreational drug use. Which of the following is the most likely diagnosis in this patient?",Histrionic personality disorder,Dependent personality disorder,Avoidant personality disorder,Narcissistic personality disorder,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's behavior, such as being very impulsive, acting to manipulate people's feelings, and displaying intense emotional dysregulation (sobbing and anger), is characteristic of histrionic personality disorder. Her actions, including the suicide attempt to influence her boyfriend, also align with this diagnosis.""
}",A,,0.8,"The patient's behavior, such as being very impulsive, acting to manipulate people's feelings, and displaying intense emotional dysregulation (sobbing and anger), is characteristic of histrionic personality disorder. Her actions, including the suicide attempt to influence her boyfriend, also align with this diagnosis."
194,205,"A 58-year-old male with a history of obesity and hypertension presents to his primary care physician for a follow-up visit. He reports that he feels well and has no complaints. He currently takes hydrochlorothiazide. His temperature is 98.6F (37C), blood pressure is 135/80 mmHg, pulse is 86/min, and respirations are 17/min. His BMI is 31 kg/m2. Results of a lipid panel are: Total cholesterol is 280 mg/dl, triglycerides are 110 mg/dl, HDL cholesterol is 40 mg/dl, and LDL cholesterol is 195 mg/dl. Her physician considers starting her on atorvastatin. Which of the following will most likely decrease after initiating this medication?",Mevalonate,Acetoacetyl-CoA,HMG-CoA,Diacyglycerol,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Atorvastatin is a statin that inhibits HMG-CoA reductase, the enzyme that converts HMG-CoA to mevalonate. Therefore, initiating atorvastatin will most likely decrease mevalonate production.""
}",A,,0.9,"Atorvastatin is a statin that inhibits HMG-CoA reductase, the enzyme that converts HMG-CoA to mevalonate. Therefore, initiating atorvastatin will most likely decrease mevalonate production."
195,207,"A 3-month-old boy presents to his pediatrician with persistent diarrhea, oral candidiasis, and signs and symptoms suggestive of respiratory syncytial virus (RSV) pneumonia. His weight is in the 10th percentile. He is being evaluated for an immunodeficiency disease. Laboratory results for the HIV are negative by PCR. Which of the following is the most likely cause of these findings in this patient?",Grossly reduced levels of B cells,An X-linked inheritance of HLA genes,Defective isotype switching,Selective IgA deficiency,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation is suggestive of Severe Combined Immunodeficiency (SCID), characterized by severe infections and failure to thrive. Grossly reduced levels of B cells, along with T cells, are a hallmark of certain forms of SCID, such as X-linked SCID due to IL2RG gene mutation or autosomal recessive forms like those caused by mutations in RAG1 or RAG2 genes.""
}",A,,0.9,"The patient's presentation is suggestive of Severe Combined Immunodeficiency (SCID), characterized by severe infections and failure to thrive. Grossly reduced levels of B cells, along with T cells, are a hallmark of certain forms of SCID, such as X-linked SCID due to IL2RG gene mutation or autosomal recessive forms like those caused by mutations in RAG1 or RAG2 genes."
196,208,"A 46-year-old man is brought to the emergency department for evaluation of altered mental status. He was found on the floor in front of his apartment. He is somnolent but responsive when aroused. His pulse is 64/min, respiratory rate is 15/min, and blood pressure is 120/75 mm Hg. On physical examination, an alcoholic smell and slurred speech are noted. Neurological exam shows diminished deep tendon reflexes bilaterally and an ataxic gait. His pupils are normal. Blood alcohol concentration is 0.04%. An ECG shows no abnormalities. Which of the following is the most likely cause of this patient's symptoms?",Hypoglycemia,Cerebral ischemia,Ethanol intoxication,Cannabis intoxication,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms, such as altered mental status, slurred speech, diminished deep tendon reflexes, and ataxic gait, could be attributed to several causes. Given the low blood alcohol concentration (0.04%), ethanol intoxication is less likely. Hypoglycemia is a plausible cause as it can present with altered mental status and neurological symptoms, and is a known complication in alcoholics, even with a low or zero blood alcohol level.""
}",A,,0.8,"The patient's symptoms, such as altered mental status, slurred speech, diminished deep tendon reflexes, and ataxic gait, could be attributed to several causes. Given the low blood alcohol concentration (0.04%), ethanol intoxication is less likely. Hypoglycemia is a plausible cause as it can present with altered mental status and neurological symptoms, and is a known complication in alcoholics, even with a low or zero blood alcohol level."
197,209,A 3-week-old male newborn is brought to the physician because of an inward turning of his left forefoot. He was born at 38 weeks' gestation by cesarean section because of breech presentation. The pregnancy was complicated by oligohydramnios. Examination shows concavity of the medial border of the left foot with a skin crease just below the ball of the great toe. The lateral border of the left foot is convex. The heel is in neutral position. Tickling the lateral border of the foot leads to correction of the deformity. The remainder of the examination shows no abnormalities. X-ray of the left foot shows an increased angle between the 1st and 2nd metatarsal bones. Which of the following is the most appropriate next step in the management of this patient?,Foot abduction brace,Osteotomy of the metatarsals,Arthrodesis of the forefoot,Tarsometatarsal capsulotomy,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation is consistent with metatarsus adductus, a common congenital foot deformity. The condition is often associated with breech presentation and oligohydramnios. The described examination findings and X-ray results support this diagnosis. The most appropriate initial management for metatarsus adductus, especially when the deformity is flexible as indicated by correction upon tickling the lateral border of the foot, is observation or, if necessary, a foot abduction brace.""
}",A,,0.9,"The clinical presentation is consistent with metatarsus adductus, a common congenital foot deformity. The condition is often associated with breech presentation and oligohydramnios. The described examination findings and X-ray results support this diagnosis. The most appropriate initial management for metatarsus adductus, especially when the deformity is flexible as indicated by correction upon tickling the lateral border of the foot, is observation or, if necessary, a foot abduction brace."
198,210,"A newborn is found to be extremely cyanotic immediately after birth. He then develops progressive respiratory failure and is admitted to the neonatal ICU. A single loud S2 heart sound is appreciated as well as a machine-like murmur at the left upper sternal border. Radiography shows an enlarged ""egg-shaped"" heart. The newborn is then taken for a atrial septostomy to alleviate the condition pending definitive surgical correction. Which of the following is the most likely cause of this newborn's condition?",Coarctation of the aorta,Persistent truncus arteriosus,Tetralogy of Fallot,Tricuspid atresia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation suggests a diagnosis of Transposition of the Great Arteries (TGA), characterized by an 'egg-shaped' heart on radiography and a single loud S2. The atrial septostomy is a common initial treatment for TGA. Persistent truncus arteriosus is associated with a single S2 and a machine-like murmur due to continuous flow, making it a plausible differential, but TGA is more likely given the 'egg-shaped' heart and the procedure done. However, among the given options, the closest match related to the described symptoms and management is not directly TGA, but the description fits with a condition that could be managed similarly.""
}",B,,0.9,"The clinical presentation suggests a diagnosis of Transposition of the Great Arteries (TGA), characterized by an 'egg-shaped' heart on radiography and a single loud S2. The atrial septostomy is a common initial treatment for TGA. Persistent truncus arteriosus is associated with a single S2 and a machine-like murmur due to continuous flow, making it a plausible differential, but TGA is more likely given the 'egg-shaped' heart and the procedure done. However, among the given options, the closest match related to the described symptoms and management is not directly TGA, but the description fits with a condition that could be managed similarly."
