row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
201,824e0048805f92109351a5ebc60824475f7b8c75c745cbe1bbd44b255ab04cf0,"A 20-year-old primigravida, unbooked, was rushed into the emergency room unconscious following repeated episodes of convulsions. Blood pressure checked on admission was 150/100 mmHg. Urinalysis revealed 3+ of proteinuria. She was thereafter given intravenous injection of Magnesium sulphate. The following is untrue regarding Magnesium sulphate:",Is given to cases of imminent eclampsia,The aim is to reduce blood pressure,Acts on the central nervous system causing depression,Is excreted by the kidney,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Magnesium sulfate is used for seizure prophylaxis/treatment in severe preeclampsia/eclampsia, not for blood pressure reduction. It depresses CNS excitability and is renally excreted.""
}",B,,0.95,"Magnesium sulfate is used for seizure prophylaxis/treatment in severe preeclampsia/eclampsia, not for blood pressure reduction. It depresses CNS excitability and is renally excreted."
202,5bff2b5720abbc1c788ce581948a9a5ae37f0168603774f8330f0303b7878748,You assess a 26-year-old woman with a diagnosis of bipolar disorder in the emergency department. She is speaking very quickly and is difficult to interrupt. She scarcely finishes a sentence before starting another. She speaks about a range of topics but her words make sense and the topics are clearly linked to one another. What sign is she exhibiting?,Pressure of speech,Dysphasia,Tangentiality,Alogia,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Rapid, hard-to-interrupt speech with coherent, linked topics is pressured speech, typical of mania. Tangentiality fails to reach the point, dysphasia is language impairment, and alogia is poverty of speech.""
}",A,,0.95,"Rapid, hard-to-interrupt speech with coherent, linked topics is pressured speech, typical of mania. Tangentiality fails to reach the point, dysphasia is language impairment, and alogia is poverty of speech."
203,8cdde617b2936fcbcff6834771c170a61ff8870456f3755df47f1eb778cd7c97,"Consent is being obtain from a 24-year-old for a diagnostic laparoscopy and it is correctly documented that there is risk of laparotomy if any injury to bowel, bladder or blood vessels were to occur during the procedure. The patient wishes to know what proportion of cases would be converted to a laparotomy my should an injury occur?",17%,31%,48%,67%,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The required proportion varies by type of injury and surgical expertise, and no specific source is provided. I’m not highly confident which single option is correct without guideline data.""
}",null,INSUFFICIENT_INFO,0.3,"The required proportion varies by type of injury and surgical expertise, and no specific source is provided. I’m not highly confident which single option is correct without guideline data."
204,17e093b6d955b95bf1bb8176ab8d01a214f70e36489b0af3b88d929b887a81b4,"A 36 year old factory worker developed itchy, annular scaly plaques in both groins Application of a corticosteroid ointment led to temporary relief but the plaques continued to extend at the periphery. The most likely diagnosis is?",erythem annulare centrifugum,granuloma annulare,.tinea cruris,. psoriasis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Pruritic annular scaly plaques in the groin with temporary improvement on steroids and continued peripheral spread are classic for tinea cruris (tinea incognito with steroid). Granuloma annulare is typically non-scaly, and psoriasis/inverse psoriasis in groin is usually less annular.""
}",C,,0.92,"Pruritic annular scaly plaques in the groin with temporary improvement on steroids and continued peripheral spread are classic for tinea cruris (tinea incognito with steroid). Granuloma annulare is typically non-scaly, and psoriasis/inverse psoriasis in groin is usually less annular."
205,74c202aa967bc6e82b261751344c92a100c6c38974ace6aa79261f4a44edd4d4,"Hypercortisolism promotes deposition of adipose tissue in upper face (moon facies), interscapular area (buffalo hump), supraclavicular fat pads & mesenteric bed (truncal obesity). Rarely, episternal fatty tumors and mediastinal widening secondary to fat accumulation occur.
Most common cause of Cushing’s syndrome is?




 
",Iatrogenic administration of steroids,Adrenal macronodular hyperplasia,Adrenal micronodular dysplasia,Adrenal neoplasia,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Exogenous glucocorticoid therapy is the most common cause of Cushing’s syndrome. Endogenous causes are less common and most often due to pituitary ACTH adenomas, which are not listed.""
}",A,,0.93,"Exogenous glucocorticoid therapy is the most common cause of Cushing’s syndrome. Endogenous causes are less common and most often due to pituitary ACTH adenomas, which are not listed."
206,0812cc030d64e6ddfb16630317cb8a5be3f5a6117343b92db0cbef81f9263ea0,"You are asked to consult on a 14-year-old boy who was hospitalized overnight with a fever of 39 C. He is toxic appearing and has been sick for six days. He had a bad upper respiratory infection two weeks ago, but over the last few days has had increasing headaches, pain in his right eye, and increasing nasal discharge. Two days ago, he was noted to have swelling and redness around his right eye, but this spread to his left one day ago. He now has proptosis and chemosis in the right eye with some limitation of eye motion and redness, as well as swelling and chemosis of the left eye. Which diagnosis is most concerning for this patient?",A cavernous sinus thrombosis,A right orbital cellulitis,A right periorbital abscess,Bilateral acute bacterial ethmoiditis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Bilateral proptosis, chemosis, and ophthalmoplegia after sinusitis with severe headache and toxicity strongly suggest cavernous sinus thrombosis. CST often begins unilaterally and rapidly becomes bilateral via venous spread, making it more concerning than isolated orbital cellulitis or ethmoiditis.""
}",A,,0.92,"Bilateral proptosis, chemosis, and ophthalmoplegia after sinusitis with severe headache and toxicity strongly suggest cavernous sinus thrombosis. CST often begins unilaterally and rapidly becomes bilateral via venous spread, making it more concerning than isolated orbital cellulitis or ethmoiditis."
207,446740d9166dd08e2e2c9084aa3c1a7594983d224256abd63c5d2ca6bc5aa151,"A 45 year old man is rushed to the emergency having been found lying in a pool of vomitus. His history is significant for chronic alcohol use. You notice he has multiple abrasions over his body. On your examination you find that extra-ocular movements are restricted on lateral gaze, and a horizontal nystagmus is present. He is disoriented and confused and has gait ataxia. What is the likely diagnosis?",Central pontine myelinolysis,Benzodiazepine toxicity,Brain stem infarction,Encephalitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""Chronic alcoholism with confusion, ophthalmoplegia (lateral gaze palsy, horizontal nystagmus), and gait ataxia is classic for Wernicke encephalopathy, which is not among the options. The listed diagnoses do not fit this triad.""
}",null,NO_VALID_OPTION,0.85,"Chronic alcoholism with confusion, ophthalmoplegia (lateral gaze palsy, horizontal nystagmus), and gait ataxia is classic for Wernicke encephalopathy, which is not among the options. The listed diagnoses do not fit this triad."
208,0578f4e2afd11a4d6aa7994bb6ec05a99fcceb691d0cfb7e6db4a018e12b7e9e,"A 56-year-old woman develops difficulty ambulating several weeks after receiving an influenza vaccine. She is found to have distal muscle weakness and areflexia in the lower extremities. During a 2-day observation period the weakness ascends, and she begins to notice weakness of the hands. She notices mild tingling, but the sensory examination is normal. The diagnosis of Guillain-Barré syndrome is strongly suspected. The workup of this patient is most likely to show which of the following?",Elevated CPK,Positive Tensilon test,Respiratory alkalosis by arterial blood gases,Abnormal EMG that shows axonal degeneration,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""GBS presents with ascending weakness and areflexia; nerve conduction/EMG studies are abnormal (classically demyelinating, with axonal changes in variants). CK is usually normal, Tensilon is for myasthenia gravis, and neuromuscular weakness more often causes hypoventilation (not respiratory alkalosis).""
}",D,,0.8,"GBS presents with ascending weakness and areflexia; nerve conduction/EMG studies are abnormal (classically demyelinating, with axonal changes in variants). CK is usually normal, Tensilon is for myasthenia gravis, and neuromuscular weakness more often causes hypoventilation (not respiratory alkalosis)."
209,0edc6625715fac6acd210a1f704c25cdfb1c27bd398bcc73fc4d835ed30ceac6,"A 21-year-old woman, who is known to have beta thalassemia major, attends the clinic for preconception counselling. What is the most relevant initial pre-pregnancy investigation to predict maternal complications of pregnancy?",Cardiac MRI,Chest X-Ray,ECG,Echocardiogram,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.82,
  ""rationale"": ""Beta thalassemia major carries high risk of iron-overload cardiomyopathy and pulmonary hypertension; echocardiography is the initial test to assess ventricular function and pulmonary pressures. Cardiac MRI quantifies iron but is not the first-line screening tool. ECG and chest X-ray are less predictive for maternal risk.""
}",D,,0.82,Beta thalassemia major carries high risk of iron-overload cardiomyopathy and pulmonary hypertension; echocardiography is the initial test to assess ventricular function and pulmonary pressures. Cardiac MRI quantifies iron but is not the first-line screening tool. ECG and chest X-ray are less predictive for maternal risk.
210,6ee2d6cbd9649446c6797dfdf8780de3698aac46159c34590b21bf0c06f93b7e,A five-month old female infant whose parents are both bankers is brought into the emergency room with two-day history of passage of loose watery stool and two hours of irritability. She is exclusively fed on artificial milk. Physical examination reveals an infant weighing 7.5 kg with doughy skin and dry mucous membrane. The diagnosis is:,Severe acute malnutrition,Hyponatraemic dehydration,Hypernatremic dehydration,Encephalitis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Doughy skin and irritability in a formula-fed infant with acute diarrhea are classic for hypernatremic dehydration. Hyponatremia typically presents with lethargy, and severe acute malnutrition is not supported by the weight or acute presentation.""
}",C,,0.9,"Doughy skin and irritability in a formula-fed infant with acute diarrhea are classic for hypernatremic dehydration. Hyponatremia typically presents with lethargy, and severe acute malnutrition is not supported by the weight or acute presentation."
211,d953deae929e5c7b2874e9da55b15d43c5631027925a7b3ed6be034ee3f3010e,An elderly man has noticed three episodes of visual loss in his right eye. The vision in that eye goes black “like somebody pulling down a window shade.” The symptom lasts 20 to 30 min and resolves promptly. Between episodes he feels well. What is the likely diagnosis?,Internal carotid artery,Middle cerebral artery,Midbasilar artery,Anterior cerebral artery,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Transient monocular vision loss (“curtain” descending) is classic amaurosis fugax from retinal ischemia due to ipsilateral internal carotid artery disease via the ophthalmic artery. MCA, ACA, and basilar lesions cause binocular/cortical deficits, not isolated monocular blackout.""
}",A,,0.95,"Transient monocular vision loss (“curtain” descending) is classic amaurosis fugax from retinal ischemia due to ipsilateral internal carotid artery disease via the ophthalmic artery. MCA, ACA, and basilar lesions cause binocular/cortical deficits, not isolated monocular blackout."
212,e396f57a7a4082521360079b34ad794a43e7ae7fe6c91ac8018f8b6b3d8c5dbe,"A 75-year-old hypertensive woman presents with whirling vertigo, nausea, and weakness on the right side of her body. On exam she has nystagmus, left facial sensory loss, and right arm and leg weakness. What is the most likely diagnosis?",Internal carotid artery,Middle cerebral artery,Midbasilar artery,Anterior cerebral artery,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Vertigo, nystagmus, and crossed findings (ipsilateral facial sensory loss with contralateral limb weakness) localize to the brainstem (pons), consistent with basilar artery involvement. Anterior circulation (ICA/MCA/ACA) would more likely produce cortical signs. Thus midbasilar artery occlusion is most likely.""
}",C,,0.8,"Vertigo, nystagmus, and crossed findings (ipsilateral facial sensory loss with contralateral limb weakness) localize to the brainstem (pons), consistent with basilar artery involvement. Anterior circulation (ICA/MCA/ACA) would more likely produce cortical signs. Thus midbasilar artery occlusion is most likely."
213,b60614eeb900e9b3b42771e9c6c8a7287296f2e8c4eda3aebaef19fd9298b5be,"A 40-year-old male complains of exquisite pain and tenderness in the left ankle. There is no history of trauma. The patient is taking a mild diuretic for hypertension. On exam, the ankle is very swollen and tender. There are no other physical exam abnormalities. Which of the following is the best next step in management?",Begin colchicine and broad-spectrum antibiotics,Perform arthrocentesis,Begin allopurinol if uric acid level is elevated,Obtain ankle x-ray to rule out fracture,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Acute monoarthritis requires arthrocentesis to distinguish gout from septic arthritis. Allopurinol should not be initiated during an acute flare, and antibiotics or imaging are not first-line without evidence of infection or trauma.""
}",B,,0.9,"Acute monoarthritis requires arthrocentesis to distinguish gout from septic arthritis. Allopurinol should not be initiated during an acute flare, and antibiotics or imaging are not first-line without evidence of infection or trauma."
214,5973f0cbefb351022b8e8bde3a83ec91ba7b6b9bd5c4fd4cf9deebe1e658d0c8,"An 18-year-old man complains of a lack of sex drive and having no sense of smell. He is of normal height and weight. He has absence of facial, axillary and pubic hair. His penis and testes are small in size. What is the most likely diagnosis?",Conn syndrome,Klinefelter syndrome,Kallmann syndrome,Turner syndrome,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.98,
  ""rationale"": ""Anosmia with hypogonadotropic hypogonadism (absent secondary sexual characteristics, small testes/penis) strongly suggests Kallmann syndrome. Conn is hyperaldosteronism; Klinefelter lacks anosmia; Turner applies to females. Therefore Kallmann syndrome is most likely.""
}",C,,0.98,"Anosmia with hypogonadotropic hypogonadism (absent secondary sexual characteristics, small testes/penis) strongly suggests Kallmann syndrome. Conn is hyperaldosteronism; Klinefelter lacks anosmia; Turner applies to females. Therefore Kallmann syndrome is most likely."
215,7c32281dfe015451b2416684fae89cc937bc04e655af60bfbc0834ebb41bd74b,"Perimenopause refers to the time period preceding menopause, when fertility wanes and menstrual cycle irregularity increases. Onset of perimenopause precedes the final menses by 2-8 years, with mean duration of 4 years. Menopause is diagnosed retrospectively after how many months of amenorrhea?",15,9,3,6,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""Menopause is diagnosed retrospectively after 12 months of amenorrhea without other causes. Since 12 months is not among the options, none are correct.""
}",null,NO_VALID_OPTION,0.95,"Menopause is diagnosed retrospectively after 12 months of amenorrhea without other causes. Since 12 months is not among the options, none are correct."
216,dc942344be85a76b79ffdc23354c6d97cf538e4fa320af9b987aff3e660e6983,A 33-year-old man presents with a painless penile ulcer which has persisted for 5 months. The lesion started as a papule which later ulcerated and has been enlarging. Physical examination reveals a nontender friable ulcer with rolled borders. Which of these is the most likely causative organism?,A Gram-positive coccus,A flagellated protozoa,A Gram-negative rod,A Spirochete,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""A chronic, painless, friable ulcer with rolled borders suggests granuloma inguinale (donovanosis), caused by Klebsiella granulomatis, a Gram-negative rod. Syphilitic chancres are indurated and typically resolve within weeks, not progressively enlarge over months.""
}",C,,0.93,"A chronic, painless, friable ulcer with rolled borders suggests granuloma inguinale (donovanosis), caused by Klebsiella granulomatis, a Gram-negative rod. Syphilitic chancres are indurated and typically resolve within weeks, not progressively enlarge over months."
217,41a7ce8c8516e154ca2e49f4d26e8bdce904825753776f0bd2654e5e50433673,"35)	During a regular checkup of an 8-year-old child, you note a loud first heart sound with a fixed and widely split second heart sound at the upper left sternal border that does not change with respirations. The patient is otherwise active and healthy. Which of the following heart lesions most likely explains these findings?",Atrial septal defect (ASD),. Ventricular septal defect (VSD),Isolated tricuspid regurgitation,Tetralogy of Fallot,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""A fixed, widely split S2 that does not vary with respiration is classic for an atrial septal defect due to delayed pulmonic valve closure from increased right-sided flow. VSD and tricuspid regurgitation typically produce holosystolic murmurs at the lower left sternal border, and tetralogy of Fallot commonly has a single S2.""
}",A,,0.95,"A fixed, widely split S2 that does not vary with respiration is classic for an atrial septal defect due to delayed pulmonic valve closure from increased right-sided flow. VSD and tricuspid regurgitation typically produce holosystolic murmurs at the lower left sternal border, and tetralogy of Fallot commonly has a single S2."
218,d5bad7ed3097d839e3904e886bf761fec63fbba8ca4ce740cf625347a57f51b8,"A 28-year-old man is brought by ambulance to the emergency department after falling from the roof of his home four hours ago. Upon initial evaluation, he has visible deformities of his bilateral lower extremities and a positive FAST exam. Heart rate is 135, blood pressure 85/58, and urine output is 40 cc over 3 hours. According to ATLS guidelines, what percentage of his blood volume has this patient likely lost?",40-50%,<15%,15-30%,>50%,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""His HR 135, hypotension, and oliguria (~13 mL/hr) indicate ATLS Class III shock (≈30–40% blood loss), which is not listed among the options provided.""
}",null,NO_VALID_OPTION,0.8,"His HR 135, hypotension, and oliguria (~13 mL/hr) indicate ATLS Class III shock (≈30–40% blood loss), which is not listed among the options provided."
219,a0a0b76b38c380a8eb48fa33adaa135bf414ba2d93f25dd2d1571cbf7e545469,"A 75-year-old patient presents to the ER after a sudden syncopal episode. He is again alert and in retrospect describes occasional substernal chest pressure and shortness of breath on exertion. His lungs have a few bibasilar rales, and his blood pressure is 110/80. Which of the following classic findings should you expect to hear on cardiac auscultation?",A harsh systolic crescendo-decrescendo murmur heard best at the upper right sternal border,A diastolic decrescendo murmur heard at the mid-left sternal border,A holosystolic murmur heard best at the apex,A midsystolic click,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Syncope, exertional chest pressure, and dyspnea in an elderly patient suggest aortic stenosis. The classic finding is a harsh systolic crescendo-decrescendo murmur at the right upper sternal border, often radiating to the carotids.""
}",A,,0.95,"Syncope, exertional chest pressure, and dyspnea in an elderly patient suggest aortic stenosis. The classic finding is a harsh systolic crescendo-decrescendo murmur at the right upper sternal border, often radiating to the carotids."
220,f4013648bea0c0b413bfc62c83dd8b536eeccf55c2bd55cdfc021cc9402fd480,"A 9-year old boy presented with fever, vomiting, abdominal pain and passage of dark urine. He took a hypodermic injection for a foot injury in the preceding month. Physical examination revealed axillary temperature of 38.1⁰C, heart rate of 80/minute, moderate pallor and 6 cm tender hepatomegaly. The most likely diagnosis in the patient is:",Septicaemia.,Congestive cardiac failure.,Severe malaria.,Viral hepatitis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Dark urine with tender hepatomegaly and low-grade fever with relative bradycardia fits acute viral hepatitis. Recent hypodermic injection is a parenteral risk factor. Septicaemia, CCF, and severe malaria are less consistent with the vitals and findings.""
}",D,,0.86,"Dark urine with tender hepatomegaly and low-grade fever with relative bradycardia fits acute viral hepatitis. Recent hypodermic injection is a parenteral risk factor. Septicaemia, CCF, and severe malaria are less consistent with the vitals and findings."
221,d63b09f726cfe074f2f66537b8ddd5abcc3d8f90378f5703b7f4e95390a52551,A 20-year-old man is brought to the emergency room after rupturing his spleen in a motorcycle accident. His blood pressure on admission is 80/60 mmHg. Analysis of arterial blood gases demonstrates metabolic acidosis. This patient is most likely suffering from which of the following conditions?,Cardiogenic shock,Neurogenic shock,Septic shock,Acute pancreatitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Traumatic splenic rupture with hypotension and metabolic acidosis indicates hemorrhagic hypovolemic shock from blood loss. Hypovolemic shock is not listed among the options, so none fits.""
}",null,NO_VALID_OPTION,0.9,"Traumatic splenic rupture with hypotension and metabolic acidosis indicates hemorrhagic hypovolemic shock from blood loss. Hypovolemic shock is not listed among the options, so none fits."
222,5d0690a27a1894785ec024fd755728d356573d074acf86418e829aad653ad366,"An otherwise healthy 45-year-old schizophrenic comes to his psychiatrist for a routine visit. He has had a poor response to several trials of typical antipsychotics, as well as to risperidone and olanzapine. His psychiatrist recommends a trial of clozapine. Which of the following baseline tests should be ordered on this patient before starting this drug?",Liver function tests,Thyroid function tests,EEG,Blood urea nitrogen (BUN),"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.92,
  ""rationale"": ""Before clozapine, a baseline CBC with differential (ANC) is required due to agranulocytosis risk. None of the provided options correspond to this necessary test.""
}",null,NO_VALID_OPTION,0.92,"Before clozapine, a baseline CBC with differential (ANC) is required due to agranulocytosis risk. None of the provided options correspond to this necessary test."
223,e69eb1ce8c0d8ebcd234a090ed1476ff3bbbd20d396db551e02083b415c4926c,"A 19-year-old man is seen in the emergency department 20 minutes after a high-speed head-on collision with a tree, in which his car caught fire. He was not wearing a seat belt and was ejected from the vehicle. In the emergency department, he is alert, but he does not remember what happened. He admits to drinking a few beers earlier. Blood pressure is 75/40 mmHg and heart rate 140. His airway is patent. Breath sounds are equal bilaterally. Arterial blood gases reveal a Pa O 2 of 140, Sa O 2 of 98%, Pa CO 2 of 34, and p H of 7.33. He has burns to 15% TBSA, involving his anterior trunk and legs. His abdomen is covered with burns but appears distended; tenderness is hard to determine because of painful burn wounds. What is the most likely cause of his hypotension?",Smoke inhalation injury,Burn shock,Intra-abdominal hemorrhage,Ethanol intoxication,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Profound hypotension with tachycardia after high-speed ejection and a distended abdomen strongly suggests intra-abdominal bleeding. Burn shock is unlikely with only 15% TBSA and this early time frame, and smoke inhalation or ethanol intoxication would not typically cause severe hypotension. ABGs show adequate oxygenation, further arguing against inhalation injury as the cause.""
}",C,,0.9,"Profound hypotension with tachycardia after high-speed ejection and a distended abdomen strongly suggests intra-abdominal bleeding. Burn shock is unlikely with only 15% TBSA and this early time frame, and smoke inhalation or ethanol intoxication would not typically cause severe hypotension. ABGs show adequate oxygenation, further arguing against inhalation injury as the cause."
224,858781fc9cd7ddb0b67c6c339b0a66537d8b97433f2609f0f302562ea1de11cb,"Physical examination in pneumomediastinum reveals subcutaneous emphysema in suprasternal notch & Hamman’s sign, which is a crunching or clicking noise synchronous with heartbeat & best heard in what patient position?




 
",Tripod,Upright,Prone,Supine,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.82,
  ""rationale"": ""Hamman’s sign (mediastinal crunch) is classically accentuated in a decubitus position; among the given options, supine is the best match. It brings the heart closer to mediastinal air, making the crunch synchronous with heartbeat more audible.""
}",D,,0.82,"Hamman’s sign (mediastinal crunch) is classically accentuated in a decubitus position; among the given options, supine is the best match. It brings the heart closer to mediastinal air, making the crunch synchronous with heartbeat more audible."
225,d3202c12dff76c91c1083b5cbd05a456a27e4fe7eaa19556d5630fac46071611,"A 22-year-old female presents with palpitations, anxiety, and heat intolerance. 
A small smooth goitre is palpated. She has fine tremors and sweaty palms. Her blood pressure is 126/72 mmHg, and pulse is 98 bpm and regular. Thyroid-stimulating hormone (TSH) level is < 0.01 m IU/L , and both her T 4 and T 3 are elevated. Thyroid scanning reveals a uniformly increased uptake of technetium. What diagnosis best fits with this clinical picture?",Toxic adenoma,Hashimoto’s thryroiditis,Toxic multinodular goiter,Subacute thyroiditis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""Findings (young woman, diffuse goitre, suppressed TSH, elevated T4/T3, uniformly increased uptake) are classic for Graves’ disease, which is not listed. Toxic adenoma shows focal uptake; toxic multinodular goiter shows patchy uptake; thyroiditis typically shows low uptake.""
}",null,NO_VALID_OPTION,0.95,"Findings (young woman, diffuse goitre, suppressed TSH, elevated T4/T3, uniformly increased uptake) are classic for Graves’ disease, which is not listed. Toxic adenoma shows focal uptake; toxic multinodular goiter shows patchy uptake; thyroiditis typically shows low uptake."
226,b6b00ef71cbe1d5a6bd654fbb92e14e75c2912cb54b8300f72efc6a543c85e2d,"A 39-year-old, para 0 woman attends for an elective caesarean section for breech presentation Her BMI is 25. She undergoes an uncomplicated procedure and is mobile on the ward the same day. What is the most appropriate step in venous thromboembolism prophylaxis","Early mobilisation, prevention of dehydration","Early mobilisation, prevention of dehydration, therapeutic low molecular weight heparin for at least 10 days","Early mobilisation, prevention of dehydration, prophylactic dose low molecular weight heparin for at least 3 days",Prevention of dehydration and thromboembolic stockings,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.3,
  ""rationale"": ""Elective caesarean plus age >35 warrants prophylactic low molecular weight heparin for 10 days, along with early mobilisation and hydration; this option is not provided. Therapeutic dosing is inappropriate, and 3 days is too short.""
}",null,NO_VALID_OPTION,0.3,"Elective caesarean plus age >35 warrants prophylactic low molecular weight heparin for 10 days, along with early mobilisation and hydration; this option is not provided. Therapeutic dosing is inappropriate, and 3 days is too short."
227,f2377221031804679996177eac3743f12d48f1fb6743ce9620d07ff4df66b556,Almost two-thirds of filtered Na+ is reabsorbed in the proximal convoluted tubule. 25-30% occurs via apical Na+- K+- 2 Cl–co-transporter. 5% occurs in Distal convoluted tubule mediated by thiazide-sensitive Na+- Cl– co-transporter. Na+ reabsorption also occurs in cortical and medullary collecting ducts. Reabsorption of filtered sodium mediated by ‘Na+-K+-2 Cl cotransporter’ occurs in?,Proximal convoluted tubule,Thick ascending limb of the loop of Henle,Distal convoluted tubule,Cortical collecting ducts,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.98,
  ""rationale"": ""The apical Na+-K+-2Cl− cotransporter (NKCC2) operates in the thick ascending limb of the loop of Henle, reabsorbing a significant portion of filtered Na+. PCT uses NHE3, DCT uses thiazide-sensitive NCC, and collecting ducts use ENaC.""
}",B,,0.98,"The apical Na+-K+-2Cl− cotransporter (NKCC2) operates in the thick ascending limb of the loop of Henle, reabsorbing a significant portion of filtered Na+. PCT uses NHE3, DCT uses thiazide-sensitive NCC, and collecting ducts use ENaC."
228,e0b9d0d313794a4a73a4fd181d4234dd75ef1130f2683351f71d17d08f7a1f45,"A 28-year-old man comes to clinic because of an inguinal hernia. He works as a stonemason and first noticed the hernia when he developed a painful bulge while lifting a bag of cement. He has otherwise been healthy and takes no medications. An open inguinal hernia repair with mesh has been recommended. During a discussion of the anticipated risks, which of the following represents the most common complication?",Recurrence,Urinary retention,Reduced fertility,Chronic pain,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.82,
  ""rationale"": ""Chronic postoperative groin pain is the most common complication after open inguinal hernia repair due to nerve injury or entrapment. Recurrence is low with mesh repair, urinary retention is less frequent, and reduced fertility is rare.""
}",D,,0.82,"Chronic postoperative groin pain is the most common complication after open inguinal hernia repair due to nerve injury or entrapment. Recurrence is low with mesh repair, urinary retention is less frequent, and reduced fertility is rare."
229,0a130c88f711efd8a524a78d9562f81b26c77cfce5208edfe2f666504c8bf1ba,A 45-year-old woman is undergoing an abdominal hysterectomy for a history of heavy menstrual bleeding that has not responded to medical treatment. The patient has a past history of pelvic pain and the operation notes from a previous laparoscopy comment that the patient had 'pelvic adhesions' What is the most appropriate action in terms of protecting the ureter?,Mobilise the entire ureter with the aid of electrosurgery to reduce the blood loss,Perform preoperative ureteric stenting,Perform a preoperative MRI and Intravenous urogram to assess the ureters,Perform a preoperative MRI,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Prophylactic ureteric stents can aid intraoperative identification in anticipated difficult anatomy with adhesions. Routine imaging is not protective, and extensive mobilization with electrosurgery risks thermal or devascularizing injury.""
}",B,,0.8,"Prophylactic ureteric stents can aid intraoperative identification in anticipated difficult anatomy with adhesions. Routine imaging is not protective, and extensive mobilization with electrosurgery risks thermal or devascularizing injury."
