row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
178,2aa53398eb6c2ed8238ad9038335af3608d61d06e7b41cf7f97c8f5646fbe5bb,A 52-year-old man is diagnosed with Parkinson’s disease. He has recently started a second family with a new partner and is worried about dyskinesias associated with levodopa and complications of lung fibrosis that he has heard about with other drugs. Which of the following agents would you recommend?,Levodopa,Amantadine,Apomorphine,Cabergoline,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Amantadine has lower risk of dyskinesias compared to levodopa and does not carry the pulmonary fibrosis risk associated with ergot-derived dopamine agonists like cabergoline. It's a reasonable first-line option for mild Parkinson's symptoms in younger patients concerned about long-term complications.""
}",B,null,0.8,Amantadine has lower risk of dyskinesias compared to levodopa and does not carry the pulmonary fibrosis risk associated with ergot-derived dopamine agonists like cabergoline. It's a reasonable first-line option for mild Parkinson's symptoms in younger patients concerned about long-term complications.
179,2d2ef49c3844d7ae3157468c2c64510cb49ca58ac1c36c344ecf7e43d86b562f,"A 7-year old child presents with fever of four days duration and a massive swelling of the left thigh of a day duration. Examination reveals a well circumscribed, diffuse, fluctuant and tender swelling over the left inner thigh area. There was a history of a fall over the left thigh a week prior to the illness. Which of the following is the most likely diagnosis? 
Pathological fracture",Cellulitis,Septicaemia,Pyomyositis,Osteoarthirits of the hip joint,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The well-circumscribed, fluctuant swelling in the thigh muscle following trauma, combined with fever, is classic for pyomyositis. The fluctuant nature indicates abscess formation within the muscle, which is characteristic of pyomyositis rather than cellulitis or the other options.""
}",C,null,0.85,"The well-circumscribed, fluctuant swelling in the thigh muscle following trauma, combined with fever, is classic for pyomyositis. The fluctuant nature indicates abscess formation within the muscle, which is characteristic of pyomyositis rather than cellulitis or the other options."
180,96cc1ab100ea97ca66f29629a5f16e0a1700d14375ee658da5b9a6445d1abca8,A 33-year old unconscious female patient has sustained a trauma and presents to the emergencysetting. The mechanism of the trauma is unclear but there is no immediately obvious external signs of injury or bleeding. Which of the following is true of cervical spine immobilization?,A c-collar is not necessary in this situation given that the patient is unconscious and not moving.,A c-collar is not necessary in this situation given that the patient has no  external signs of trauma.,A rigid c-spine collar should be applied.,A rigid c-spine collar should be applied and the patient should be maintained on a hard spinal board,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Unconscious trauma patients with unclear mechanism require full spinal immobilization until cervical spine injury is ruled out. Complete immobilization includes rigid c-collar and spinal board regardless of external signs of injury.""
}",D,null,0.9,Unconscious trauma patients with unclear mechanism require full spinal immobilization until cervical spine injury is ruled out. Complete immobilization includes rigid c-collar and spinal board regardless of external signs of injury.
181,4065e73f0f99d4421814e488e40dc0797f1fc2d9c61a2734cc8459f9145f8cf6,"A neonate has excessive salivation and respiratory distress. Attempts to pass a nasogastric catheter fails because it coils at the back of the throat. A chest film shows a gasless abdomen and right upper lobe atelectasis. The most likely diagnosis is? 


 
 
 
",Esophageal atresia with distal tracheoesophageal fistula,Diaphragmatic hernia,“H-type” tracheoesophageal fistula,Esophageal atresia with proximal and distal fistula,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""The clinical picture describes esophageal atresia without tracheoesophageal fistula (gasless abdomen, inability to pass NG tube). None of the options include isolated esophageal atresia without fistula, which is the most likely diagnosis given these findings.""
}",null,NO_VALID_OPTION,0.85,"The clinical picture describes esophageal atresia without tracheoesophageal fistula (gasless abdomen, inability to pass NG tube). None of the options include isolated esophageal atresia without fistula, which is the most likely diagnosis given these findings."
182,738123cdf15d33ab348e8ceb9bbc3d6b42633e6bc08742e517f89b6c8aa33507,"
GFR may be assessed by the various methods except:                                                                                                                                                                   ",Using serum creatinine,Estimated GFR (eGFR).,Inulin.,Cystatin C.,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""All four options (serum creatinine, eGFR, inulin, and cystatin C) are valid methods for assessing GFR. The question asks for an exception but none of the choices are invalid methods.""
}",null,NO_VALID_OPTION,0.9,"All four options (serum creatinine, eGFR, inulin, and cystatin C) are valid methods for assessing GFR. The question asks for an exception but none of the choices are invalid methods."
183,1ddf80ca7fb1021e7e896ab2026499bd021b9be0b5cb2743eb71dde029feaf0b,A 40-year old presented to the gynaecologist with complaints of profuse vaginal discharge. There was no discharge from the cervix on speculum examination. The diagnosis of bacteria vaginosis was made based on the following on microscopy except:,Presence of Clue cells,Absence of lactobacill,Presence of Bacteroides.,Abundance of gram variable coccobacilli,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""Bacterial vaginosis diagnosis is based on Amsel criteria and microscopic findings including clue cells, absence of lactobacilli, and gram-variable coccobacilli. Bacteroides are anaerobic bacteria that may be present but are not a specific diagnostic criterion for BV.""
}",C,null,0.85,"Bacterial vaginosis diagnosis is based on Amsel criteria and microscopic findings including clue cells, absence of lactobacilli, and gram-variable coccobacilli. Bacteroides are anaerobic bacteria that may be present but are not a specific diagnostic criterion for BV."
184,146a6e7c0a9062c1028924bdf57c3240a61aee593deb4975b42f3a83af550970,A 55-year-old woman who is being managed for DVT with warfarin started bleeding from GIT. Further assessment revealed that she had deranged liver and renal function. To prevent pulmonary embolism which of the following should be done urgently,a.	Continue warfarin therapy,b.	Stop the warfarin therapy and watchfully wait,c.	To insert an IVC filter,d.	To treat the liver for 6 weeks before restarting the warfarin,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Patient has active GI bleeding with deranged liver/renal function making warfarin contraindicated, but still needs DVT/PE protection. IVC filter provides immediate mechanical protection against pulmonary embolism when anticoagulation is contraindicated.""
}",C,null,0.9,"Patient has active GI bleeding with deranged liver/renal function making warfarin contraindicated, but still needs DVT/PE protection. IVC filter provides immediate mechanical protection against pulmonary embolism when anticoagulation is contraindicated."
185,09b830fbb53e43fb109dd2e4f8ed75855c0c5f6c089f9599edfcbd9272549e80,A 45-year-old male patient complains of dysphagia of 2 years’ duration. He seems to have greater difficulty swallowing liquids than solids. Recently he has noticed that at night he is woken up by coughing. He has lost about 7–8 kg in weight in 6 months. The most likely diagnosis in this patient is,Peptic stricture,Carcinoma,Achalasia,Diffuse oesophageal spasm,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The classic presentation of greater difficulty swallowing liquids than solids is pathognomonic for achalasia. The nocturnal cough suggests regurgitation of undigested food, and weight loss over 2 years fits the progressive nature of achalasia.""
}",C,null,0.85,"The classic presentation of greater difficulty swallowing liquids than solids is pathognomonic for achalasia. The nocturnal cough suggests regurgitation of undigested food, and weight loss over 2 years fits the progressive nature of achalasia."
186,af0dc199e0a0d6b28fdee4ffb2444d0e3c9b6b09f2669e964e5a7e27b5fe7401,"A 45-year-old woman with long-standing, well-controlled rheumatoid arthritis develops severe pain and swelling in the left elbow over 2 days. She is not sexually active. You suspect septic arthritis. If you are correct, which of the following is the most likely organism to cause septic arthritis in this case?",Streptococcus pneumoniae,Neisseria gonorrhoeae,Escherichia coli,Staphylococcus aureus,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Staphylococcus aureus is the most common cause of septic arthritis in adults, especially in patients with rheumatoid arthritis who have increased susceptibility to joint infections. Gonococcal arthritis is less likely given she is not sexually active.""
}",D,null,0.9,"Staphylococcus aureus is the most common cause of septic arthritis in adults, especially in patients with rheumatoid arthritis who have increased susceptibility to joint infections. Gonococcal arthritis is less likely given she is not sexually active."
187,be5c5b4c0e83674f7789025a3fc1c0a9422115f325744d3599b166a7419897cf,"Mr. Adu has been feeling sad and has lost interest in pleasurable for the past 3 months. He has heard that people with depression may be prescribed an SSRI, and wants to know what SSRI stands for. You tell Mr Adu that SSRI stands for",Sensitive Serotonin Receptor Inhibitor,Specific Serotonin Receptor Inhibitor,Specific Serotonin Reuptake Inhibitor,Selective Serotonin Receptor Inhibitor,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""SSRI stands for Selective Serotonin Reuptake Inhibitor, but this correct answer is not among the options provided. Option C is close but says 'Specific' instead of 'Selective'.""
}",null,NO_VALID_OPTION,0.9,"SSRI stands for Selective Serotonin Reuptake Inhibitor, but this correct answer is not among the options provided. Option C is close but says 'Specific' instead of 'Selective'."
188,e0305aed5096baeacec3176c6742bf2a2d6f825d75d2a0b1e5dc91067686b2b0,"A two year old male child presents at the emergency room with a five-day history of cough and breathlessness. Examination reveals cardiomegaly, central cyanosis but no cardiac murmurs. The most likely diagnosis is:





",Eisenmengers syndrome.,Ostium secundum defect.,Pneumonia.,Tricuspid atresia.,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""A 2-year-old with cardiomegaly, central cyanosis, and no murmur suggests a cyanotic congenital heart defect. Tricuspid atresia commonly presents with these findings and can have absent or soft murmurs.""
}",D,null,0.7,"A 2-year-old with cardiomegaly, central cyanosis, and no murmur suggests a cyanotic congenital heart defect. Tricuspid atresia commonly presents with these findings and can have absent or soft murmurs."
189,dda053a524471658a3aaceb59cb4badff16b0ee83ea878919736abec01e23990,"7)	A 6-week-old child arrives with a complaint of “breathing fast” and a cough. On examination you note the child to have no temperature elevation, a respiratory rate of 65 breaths per minute, and her oxygen saturation to be 94%. Physical examination also is significant for rales and rhonchi. The past medical history for the child is positive for an eye discharge at 3 weeks of age, which was treated with a topical antibiotic drug. Which of the following organisms is the most likely cause of this child’s condition?",Neisseria gonorrhoeae,Herpesvirus,b. Staphylococcus aureus,Group B streptococcus,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation suggests chlamydial pneumonia in a 6-week-old with prior conjunctivitis, but Chlamydia trachomatis is not listed among the options. This is the most likely organism given the age, symptoms, and history of eye discharge.""
}",null,NO_VALID_OPTION,0.9,"The clinical presentation suggests chlamydial pneumonia in a 6-week-old with prior conjunctivitis, but Chlamydia trachomatis is not listed among the options. This is the most likely organism given the age, symptoms, and history of eye discharge."
190,eb861b87c4acdc8b6f20738d3d445b01ef2399d00bdf8bedaa4c4194a85b2db7,A 24-year-old man presents to the ER with an acute abdomen. He has a generally tender abdomen with guarding and rebound tenderness. The bowel sounds are absent. He is being managed for generalised peritonitis secondary to a hollow viscus perforation. The imaging investigation appropriate to demonstrate air in the abdomen is,a.	Abdominal X-ray,b.	Erect chest X-ray,c.	Abdominal Ultrasound,d.	Pelvic Ultrasound,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Erect chest X-ray is the most sensitive plain film method to detect free air (pneumoperitoneum) from hollow viscus perforation, showing air under the diaphragm. Abdominal X-ray is less sensitive for detecting small amounts of free air.""
}",B,null,0.9,"Erect chest X-ray is the most sensitive plain film method to detect free air (pneumoperitoneum) from hollow viscus perforation, showing air under the diaphragm. Abdominal X-ray is less sensitive for detecting small amounts of free air."
191,255805960b00a369dba9527bfc3aabde6c8888f8939b2ec07e9fd45e7bfac9d2,"A previously healthy 18-month-old has been in a separate room from his family. The family notices the sudden onset of coughing, which resolves in a few minutes. Subsequently, the patient appears to be normal except for increased amounts of drooling and refusal to take foods orally. Which of the following is the most likely explanation for this toddler’s condition",Epiglottitis,Croup,Severe gastroesophageal reflux,Foreign body in the airway,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The classic triad of sudden coughing episode while alone, followed by drooling and refusal to eat in a toddler strongly suggests foreign body aspiration. The initial cough represents the aspiration event, while drooling and feeding refusal indicate ongoing airway irritation or partial obstruction.""
}",D,,0.9,"The classic triad of sudden coughing episode while alone, followed by drooling and refusal to eat in a toddler strongly suggests foreign body aspiration. The initial cough represents the aspiration event, while drooling and feeding refusal indicate ongoing airway irritation or partial obstruction."
192,6b5b18cd33072fbe96d998bffe5dfe1b14a76bd89145420f5e3bd8d4ae4b14ed,"4 hours after eating salad at a restaurant, a 25-year-old lady presents to the ER with nausea, vomiting, abdominal cramps. She later started to experience non-bloody, non-mucoid watery diarrhea. 
The most likely organism is?",Shigella Flexneri,Salmonella sp.,Staphylococcus aureus,Yersinia enterocolitica,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The rapid onset (4 hours) and symptom profile (nausea, vomiting, cramping, watery diarrhea) is classic for Staphylococcus aureus food poisoning from preformed enterotoxin. Salad ingredients like mayonnaise or dairy-based dressings are common sources when improperly stored.""
}",C,null,0.85,"The rapid onset (4 hours) and symptom profile (nausea, vomiting, cramping, watery diarrhea) is classic for Staphylococcus aureus food poisoning from preformed enterotoxin. Salad ingredients like mayonnaise or dairy-based dressings are common sources when improperly stored."
193,5c2959116dbb5cc60852762fa0a10dd530097291ec5de928e69607b23bba32b6,A 28-year-old 62 para 1 at 28 weeks' gestation attends the antenatal clinic to discuss vaginal birth after caesarean section (VBAC). She had a previous emergency caesarean section 3 years ago for undiagnosed breech in labour. Which one of the following is true concerning VBAC?,Intermittent monitoring during labour is recommended.,Risk of uterine rupture is 2%.,It is contraindicated in women with previous classical caesarean section.,The chances of successful vaginal birth is around 50%.,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Classical caesarean sections involve a vertical incision in the upper uterine segment, which carries a much higher risk of uterine rupture (4-9%) compared to low transverse incisions, making VBAC contraindicated.""
}",C,null,0.9,"Classical caesarean sections involve a vertical incision in the upper uterine segment, which carries a much higher risk of uterine rupture (4-9%) compared to low transverse incisions, making VBAC contraindicated."
194,ceebe5fbbf76fb7d9d50000c0ed4da726b6328a0278956758611389743a271d2,"A 62-year-old man who had prosthetic aortic valve replacement 6 weeks earlier presented with weight loss, night sweats and intermittent palpitations over the
past month. His heart rate is 88 bpm and regular. Blood pressure checked was 140/86 mmHg. He has a prosthetic valve murmur and splinter haemorrhages are found on examination of his fingernails. Echocardiogram done showed vegetations on the aortic valve. What is the most likely causative organism?",Streptococcus viridans,Candida albicans,Haemphilus ducreyi,Cardiobacterium hominis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Early prosthetic valve endocarditis (within 2 months) is most commonly caused by Staphylococcus epidermidis or Staphylococcus aureus, neither of which are listed as options. The provided organisms are not typical causes of early prosthetic valve endocarditis.""
}",null,NO_VALID_OPTION,0.9,"Early prosthetic valve endocarditis (within 2 months) is most commonly caused by Staphylococcus epidermidis or Staphylococcus aureus, neither of which are listed as options. The provided organisms are not typical causes of early prosthetic valve endocarditis."
195,655c5cf9d9a9e4531af0a1196bf4bc2b7c164c5e98a82fdc2d383b6556da1185,"A 38-year-old woman presents to the maternity day assessment unit with a history of swollen feet, headache and blurring of vision at 30 weeks' gestation. Her BP is 160/100, pulse rate 88 bpm, oxygen saturation (Sp O 2) 99% on air and normal temperature. Uterine height measures 26 cm. Qualitative analysis of urine reveals 3 plusses of protein. What would be the diagnosis in this clinical context?",Unexplained proteinuria,Migraine,Diabetic nephropathy,Glomerulonephritis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""This presentation clearly describes preeclampsia (hypertension, proteinuria, visual symptoms at 30 weeks gestation), but this diagnosis is not among the provided options.""
}",null,NO_VALID_OPTION,0.9,"This presentation clearly describes preeclampsia (hypertension, proteinuria, visual symptoms at 30 weeks gestation), but this diagnosis is not among the provided options."
196,c03079d1061f23a8a3e00aed79a453c1fe80df97c10e7f475ce1f5e388c76c8b,"A 47 years old man presents with a 2 day history of disorientation, auditory and visual hallucinaitons. His wife says he has been complaining of headaches 2 days prior to presentation. His blood pressure is 212/125 mmHg. This is his first such episode. He most likely has;",Schizophrenia,Bipolar Affective Disorder,Schizo-Affective Disorder,Organic cause of psychosis,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The acute onset of psychotic symptoms in a 47-year-old with severe hypertension (212/125) and headaches strongly suggests hypertensive encephalopathy or other organic cause. The timing, age, and vital signs make organic etiology much more likely than primary psychiatric disorders.""
}",D,,0.9,"The acute onset of psychotic symptoms in a 47-year-old with severe hypertension (212/125) and headaches strongly suggests hypertensive encephalopathy or other organic cause. The timing, age, and vital signs make organic etiology much more likely than primary psychiatric disorders."
197,23cf2e199e094c0e4bf3ae5e126a93486807115b3404e27e60a783432a30071f,"A 34-year-old woman presents with galactorrhoea, loss of libido and amenorrhoea for 4 months. MRI of the brain showed a macroadenoma with pressure on the optic chiasm. Which visual defect is likely to be found on examination?",Binasal hemianopia,Bitemporal hemianopia,Loss of colour vision,Left homonymous hemianopia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Pituitary macroadenoma compressing the optic chiasm classically causes bitemporal hemianopia due to compression of crossing nasal retinal fibers. This is the most characteristic visual field defect associated with chiasmal compression.""
}",B,null,0.95,Pituitary macroadenoma compressing the optic chiasm classically causes bitemporal hemianopia due to compression of crossing nasal retinal fibers. This is the most characteristic visual field defect associated with chiasmal compression.
198,0d21ee174c5e4a282a70a2608f624fee2bb91d4c769596687f9237cb74d6ee23,"A 57-year old nulliparous woman comes 2 weeks after noticing a lump in the right breast. Her last mammogram was done 4 years ago and showed no abnormalities. Menopause began 2 years ago, during which time the patient was prescribed hormone replacement therapy for severe hot flashes and vaginal dryness. Vital signs are within normal limits. Examination of the right breast shows a firm, non-tender mass close to the nipple. There are no changes in the skin or nipple and there is no palpable axillary adenopathy. The abdomen is soft and nontender. Mammography shows a suspicious 2 cm mass adjacent to the nipple. Which of the following is the most appropriate next step in management?",Measurement of serum CA 15-3,Fine needle aspiration,Bone scan,Excisional biopsy,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""A suspicious breast mass on mammography requires tissue diagnosis, and fine needle aspiration is the appropriate initial biopsy method for a palpable mass. Core needle biopsy would also be acceptable, but FNA is listed as an option and provides adequate tissue for initial diagnosis.""
}",B,null,0.9,"A suspicious breast mass on mammography requires tissue diagnosis, and fine needle aspiration is the appropriate initial biopsy method for a palpable mass. Core needle biopsy would also be acceptable, but FNA is listed as an option and provides adequate tissue for initial diagnosis."
199,93f4bf37b6b0ce169bb73aa151a4fbe747ae7bdfc809e3ec4bdc68109a93096f,"A 50-year-old farmer presents with diarrhoea, flatulence, joint pains and gradual weight loss over the past 6 months. A small bowel biopsy shows villous atrophy and periodic acid-Schiff positive macrophages. What is the most likely diagnosis?",Lactose intolerance,Coeliac disease,Small bowel lymphoma,Ulcerative colitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""The combination of villous atrophy with PAS-positive macrophages in a farmer is classic for Whipple's disease, which is not listed among the options.""
}",null,NO_VALID_OPTION,0.85,"The combination of villous atrophy with PAS-positive macrophages in a farmer is classic for Whipple's disease, which is not listed among the options."
200,a9747cb5246a877e215caa157c7ca108e8ee18ab56ae0f3206fa4512eca120e8,"A patient presents with small bowel obstruction and a history of appendectomy 10 years ago. She is given fluid, an NGT tube, and a Foley catheter. What are the clinical signs or symptoms that indicate the need for surgery?",Vomiting,Constipation,Peritonitis,Abdominal distension,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Peritonitis indicates bowel perforation or strangulation, which are absolute indications for emergency surgery in small bowel obstruction. The other symptoms are common in obstruction but don't necessarily require surgical intervention.""
}",C,null,0.9,"Peritonitis indicates bowel perforation or strangulation, which are absolute indications for emergency surgery in small bowel obstruction. The other symptoms are common in obstruction but don't necessarily require surgical intervention."
201,824e0048805f92109351a5ebc60824475f7b8c75c745cbe1bbd44b255ab04cf0,"A 20-year-old primigravida, unbooked, was rushed into the emergency room unconscious following repeated episodes of convulsions. Blood pressure checked on admission was 150/100 mmHg. Urinalysis revealed 3+ of proteinuria. She was thereafter given intravenous injection of Magnesium sulphate. The following is untrue regarding Magnesium sulphate:",Is given to cases of imminent eclampsia,The aim is to reduce blood pressure,Acts on the central nervous system causing depression,Is excreted by the kidney,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Magnesium sulfate's primary mechanism in eclampsia is seizure prevention through CNS depression, not blood pressure reduction. While it may have mild hypotensive effects, its main therapeutic goal is neuroprotection and seizure control.""
}",B,null,0.9,"Magnesium sulfate's primary mechanism in eclampsia is seizure prevention through CNS depression, not blood pressure reduction. While it may have mild hypotensive effects, its main therapeutic goal is neuroprotection and seizure control."
202,5bff2b5720abbc1c788ce581948a9a5ae37f0168603774f8330f0303b7878748,You assess a 26-year-old woman with a diagnosis of bipolar disorder in the emergency department. She is speaking very quickly and is difficult to interrupt. She scarcely finishes a sentence before starting another. She speaks about a range of topics but her words make sense and the topics are clearly linked to one another. What sign is she exhibiting?,Pressure of speech,Dysphasia,Tangentiality,Alogia,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""The patient exhibits rapid, continuous speech that is difficult to interrupt, which is the classic definition of pressure of speech commonly seen in manic episodes of bipolar disorder. Her speech content remains coherent and logically connected, ruling out other speech abnormalities.""
}",A,null,0.95,"The patient exhibits rapid, continuous speech that is difficult to interrupt, which is the classic definition of pressure of speech commonly seen in manic episodes of bipolar disorder. Her speech content remains coherent and logically connected, ruling out other speech abnormalities."
203,8cdde617b2936fcbcff6834771c170a61ff8870456f3755df47f1eb778cd7c97,"Consent is being obtain from a 24-year-old for a diagnostic laparoscopy and it is correctly documented that there is risk of laparotomy if any injury to bowel, bladder or blood vessels were to occur during the procedure. The patient wishes to know what proportion of cases would be converted to a laparotomy my should an injury occur?",17%,31%,48%,67%,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.9,
  ""rationale"": ""The question asks for a specific conversion rate to laparotomy given injury occurrence, but this statistic would depend on multiple factors including injury type, severity, surgeon experience, and institutional protocols that are not specified in the question.""
}",null,INSUFFICIENT_INFO,0.9,"The question asks for a specific conversion rate to laparotomy given injury occurrence, but this statistic would depend on multiple factors including injury type, severity, surgeon experience, and institutional protocols that are not specified in the question."
204,17e093b6d955b95bf1bb8176ab8d01a214f70e36489b0af3b88d929b887a81b4,"A 36 year old factory worker developed itchy, annular scaly plaques in both groins Application of a corticosteroid ointment led to temporary relief but the plaques continued to extend at the periphery. The most likely diagnosis is?",erythem annulare centrifugum,granuloma annulare,.tinea cruris,. psoriasis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Bilateral groin involvement with annular scaly plaques that extend peripherally despite corticosteroid treatment is classic for tinea cruris. The temporary improvement with steroids followed by continued peripheral extension is characteristic of fungal infections.""
}",C,null,0.9,Bilateral groin involvement with annular scaly plaques that extend peripherally despite corticosteroid treatment is classic for tinea cruris. The temporary improvement with steroids followed by continued peripheral extension is characteristic of fungal infections.
205,74c202aa967bc6e82b261751344c92a100c6c38974ace6aa79261f4a44edd4d4,"Hypercortisolism promotes deposition of adipose tissue in upper face (moon facies), interscapular area (buffalo hump), supraclavicular fat pads & mesenteric bed (truncal obesity). Rarely, episternal fatty tumors and mediastinal widening secondary to fat accumulation occur.
Most common cause of Cushing’s syndrome is?




 
",Iatrogenic administration of steroids,Adrenal macronodular hyperplasia,Adrenal micronodular dysplasia,Adrenal neoplasia,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Iatrogenic steroid administration is the most common cause of Cushing's syndrome globally, far exceeding endogenous causes like pituitary adenomas or adrenal pathology.""
}",A,null,0.9,"Iatrogenic steroid administration is the most common cause of Cushing's syndrome globally, far exceeding endogenous causes like pituitary adenomas or adrenal pathology."
206,0812cc030d64e6ddfb16630317cb8a5be3f5a6117343b92db0cbef81f9263ea0,"You are asked to consult on a 14-year-old boy who was hospitalized overnight with a fever of 39 C. He is toxic appearing and has been sick for six days. He had a bad upper respiratory infection two weeks ago, but over the last few days has had increasing headaches, pain in his right eye, and increasing nasal discharge. Two days ago, he was noted to have swelling and redness around his right eye, but this spread to his left one day ago. He now has proptosis and chemosis in the right eye with some limitation of eye motion and redness, as well as swelling and chemosis of the left eye. Which diagnosis is most concerning for this patient?",A cavernous sinus thrombosis,A right orbital cellulitis,A right periorbital abscess,Bilateral acute bacterial ethmoiditis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Bilateral eye involvement with proptosis, chemosis, limited extraocular movements, and toxic appearance following sinusitis strongly suggests cavernous sinus thrombosis. The rapid bilateral progression and systemic toxicity distinguish this from localized orbital infections.""
}",A,null,0.9,"Bilateral eye involvement with proptosis, chemosis, limited extraocular movements, and toxic appearance following sinusitis strongly suggests cavernous sinus thrombosis. The rapid bilateral progression and systemic toxicity distinguish this from localized orbital infections."
207,446740d9166dd08e2e2c9084aa3c1a7594983d224256abd63c5d2ca6bc5aa151,"A 45 year old man is rushed to the emergency having been found lying in a pool of vomitus. His history is significant for chronic alcohol use. You notice he has multiple abrasions over his body. On your examination you find that extra-ocular movements are restricted on lateral gaze, and a horizontal nystagmus is present. He is disoriented and confused and has gait ataxia. What is the likely diagnosis?",Central pontine myelinolysis,Benzodiazepine toxicity,Brain stem infarction,Encephalitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation describes classic Wernicke encephalopathy (ophthalmoplegia, confusion, ataxia) in a chronic alcoholic, but this diagnosis is not listed among the options.""
}",null,NO_VALID_OPTION,0.9,"The clinical presentation describes classic Wernicke encephalopathy (ophthalmoplegia, confusion, ataxia) in a chronic alcoholic, but this diagnosis is not listed among the options."
208,0578f4e2afd11a4d6aa7994bb6ec05a99fcceb691d0cfb7e6db4a018e12b7e9e,"A 56-year-old woman develops difficulty ambulating several weeks after receiving an influenza vaccine. She is found to have distal muscle weakness and areflexia in the lower extremities. During a 2-day observation period the weakness ascends, and she begins to notice weakness of the hands. She notices mild tingling, but the sensory examination is normal. The diagnosis of Guillain-Barré syndrome is strongly suspected. The workup of this patient is most likely to show which of the following?",Elevated CPK,Positive Tensilon test,Respiratory alkalosis by arterial blood gases,Abnormal EMG that shows axonal degeneration,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""Guillain-Barré syndrome typically shows demyelinating changes on EMG/nerve conduction studies, though axonal variants exist and can show axonal degeneration. The other options (elevated CPK, positive Tensilon test, respiratory alkalosis) are not characteristic findings in GBS.""
}",D,null,0.85,"Guillain-Barré syndrome typically shows demyelinating changes on EMG/nerve conduction studies, though axonal variants exist and can show axonal degeneration. The other options (elevated CPK, positive Tensilon test, respiratory alkalosis) are not characteristic findings in GBS."
