row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
220,f4013648bea0c0b413bfc62c83dd8b536eeccf55c2bd55cdfc021cc9402fd480,"A 9-year old boy presented with fever, vomiting, abdominal pain and passage of dark urine. He took a hypodermic injection for a foot injury in the preceding month. Physical examination revealed axillary temperature of 38.1⁰C, heart rate of 80/minute, moderate pallor and 6 cm tender hepatomegaly. The most likely diagnosis in the patient is:",Septicaemia.,Congestive cardiac failure.,Severe malaria.,Viral hepatitis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Dark urine with tender hepatomegaly and prodromal fever/vomiting fits acute viral hepatitis, and a recent hypodermic injection suggests parenteral transmission. Septicemia and heart failure don’t explain the dark urine, and severe malaria is less likely without splenomegaly or severe toxic features.""
}",D,,0.78,"Dark urine with tender hepatomegaly and prodromal fever/vomiting fits acute viral hepatitis, and a recent hypodermic injection suggests parenteral transmission. Septicemia and heart failure don’t explain the dark urine, and severe malaria is less likely without splenomegaly or severe toxic features."
221,d63b09f726cfe074f2f66537b8ddd5abcc3d8f90378f5703b7f4e95390a52551,A 20-year-old man is brought to the emergency room after rupturing his spleen in a motorcycle accident. His blood pressure on admission is 80/60 mmHg. Analysis of arterial blood gases demonstrates metabolic acidosis. This patient is most likely suffering from which of the following conditions?,Cardiogenic shock,Neurogenic shock,Septic shock,Acute pancreatitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""This presentation (splenic rupture, hypotension, metabolic acidosis) is classic for hypovolemic hemorrhagic shock, which is not among the options. The listed choices (cardiogenic, neurogenic, septic shock, pancreatitis) do not fit this trauma-driven blood loss scenario.""
}",null,NO_VALID_OPTION,0.9,"This presentation (splenic rupture, hypotension, metabolic acidosis) is classic for hypovolemic hemorrhagic shock, which is not among the options. The listed choices (cardiogenic, neurogenic, septic shock, pancreatitis) do not fit this trauma-driven blood loss scenario."
222,5d0690a27a1894785ec024fd755728d356573d074acf86418e829aad653ad366,"An otherwise healthy 45-year-old schizophrenic comes to his psychiatrist for a routine visit. He has had a poor response to several trials of typical antipsychotics, as well as to risperidone and olanzapine. His psychiatrist recommends a trial of clozapine. Which of the following baseline tests should be ordered on this patient before starting this drug?",Liver function tests,Thyroid function tests,EEG,Blood urea nitrogen (BUN),"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.72,
  ""rationale"": ""Clozapine requires baseline hematologic monitoring (CBC with ANC), but since that option isn’t listed, liver function tests are the most appropriate among the choices due to clozapine’s hepatic metabolism and risk of transaminitis. Thyroid tests and BUN are more relevant for lithium, and a baseline EEG is not standard for clozapine.""
}",A,,0.72,"Clozapine requires baseline hematologic monitoring (CBC with ANC), but since that option isn’t listed, liver function tests are the most appropriate among the choices due to clozapine’s hepatic metabolism and risk of transaminitis. Thyroid tests and BUN are more relevant for lithium, and a baseline EEG is not standard for clozapine."
223,e69eb1ce8c0d8ebcd234a090ed1476ff3bbbd20d396db551e02083b415c4926c,"A 19-year-old man is seen in the emergency department 20 minutes after a high-speed head-on collision with a tree, in which his car caught fire. He was not wearing a seat belt and was ejected from the vehicle. In the emergency department, he is alert, but he does not remember what happened. He admits to drinking a few beers earlier. Blood pressure is 75/40 mmHg and heart rate 140. His airway is patent. Breath sounds are equal bilaterally. Arterial blood gases reveal a Pa O 2 of 140, Sa O 2 of 98%, Pa CO 2 of 34, and p H of 7.33. He has burns to 15% TBSA, involving his anterior trunk and legs. His abdomen is covered with burns but appears distended; tenderness is hard to determine because of painful burn wounds. What is the most likely cause of his hypotension?",Smoke inhalation injury,Burn shock,Intra-abdominal hemorrhage,Ethanol intoxication,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Profound hypotension and tachycardia after high-speed blunt trauma with a distended abdomen indicates hemorrhagic shock from intra-abdominal bleeding. Burn shock is unlikely with only 15% TBSA and this early; smoke inhalation and ethanol intoxication do not explain the hemodynamic collapse in this context.""
}",C,,0.9,Profound hypotension and tachycardia after high-speed blunt trauma with a distended abdomen indicates hemorrhagic shock from intra-abdominal bleeding. Burn shock is unlikely with only 15% TBSA and this early; smoke inhalation and ethanol intoxication do not explain the hemodynamic collapse in this context.
224,858781fc9cd7ddb0b67c6c339b0a66537d8b97433f2609f0f302562ea1de11cb,"Physical examination in pneumomediastinum reveals subcutaneous emphysema in suprasternal notch & Hamman’s sign, which is a crunching or clicking noise synchronous with heartbeat & best heard in what patient position?




 
",Tripod,Upright,Prone,Supine,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.66,
  ""rationale"": ""Hamman’s sign (mediastinal crunch) is typically best heard when the heart is closer to the chest wall, classically in the left lateral decubitus or supine position. Of the options provided, supine is the most appropriate.""
}",D,,0.66,"Hamman’s sign (mediastinal crunch) is typically best heard when the heart is closer to the chest wall, classically in the left lateral decubitus or supine position. Of the options provided, supine is the most appropriate."
225,d3202c12dff76c91c1083b5cbd05a456a27e4fe7eaa19556d5630fac46071611,"A 22-year-old female presents with palpitations, anxiety, and heat intolerance. 
A small smooth goitre is palpated. She has fine tremors and sweaty palms. Her blood pressure is 126/72 mmHg, and pulse is 98 bpm and regular. Thyroid-stimulating hormone (TSH) level is < 0.01 m IU/L , and both her T 4 and T 3 are elevated. Thyroid scanning reveals a uniformly increased uptake of technetium. What diagnosis best fits with this clinical picture?",Toxic adenoma,Hashimoto’s thryroiditis,Toxic multinodular goiter,Subacute thyroiditis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.88,
  ""rationale"": ""Diffuse, uniformly increased radionuclide uptake with a smooth goiter and hyperthyroid symptoms is classic for Graves disease, which is not among the options. The listed choices would show focal/patchy or decreased uptake or a different clinical picture.""
}",null,NO_VALID_OPTION,0.88,"Diffuse, uniformly increased radionuclide uptake with a smooth goiter and hyperthyroid symptoms is classic for Graves disease, which is not among the options. The listed choices would show focal/patchy or decreased uptake or a different clinical picture."
226,b6b00ef71cbe1d5a6bd654fbb92e14e75c2912cb54b8300f72efc6a543c85e2d,"A 39-year-old, para 0 woman attends for an elective caesarean section for breech presentation Her BMI is 25. She undergoes an uncomplicated procedure and is mobile on the ward the same day. What is the most appropriate step in venous thromboembolism prophylaxis","Early mobilisation, prevention of dehydration","Early mobilisation, prevention of dehydration, therapeutic low molecular weight heparin for at least 10 days","Early mobilisation, prevention of dehydration, prophylactic dose low molecular weight heparin for at least 3 days",Prevention of dehydration and thromboembolic stockings,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""Post–elective caesarean in a woman aged >35 warrants prophylactic low molecular weight heparin for 10 days plus early mobilisation and hydration. None of the options provides prophylactic LMWH for the correct duration; B is therapeutic dosing, C is too short, and A/D are inadequate.""
}",null,NO_VALID_OPTION,0.8,"Post–elective caesarean in a woman aged >35 warrants prophylactic low molecular weight heparin for 10 days plus early mobilisation and hydration. None of the options provides prophylactic LMWH for the correct duration; B is therapeutic dosing, C is too short, and A/D are inadequate."
227,f2377221031804679996177eac3743f12d48f1fb6743ce9620d07ff4df66b556,Almost two-thirds of filtered Na+ is reabsorbed in the proximal convoluted tubule. 25-30% occurs via apical Na+- K+- 2 Cl–co-transporter. 5% occurs in Distal convoluted tubule mediated by thiazide-sensitive Na+- Cl– co-transporter. Na+ reabsorption also occurs in cortical and medullary collecting ducts. Reabsorption of filtered sodium mediated by ‘Na+-K+-2 Cl cotransporter’ occurs in?,Proximal convoluted tubule,Thick ascending limb of the loop of Henle,Distal convoluted tubule,Cortical collecting ducts,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.96,
  ""rationale"": ""The apical Na+-K+-2Cl− cotransporter (NKCC2) is characteristic of the thick ascending limb of the loop of Henle. PCT uses Na+-H+ exchange and various cotransporters, DCT uses the thiazide-sensitive Na+-Cl− cotransporter, and collecting ducts primarily use ENaC.""
}",B,,0.96,"The apical Na+-K+-2Cl− cotransporter (NKCC2) is characteristic of the thick ascending limb of the loop of Henle. PCT uses Na+-H+ exchange and various cotransporters, DCT uses the thiazide-sensitive Na+-Cl− cotransporter, and collecting ducts primarily use ENaC."
228,e0b9d0d313794a4a73a4fd181d4234dd75ef1130f2683351f71d17d08f7a1f45,"A 28-year-old man comes to clinic because of an inguinal hernia. He works as a stonemason and first noticed the hernia when he developed a painful bulge while lifting a bag of cement. He has otherwise been healthy and takes no medications. An open inguinal hernia repair with mesh has been recommended. During a discussion of the anticipated risks, which of the following represents the most common complication?",Recurrence,Urinary retention,Reduced fertility,Chronic pain,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Chronic postoperative groin pain (inguinodynia) is the most common complication after open mesh inguinal hernia repair. Recurrence rates are relatively low with mesh, urinary retention is more common in older men or those with BPH, and reduced fertility is rare.""
}",D,,0.86,"Chronic postoperative groin pain (inguinodynia) is the most common complication after open mesh inguinal hernia repair. Recurrence rates are relatively low with mesh, urinary retention is more common in older men or those with BPH, and reduced fertility is rare."
229,0a130c88f711efd8a524a78d9562f81b26c77cfce5208edfe2f666504c8bf1ba,A 45-year-old woman is undergoing an abdominal hysterectomy for a history of heavy menstrual bleeding that has not responded to medical treatment. The patient has a past history of pelvic pain and the operation notes from a previous laparoscopy comment that the patient had 'pelvic adhesions' What is the most appropriate action in terms of protecting the ureter?,Mobilise the entire ureter with the aid of electrosurgery to reduce the blood loss,Perform preoperative ureteric stenting,Perform a preoperative MRI and Intravenous urogram to assess the ureters,Perform a preoperative MRI,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""In patients with anticipated distorted pelvic anatomy or adhesions, prophylactic ureteric stenting can facilitate intraoperative identification of the ureters and may reduce injury risk. Routine preoperative imaging does not prevent injury, and extensive ureteric mobilization with electrosurgery increases the risk of devascularization and thermal injury.""
}",B,,0.78,"In patients with anticipated distorted pelvic anatomy or adhesions, prophylactic ureteric stenting can facilitate intraoperative identification of the ureters and may reduce injury risk. Routine preoperative imaging does not prevent injury, and extensive ureteric mobilization with electrosurgery increases the risk of devascularization and thermal injury."
230,28187505c83e90d58d8aee0142f83a25de795c3a3e0198caab7c468dec27af5e,"An 8-month old infant presents with the history of excessive crying and associated passage of bloody mucoid stool. These symptoms were preceded by an upper respiratory tract infection. On examination he is pale, irritable with palpable sausage shaped mass in the abdomen. The most likely diagnosis is:",Pyloric stenosis,Duodenal Atresia,Hemolytic uraemic syndrome,Intussusception,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""An infant with paroxysmal crying, bloody mucoid (currant jelly) stools, and a palpable sausage-shaped abdominal mass is classic for intussusception, often following a viral illness. The other options do not fit the age and symptom pattern.""
}",D,,0.95,"An infant with paroxysmal crying, bloody mucoid (currant jelly) stools, and a palpable sausage-shaped abdominal mass is classic for intussusception, often following a viral illness. The other options do not fit the age and symptom pattern."
231,3393fbe758782063491b13af3d754c9bffc4d005cd164200046f80a1cca0981d,"A 55-year-old diabetic lady presents with right upper quadrant pain for the past 2 days. She has had shorter episodes of similar pain on and off over the preceding 2 years. On examination she is febrile, has jaundice and right upper quadrant tenderness. What is the most likely diagnosis?",Biliary Colic,Acute Cholangitis,Choledocholithiasis,Acute Pancreatitis,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""She has Charcot’s triad of fever, jaundice, and right upper quadrant pain, which is classic for acute cholangitis. The prior intermittent pain suggests gallstones, now complicated by infection. Biliary colic lacks fever/jaundice, and pancreatitis typically presents with epigastric pain radiating to the back.""
}",B,,0.9,"She has Charcot’s triad of fever, jaundice, and right upper quadrant pain, which is classic for acute cholangitis. The prior intermittent pain suggests gallstones, now complicated by infection. Biliary colic lacks fever/jaundice, and pancreatitis typically presents with epigastric pain radiating to the back."
232,dd41dc5c4f9365c9957bcb0fb11dbc04c57f3a319593161844486927faabf5af,. A 23-year-old woman with history of previously well controlled Type 1 diabetes reports with having multiple recent episodes of hypoglycaemia. Her blood pressure is 100/60 mmHg with a postural drop of 10 mmHg. Initial investigations done were significant for a normocytic anaemia with haemoglobin of 10 g/dL and sodium of 130 mmol/L . Which of the following is most likely to determine the underlying diagnosis?,Serum iron studies,Paired serum and urine osmolality,Continuous glucose monitoring,Short Synacthen test,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Recurrent hypoglycaemia in a patient with type 1 diabetes together with hyponatraemia, low-normal blood pressure, and normocytic anaemia suggests autoimmune primary adrenal insufficiency (Addison’s disease). Cortisol deficiency increases insulin sensitivity and causes hyponatraemia. A short Synacthen (cosyntropin) test is the appropriate diagnostic test to confirm adrenal insufficiency.""
}",D,,0.9,"Recurrent hypoglycaemia in a patient with type 1 diabetes together with hyponatraemia, low-normal blood pressure, and normocytic anaemia suggests autoimmune primary adrenal insufficiency (Addison’s disease). Cortisol deficiency increases insulin sensitivity and causes hyponatraemia. A short Synacthen (cosyntropin) test is the appropriate diagnostic test to confirm adrenal insufficiency."
233,f23622378f9823c430c70c770af480c7805beb9bc92b7dc580366ef69df8a03e,A 20 year old medical student presents with acute onset ascending weakness of the lower limbs. There is associated ophthalmoplegia and ataxic gait. There is a preceding upper respiratory tract infection. What is the likely diagnosis?,Stroke,Transverse myelitis,Poliomyelitis,Miller-Fisher syndrome,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Ophthalmoplegia and ataxia following a recent infection are classic for Miller-Fisher syndrome, a variant of Guillain-Barré. Stroke and transverse myelitis would not explain ophthalmoplegia, and poliomyelitis typically causes asymmetric weakness without the triad.""
}",D,,0.9,"Ophthalmoplegia and ataxia following a recent infection are classic for Miller-Fisher syndrome, a variant of Guillain-Barré. Stroke and transverse myelitis would not explain ophthalmoplegia, and poliomyelitis typically causes asymmetric weakness without the triad."
234,f1036298340615dcb9c268cd6222b6be34f29f3239b21152c4ae1aac5b6e00e9,21.45-year-old morbidly obese with tortuous dilated elongated veins along the lower limbs. The distended veins were associated with swelling of the legs and ankles. The patients noticed the distended vessels during her last pregnancy when she was 38 years old. She has noticed an ulcer just above the medial malleolus of the right leg with pruritic margins. What is most likely diagnosis,c.Neurotrophic ulcer,e.Gestational ulcer,b.Decubitus ulcer,d.Diabetic ulcer,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The description (varicose veins with an ulcer above the medial malleolus and pruritic margins) is classic for a venous/varicose ulcer. None of the listed options corresponds to a venous ulcer; decubitus, neurotrophic, diabetic, or “gestational” ulcers do not fit this presentation.""
}",null,NO_VALID_OPTION,0.9,"The description (varicose veins with an ulcer above the medial malleolus and pruritic margins) is classic for a venous/varicose ulcer. None of the listed options corresponds to a venous ulcer; decubitus, neurotrophic, diabetic, or “gestational” ulcers do not fit this presentation."
235,ac023df1c1b9c72aa51e356d0117711d143936e0cc3452257e68d9b68b17a887,"A 46-year-old man is diagnosed with an estrogen receptor-positive invasive ductal carcinoma of the right breast after having discovered a lump 3 months before. The patient is found to have multiple involved axillary lymph nodes, and the tumor is of an aggressive phenotype. The most appropriate treatment option for this patient is:",Cytotoxic chemotherapy and Tamoxifen but no surgery,Mastectomy + axillary clearance + systemic chemotherapy + radiotherapy and  Tamoxifen,Wide local excision and Tamoxifen only,Mastectomy + postoperative radiotherapy only,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Male breast cancer is typically managed with modified radical mastectomy and axillary dissection. Given ER+ status with multiple involved nodes and aggressive features, adjuvant systemic chemotherapy, chest wall/axillary radiotherapy, and endocrine therapy with Tamoxifen are indicated.""
}",B,,0.9,"Male breast cancer is typically managed with modified radical mastectomy and axillary dissection. Given ER+ status with multiple involved nodes and aggressive features, adjuvant systemic chemotherapy, chest wall/axillary radiotherapy, and endocrine therapy with Tamoxifen are indicated."
236,20ba04d3e6c3c24c9941907c693f257c0bb1299a9745828f99060474b1bb0cc5,"47)	A 15-month-old infant has been breastfed since birth. He eats finger foods (eg, peas, carrots) and occasionally some cereal. His mother adheres to a vegan diet and plans the same for her child. A complete blood count documents anemia. Of the following, the MOST likely cause of this infant's anemia is a deficiency of",folic acid,niacin,riboflavin,Thiamine,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.68,
  ""rationale"": ""In vegan diets, riboflavin (B2) intake may be low due to avoidance of dairy, and B2 deficiency can cause anemia. Folate is usually abundant in plant-based diets, and niacin or thiamine deficiencies do not typically present with anemia.""
}",C,,0.68,"In vegan diets, riboflavin (B2) intake may be low due to avoidance of dairy, and B2 deficiency can cause anemia. Folate is usually abundant in plant-based diets, and niacin or thiamine deficiencies do not typically present with anemia."
237,1845425d7c8d72a719528060a36ce004926926a5f3f5727aada016027d9293c5,"74-year-old man has a recent diagnosis of adenocarcinoma of the distal esophagus. He has a long history of reflux and Barrett’s esophagus, and a recent upper endoscopy and biopsies confirmed the diagnosis. A staging workup is planned. What is the best study for assessing T (tumor invasion depth)?",Barium swallow,Upper endoscopy with rebiopsy,Positron emission tomography (PET) scan,CT scan with oral and intravenous contrast,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.93,
  ""rationale"": ""Endoscopic ultrasound (EUS) is the preferred modality to assess depth of invasion (T stage) in esophageal cancer. None of the listed options accurately determine T stage: CT and PET are mainly for metastases/nodal assessment, barium swallow defines anatomy but not depth, and repeat endoscopic biopsy does not stage depth.""
}",null,NO_VALID_OPTION,0.93,"Endoscopic ultrasound (EUS) is the preferred modality to assess depth of invasion (T stage) in esophageal cancer. None of the listed options accurately determine T stage: CT and PET are mainly for metastases/nodal assessment, barium swallow defines anatomy but not depth, and repeat endoscopic biopsy does not stage depth."
238,732afaea3fb778bcf7e1865177ddc9f88ca85cb4fb3e1ad9dbc0566357f3ec8c,"A 65-year-old man presents with a 3-cm hard mass in the right upper cervical region (Level II). If this is a metastatic lymph node, which of the following is the most likely primary site for the malignancy",The oral cavity.,The maxillary sinus,The thyroid,The upper trachea,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.75,
  ""rationale"": ""Level II (upper jugular/jugulodigastric) nodes commonly receive metastases from the oral cavity and oropharynx; among the options given, the oral cavity is the most likely source. Thyroid and upper trachea more often involve central or lower jugular compartments, and sinonasal primaries less commonly present with neck metastases.""
}",A,,0.75,"Level II (upper jugular/jugulodigastric) nodes commonly receive metastases from the oral cavity and oropharynx; among the options given, the oral cavity is the most likely source. Thyroid and upper trachea more often involve central or lower jugular compartments, and sinonasal primaries less commonly present with neck metastases."
239,6f17e132dd4155cf9fb1a70ef7832b7b1e1394f4c7b858149d6e2ab82024cc75,"A 62-year-old is due to undergo a hysteroscopy due to a thickened endometrium detected as part of her investigations for postmenopausal bleeding. 
Which medication should be used to 'prime' the cervix prior to the hysteroscopy?",Mifepristone,Misoprostol,No medication required,Non-steroidal anti-inflammatory,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.82,
  ""rationale"": ""Misoprostol, a prostaglandin E1 analogue, is commonly used for cervical ripening before gynecologic procedures like hysteroscopy, especially in postmenopausal women with potentially stenotic cervices. Mifepristone is primarily for medical abortion, NSAIDs provide analgesia but do not prime the cervix, and foregoing medication may increase difficulty in this age group.""
}",B,,0.82,"Misoprostol, a prostaglandin E1 analogue, is commonly used for cervical ripening before gynecologic procedures like hysteroscopy, especially in postmenopausal women with potentially stenotic cervices. Mifepristone is primarily for medical abortion, NSAIDs provide analgesia but do not prime the cervix, and foregoing medication may increase difficulty in this age group."
240,cb1f179e7b761b62ae346876f02fe2c12b3e534ae4d845dbae3381678dcd73d2,A 68-year-old woman is admitted at the medical ward for acute kidney injury. Results of her kidney function test come in showing a potassium level of 7.0 mmol/L . What is the appropriate medication to give next in her management?,Calcium resonium,Insulin and dextrose,Calcium gluconate,Salbutamol,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""A potassium of 7.0 mmol/L is severe hyperkalemia, which warrants immediate cardiac membrane stabilization with IV calcium gluconate. Insulin/dextrose and salbutamol are temporizing measures used after stabilization, and calcium resonium acts too slowly for emergency management.""
}",C,,0.86,"A potassium of 7.0 mmol/L is severe hyperkalemia, which warrants immediate cardiac membrane stabilization with IV calcium gluconate. Insulin/dextrose and salbutamol are temporizing measures used after stabilization, and calcium resonium acts too slowly for emergency management."
241,47ea9e31bf2bf135fa3aa1096125641e7ccebe3f38f056f64abc5571bde9379d,"A 4-hour old baby delivered at 29 weeks of gestation has a loud grunt, respiratory rate of 96/minute, SPO 2 of 57%, flaring of alae nasi and mild chest wall retraction at the sixth hours of life. The most likely diagnosis is:",Congenital diaphragmatic hernia,Transient Tachypnea of the Newborn,Congenital pneumonia,Respiratory distress syndrome,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.89,
  ""rationale"": ""A 29-week preterm infant with severe respiratory distress and hypoxemia within the first hours of life is most consistent with surfactant deficiency causing respiratory distress syndrome. TTN is typically in term/late preterm and milder; congenital pneumonia is less likely without sepsis features; congenital diaphragmatic hernia would often have a scaphoid abdomen and asymmetric breath sounds.""
}",D,,0.89,A 29-week preterm infant with severe respiratory distress and hypoxemia within the first hours of life is most consistent with surfactant deficiency causing respiratory distress syndrome. TTN is typically in term/late preterm and milder; congenital pneumonia is less likely without sepsis features; congenital diaphragmatic hernia would often have a scaphoid abdomen and asymmetric breath sounds.
242,6763232c56742e8bf6bd3ec54acff0c1f17bcb8ee3ffd0248d905e5c91b89615,"A 33-year-old man complains of episodes of severe unilateral headache. The pain is localized to one cheekbone and is described as “like an icepick.” Each headache lasts 30 to 60 min but may recur several times a day; walking around helps the pain somewhat. He notices lacrimation of the eye on the affected side, usually associated with clear rhinorrhea. What is the likely diagnosis?",Migraine headache,Sinusitis,Brain tumor,Temporal arteritis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The presentation is classic for cluster headache (short, severe unilateral orbital/cheek pain with ipsilateral lacrimation and rhinorrhea, restlessness); however, cluster headache is not among the options. None of the listed choices appropriately fits this vignette.""
}",null,NO_VALID_OPTION,0.9,"The presentation is classic for cluster headache (short, severe unilateral orbital/cheek pain with ipsilateral lacrimation and rhinorrhea, restlessness); however, cluster headache is not among the options. None of the listed choices appropriately fits this vignette."
243,c66dac7de40a0c11e9c20b00f59135670c17349db3f0786c282252fc7716ebd7,A 39-year-old male presents with severe epigastric abdominal pain and vomiting. He prefers to sit bending forward. He has a tinge of jaundice and his abdomen is tender with an echymotic periumbilical region. What should be considered in this patient’s evaluation?,A perforated duodenal ulcer is the most likely cause of his pain,Associated fever and joint pains would exclude an autoimmune  aetiology of his condition,History of a preceding endoscopic procedure is significant in the history taking,A low  serum calcium report is of aetiological significance in his laboratory workup,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Findings suggest acute pancreatitis (epigastric pain relieved by leaning forward, periumbilical ecchymosis). Post-ERCP pancreatitis is a recognized cause, so a recent endoscopic procedure is important in the history. Low serum calcium reflects severity, not etiology; a perforated ulcer is less likely, and systemic symptoms do not exclude autoimmune etiologies.""
}",C,,0.9,"Findings suggest acute pancreatitis (epigastric pain relieved by leaning forward, periumbilical ecchymosis). Post-ERCP pancreatitis is a recognized cause, so a recent endoscopic procedure is important in the history. Low serum calcium reflects severity, not etiology; a perforated ulcer is less likely, and systemic symptoms do not exclude autoimmune etiologies."
244,e5bdfd300c64c33c4d488fa9fc92ad0f46fe63f13a1695fd4e82444cf6c6720c,"A 6 month old infant presented with multiple papules and exudative lesions on the face, scalp , trunk and few vesicles on the palms and soles for 2 weeks. His mother had history of itchy lesions. The most likely diagnosis is?",infantile eczema,Stevens Johnson’s Syndrome,impetigo contagiosa,infantile seborrheic dermatitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.74,
  ""rationale"": ""The distribution (face, scalp, trunk, palms/soles) with papulovesicular, exudative lesions in an infant and a close contact (mother) with pruritic lesions is most consistent with scabies, which is not listed. None of the provided options accurately fits this presentation.""
}",null,NO_VALID_OPTION,0.74,"The distribution (face, scalp, trunk, palms/soles) with papulovesicular, exudative lesions in an infant and a close contact (mother) with pruritic lesions is most consistent with scabies, which is not listed. None of the provided options accurately fits this presentation."
245,db13f2d5dcf73b0ab834e4c5a694e301ac9b3baf08e25a1192749d1a359f0038,"An 82-year-old woman complains of worsening headaches and episodes of transient visual loss and diplopia. When she chews, her jaw muscles ache until she stops chewing. Exam reveals a tender nodular right temporal artery. She has a mild normocytic anemia; sedimentation rate is 95.
What is the likely diagnosis?",Temporal arteritis,Brain tumor,Sinusitis,Temporomandibular joint dysfunction,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.97,
  ""rationale"": ""Headache with transient visual symptoms, jaw claudication, tender nodular temporal artery, elevated ESR, and mild normocytic anemia are classic for giant cell (temporal) arteritis. Other options do not explain the jaw claudication and temporal artery findings.""
}",A,,0.97,"Headache with transient visual symptoms, jaw claudication, tender nodular temporal artery, elevated ESR, and mild normocytic anemia are classic for giant cell (temporal) arteritis. Other options do not explain the jaw claudication and temporal artery findings."
246,8f9e48d0889a5ab60890432ddd5376ed9579aff4badf34c767a6c698f6effea3,A 45-year-old man has sudden swelling of his right knee which is tender to touch. Joint aspiration reveals weakly positive birefringent crystals of calcium pyrophosphate. What is the most likely diagnosis?,Gout,Septic arthritis,Reiter’s disease,Osteoarthritis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.86,
  ""rationale"": ""Calcium pyrophosphate crystals with weak positive birefringence indicate pseudogout (CPPD crystal arthritis), which is not among the options. Gout has negatively birefringent urate crystals, and septic or reactive arthritis do not feature CPPD crystals; osteoarthritis may be associated with CPPD but is not the acute diagnosis here.""
}",null,NO_VALID_OPTION,0.86,"Calcium pyrophosphate crystals with weak positive birefringence indicate pseudogout (CPPD crystal arthritis), which is not among the options. Gout has negatively birefringent urate crystals, and septic or reactive arthritis do not feature CPPD crystals; osteoarthritis may be associated with CPPD but is not the acute diagnosis here."
247,dcfa986a150a1f96531efeea0ca2bdec52066bbfc2f1bdd58c7edb033b188660,"Your hospital has recently had an increase in postoperative infections. As a result, you are formulating a new guideline that includes information on skin preparation and hair removal prior to surgery. What is the most appropriate method of hair removal prior to surgery? 
",Electric clippers,Shaving,Electrolysis,Laser,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""If hair removal is necessary, electric clippers immediately before surgery are recommended to minimize skin microtrauma and reduce surgical site infections. Shaving increases infection risk due to microabrasions, and electrolysis/laser are not appropriate preoperative methods.""
}",A,,0.92,"If hair removal is necessary, electric clippers immediately before surgery are recommended to minimize skin microtrauma and reduce surgical site infections. Shaving increases infection risk due to microabrasions, and electrolysis/laser are not appropriate preoperative methods."
